#                \hbar \omega(eV)     Re(chi) (e^2*a_0^2/eV) Im(chi) (e^2*a_0^2/eV)
     chi_1_1=  0.399999999999999E+01  -.225016457324658E+00  -.885136803151165E-03
     chi_1_1=  0.404999999999999E+01  -.225180123196661E+00  -.900508616610661E-03
     chi_1_1=  0.409999999999999E+01  -.225346620435785E+00  -.916095055671539E-03
     chi_1_1=  0.414999999999999E+01  -.225515988596153E+00  -.931903269290483E-03
     chi_1_1=  0.419999999999999E+01  -.225688268542238E+00  -.947940707383384E-03
     chi_1_1=  0.424999999999999E+01  -.225863502503587E+00  -.964215138109520E-03
     chi_1_1=  0.429999999999999E+01  -.226041734132648E+00  -.980734666370931E-03
     chi_1_1=  0.434999999999999E+01  -.226223008565910E+00  -.997507753629574E-03
     chi_1_1=  0.439999999999999E+01  -.226407372488609E+00  -.101454323915502E-02
     chi_1_1=  0.444999999999999E+01  -.226594874203222E+00  -.103185036282660E-02
     chi_1_1=  0.449999999999999E+01  -.226785563702053E+00  -.104943878962650E-02
     chi_1_1=  0.454999999999999E+01  -.226979492744184E+00  -.106731863597426E-02
     chi_1_1=  0.459999999999999E+01  -.227176714937123E+00  -.108550049806871E-02
     chi_1_1=  0.464999999999999E+01  -.227377285823507E+00  -.110399548242084E-02
     chi_1_1=  0.469999999999999E+01  -.227581262973224E+00  -.112281523878088E-02
     chi_1_1=  0.474999999999999E+01  -.227788706081392E+00  -.114197199568437E-02
     chi_1_1=  0.479999999999999E+01  -.227999677072631E+00  -.116147859886730E-02
     chi_1_1=  0.484999999999999E+01  -.228214240212136E+00  -.118134855282766E-02
     chi_1_1=  0.489999999999999E+01  -.228432462224096E+00  -.120159606584245E-02
     chi_1_1=  0.494999999999999E+01  -.228654412418038E+00  -.122223609878444E-02
     chi_1_1=  0.499999999999999E+01  -.228880162823775E+00  -.124328441812311E-02
