#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.000000000000000E+00  0.489917353167914E+00  0.314560644085681E-10  0.204116060297472E+01  0.131056552661849E-09
     0.500000000000000E-01  0.489915525172322E+00  0.199182269642104E-04  0.204116821567415E+01  0.829866572969488E-04
     0.100000000000000E+00  0.489910040990200E+00  0.398385579441283E-04  0.204119105492547E+01  0.165985795988842E-03
     0.150000000000000E+00  0.489900900035464E+00  0.597631608048471E-04  0.204122912418813E+01  0.249010165891839E-03
     0.200000000000000E+00  0.489888101331023E+00  0.796941738326213E-04  0.204128242922980E+01  0.332072398399796E-03
     0.250000000000000E+00  0.489871643508351E+00  0.996337381319628E-04  0.204135097812924E+01  0.415185143875118E-03
     0.300000000000000E+00  0.489851524806887E+00  0.119583998569583E-03  0.204143478128034E+01  0.498361078003720E-03
     0.350000000000000E+00  0.489827743073271E+00  0.139547104722223E-03  0.204153385139726E+01  0.581612908177559E-03
     0.400000000000000E+00  0.489800295760395E+00  0.159525211829349E-03  0.204164820352081E+01  0.664953379911785E-03
     0.450000000000000E+00  0.489769179926286E+00  0.179520481751727E-03  0.204177785502597E+01  0.748395283303530E-03
     0.500000000000000E+00  0.489734392232819E+00  0.199535083936862E-03  0.204192282563055E+01  0.831951459539503E-03
     0.550000000000000E+00  0.489695928944245E+00  0.219571196392325E-03  0.204208313740510E+01  0.915634807459634E-03
     0.600000000000000E+00  0.489653785925546E+00  0.239631006668016E-03  0.204225881478400E+01  0.999458290184105E-03
     0.650000000000000E+00  0.489607958640610E+00  0.259716712848395E-03  0.204244988457770E+01  0.108343494181123E-02
     0.700000000000000E+00  0.489558442150227E+00  0.279830524555751E-03  0.204265637598628E+01  0.116757787419380E-02
     0.750000000000000E+00  0.489505231109894E+00  0.299974663965626E-03  0.204287832061417E+01  0.125190028380171E-02
     0.800000000000000E+00  0.489448319767442E+00  0.320151366835464E-03  0.204311575248620E+01  0.133641545867870E-02
     0.850000000000000E+00  0.489387701960472E+00  0.340362883547664E-03  0.204336870806483E+01  0.142113678550137E-02
     0.900000000000000E+00  0.489323371113600E+00  0.360611480168185E-03  0.204363722626875E+01  0.150607775674889E-02
     0.950000000000000E+00  0.489255320235509E+00  0.380899439521898E-03  0.204392134849275E+01  0.159125197799173E-02
     0.100000000000000E+01  0.489183541915801E+00  0.401229062285929E-03  0.204422111862896E+01  0.167667317530843E-02
     0.105000000000000E+01  0.489108028321655E+00  0.421602668102246E-03  0.204453658308939E+01  0.176235520283929E-02
     0.110000000000000E+01  0.489028771194270E+00  0.442022596710800E-03  0.204486779082994E+01  0.184831205048640E-02
     0.115000000000000E+01  0.488945761845119E+00  0.462491209104555E-03  0.204521479337572E+01  0.193455785176943E-02
     0.120000000000000E+01  0.488858991151965E+00  0.483010888707819E-03  0.204557764484791E+01  0.202110689184747E-02
     0.125000000000000E+01  0.488768449554690E+00  0.503584042579278E-03  0.204595640199201E+01  0.210797361571679E-02
     0.130000000000000E+01  0.488674127050879E+00  0.524213102641258E-03  0.204635112420762E+01  0.219517263659554E-02
     0.135000000000000E+01  0.488576013191190E+00  0.544900526936702E-03  0.204676187357981E+01  0.228271874450610E-02
     0.140000000000000E+01  0.488474097074498E+00  0.565648800915524E-03  0.204718871491197E+01  0.237062691506679E-02
     0.145000000000000E+01  0.488368367342786E+00  0.586460438751942E-03  0.204763171576038E+01  0.245891231850473E-02
     0.150000000000000E+01  0.488258812175814E+00  0.607337984694542E-03  0.204809094647029E+01  0.254759032890225E-02
     0.155000000000000E+01  0.488145419285527E+00  0.628284014450849E-03  0.204856648021389E+01  0.263667653368962E-02
     0.160000000000000E+01  0.488028175910211E+00  0.649301136608305E-03  0.204905839302981E+01  0.272618674339784E-02
     0.165000000000000E+01  0.487907068808394E+00  0.670391994093542E-03  0.204956676386464E+01  0.281613700168515E-02
     0.170000000000000E+01  0.487782084252470E+00  0.691559265672031E-03  0.205009167461603E+01  0.290654359565202E-02
     0.175000000000000E+01  0.487653208022053E+00  0.712805667490197E-03  0.205063321017797E+01  0.299742306645991E-02
     0.180000000000000E+01  0.487520425397053E+00  0.734133954662211E-03  0.205119145848776E+01  0.308879222026965E-02
     0.185000000000000E+01  0.487383721150443E+00  0.755546922903788E-03  0.205176651057515E+01  0.318066813951627E-02
     0.190000000000000E+01  0.487243079540747E+00  0.777047410215385E-03  0.205235846061352E+01  0.327306819453759E-02
     0.195000000000000E+01  0.487098484304203E+00  0.798638298617338E-03  0.205296740597316E+01  0.336601005557492E-02
     0.200000000000000E+01  0.486949918646617E+00  0.820322515939628E-03  0.205359344727678E+01  0.345951170516522E-02
     0.205000000000000E+01  0.486797365234880E+00  0.842103037668961E-03  0.205423668845731E+01  0.355359145094441E-02
     0.210000000000000E+01  0.486640806188153E+00  0.863982888856191E-03  0.205489723681802E+01  0.364826793888345E-02
     0.215000000000000E+01  0.486480223068694E+00  0.885965146087068E-03  0.205557520309508E+01  0.374356016697914E-02
     0.220000000000000E+01  0.486315596872333E+00  0.908052939519546E-03  0.205627070152267E+01  0.383948749942264E-02
     0.225000000000000E+01  0.486146908018560E+00  0.930249454991043E-03  0.205698384990067E+01  0.393606968127096E-02
     0.230000000000000E+01  0.485974136340238E+00  0.952557936199175E-03  0.205771476966499E+01  0.403332685364630E-02
     0.235000000000000E+01  0.485797261072902E+00  0.974981686959740E-03  0.205846358596083E+01  0.413127956949124E-02
     0.240000000000000E+01  0.485616260843661E+00  0.997524073545825E-03  0.205923042771867E+01  0.422994880990763E-02
     0.245000000000000E+01  0.485431113659650E+00  0.102018852711226E-02  0.206001542773339E+01  0.432935600110987E-02
     0.250000000000000E+01  0.485241796896050E+00  0.104297854620968E-02  0.206081872274644E+01  0.442952303202403E-02
     0.255000000000000E+01  0.485048287283647E+00  0.106589769939294E-02  0.206164045353128E+01  0.453047227256643E-02
     0.260000000000000E+01  0.484850560895896E+00  0.108894962792854E-02  0.206248076498212E+01  0.463222659263723E-02
     0.265000000000000E+01  0.484648593135512E+00  0.111213804860644E-02  0.206333980620620E+01  0.473480938186594E-02
     0.270000000000000E+01  0.484442358720521E+00  0.113546675666141E-02  0.206421773061970E+01  0.483824457014898E-02
     0.275000000000000E+01  0.484231831669791E+00  0.115893962880986E-02  0.206511469604739E+01  0.494255664902062E-02
     0.280000000000000E+01  0.484016985287993E+00  0.118256062640807E-02  0.206603086482621E+01  0.504777069390152E-02
     0.285000000000000E+01  0.483797792149996E+00  0.120633379873827E-02  0.206696640391293E+01  0.515391238727189E-02
     0.290000000000000E+01  0.483574224084649E+00  0.123026328642926E-02  0.206792148499608E+01  0.526100804281827E-02
     0.295000000000000E+01  0.483346252157926E+00  0.125435332501898E-02  0.206889628461236E+01  0.536908463060765E-02
     0.300000000000000E+01  0.483113846655446E+00  0.127860824866627E-02  0.206989098426751E+01  0.547816980334227E-02
     0.305000000000000E+01  0.482876977064275E+00  0.130303249402019E-02  0.207090577056220E+01  0.558829192375695E-02
     0.310000000000000E+01  0.482635612054055E+00  0.132763060425525E-02  0.207194083532278E+01  0.569948009321914E-02
     0.315000000000000E+01  0.482389719457363E+00  0.135240723328176E-02  0.207299637573738E+01  0.581176418159945E-02
     0.320000000000000E+01  0.482139266249306E+00  0.137736715014083E-02  0.207407259449744E+01  0.592517485848361E-02
     0.325000000000000E+01  0.481884218526328E+00  0.140251524359421E-02  0.207516969994497E+01  0.603974362579928E-02
     0.330000000000000E+01  0.481624541484146E+00  0.142785652692008E-02  0.207628790622580E+01  0.615550285193956E-02
