#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.110000000000000E+01  0.199362474222756E+00  0.668090763681494E-03  0.501593278229643E+01  0.168090729018298E-01
     0.115000000000000E+01  0.199236994909431E+00  0.698922657000717E-03  0.501908641297970E+01  0.176069369700673E-01
     0.120000000000000E+01  0.199105850013384E+00  0.729817599596191E-03  0.502238665716366E+01  0.184094348515060E-01
     0.125000000000000E+01  0.198969027736615E+00  0.760778592559283E-03  0.502583438059893E+01  0.192167959506216E-01
     0.130000000000000E+01  0.198826515729900E+00  0.791808672140537E-03  0.502943049116175E+01  0.200292534635562E-01
     0.135000000000000E+01  0.198678301086249E+00  0.822910911651757E-03  0.503317593955783E+01  0.208470445855443E-01
     0.140000000000000E+01  0.198524370334043E+00  0.854088423428324E-03  0.503707172006373E+01  0.216704107251204E-01
     0.145000000000000E+01  0.198364709429791E+00  0.885344360855633E-03  0.504111887130793E+01  0.224995977255474E-01
     0.150000000000000E+01  0.198199303750527E+00  0.916681920463728E-03  0.504531847709199E+01  0.233348560939106E-01
     0.155000000000000E+01  0.198028138085825E+00  0.948104344094489E-03  0.504967166725392E+01  0.241764412383626E-01
     0.160000000000000E+01  0.197851196629407E+00  0.979614921145849E-03  0.505417961857494E+01  0.250246137140187E-01
     0.165000000000000E+01  0.197668462970346E+00  0.101121699089796E-02  0.505884355573128E+01  0.258796394780364E-01
     0.170000000000000E+01  0.197479920083850E+00  0.104291394492635E-02  0.506366475229254E+01  0.267417901544401E-01
     0.175000000000000E+01  0.197285550321600E+00  0.107470922960745E-02  0.506864453176844E+01  0.276113433092848E-01
     0.180000000000000E+01  0.197085335401608E+00  0.110660634872238E-02  0.507378426870678E+01  0.284885827367999E-01
     0.185000000000000E+01  0.196879256397650E+00  0.113860886616486E-02  0.507908538984222E+01  0.293737987571543E-01
     0.190000000000000E+01  0.196667293728140E+00  0.117072040875992E-02  0.508454937530127E+01  0.302672885265872E-01
     0.195000000000000E+01  0.196449427144545E+00  0.120294466920018E-02  0.509017775986266E+01  0.311693563606205E-01
     0.200000000000000E+01  0.196225635719224E+00  0.123528540910713E-02  0.509597213427778E+01  0.320803140711811E-01
     0.205000000000000E+01  0.195995897832723E+00  0.126774646222505E-02  0.510193414665236E+01  0.330004813184606E-01
     0.210000000000000E+01  0.195760191160493E+00  0.130033173775612E-02  0.510806550389245E+01  0.339301859784302E-01
     0.215000000000000E+01  0.195518492658979E+00  0.133304522384550E-02  0.511436797321801E+01  0.348697645269698E-01
     0.220000000000000E+01  0.195270778551087E+00  0.136589099122581E-02  0.512084338374644E+01  0.358195624416361E-01
     0.225000000000000E+01  0.195017024310985E+00  0.139887319703132E-02  0.512749362814957E+01  0.367799346221655E-01
     0.230000000000000E+01  0.194757204648200E+00  0.143199608879260E-02  0.513432066438763E+01  0.377512458308848E-01
     0.235000000000000E+01  0.194491293490989E+00  0.146526400862340E-02  0.514132651752357E+01  0.387338711542755E-01
     0.240000000000000E+01  0.194219263968945E+00  0.149868139761194E-02  0.514851328162200E+01  0.397281964870315E-01
     0.245000000000000E+01  0.193941088394807E+00  0.153225280043047E-02  0.515588312173603E+01  0.407346190400350E-01
     0.250000000000000E+01  0.193656738245420E+00  0.156598287017692E-02  0.516343827598734E+01  0.417535478737893E-01
     0.255000000000000E+01  0.193366184141819E+00  0.159987637346447E-02  0.517118105774329E+01  0.427854044589448E-01
     0.260000000000000E+01  0.193069395828385E+00  0.163393819577553E-02  0.517911385789655E+01  0.438306232656861E-01
     0.265000000000000E+01  0.192766342151020E+00  0.166817334709776E-02  0.518723914725195E+01  0.448896523838617E-01
     0.270000000000000E+01  0.192456991034307E+00  0.170258696786175E-02  0.519555947902652E+01  0.459629541758985E-01
     0.275000000000000E+01  0.192141309457573E+00  0.173718433520076E-02  0.520407749146872E+01  0.470510059646831E-01
     0.280000000000000E+01  0.191819263429830E+00  0.177197086955500E-02  0.521279591060255E+01  0.481543007587563E-01
     0.285000000000000E+01  0.191490817963502E+00  0.180695214164470E-02  0.522171755310406E+01  0.492733480173627E-01
     0.290000000000000E+01  0.191155937046893E+00  0.184213387983786E-02  0.523084532931693E+01  0.504086744580812E-01
     0.295000000000000E+01  0.190814583615313E+00  0.187752197794109E-02  0.524018224641498E+01  0.515608249099848E-01
     0.300000000000000E+01  0.190466719520793E+00  0.191312250344401E-02  0.524973141171972E+01  0.527303632155090E-01
     0.305000000000000E+01  0.190112305500300E+00  0.194894170625044E-02  0.525949603618194E+01  0.539178731844778E-01
     0.310000000000000E+01  0.189751301142372E+00  0.198498602793214E-02  0.526947943803640E+01  0.551239596039968E-01
     0.315000000000000E+01  0.189383664852075E+00  0.202126211154427E-02  0.527968504663988E+01  0.563492493082519E-01
     0.320000000000000E+01  0.189009353814192E+00  0.205777681204492E-02  0.529011640650304E+01  0.575943923125723E-01
     0.325000000000000E+01  0.188628323954505E+00  0.209453720736489E-02  0.530077718152839E+01  0.588600630165164E-01
     0.330000000000000E+01  0.188240529899104E+00  0.213155061017776E-02  0.531167115946541E+01  0.601469614810940E-01
     0.335000000000000E+01  0.187845924931550E+00  0.216882458042527E-02  0.532280225659740E+01  0.614558147857516E-01
     0.340000000000000E+01  0.187444460947795E+00  0.220636693865756E-02  0.533417452267340E+01  0.627873784711829E-01
     0.345000000000000E+01  0.187036088408664E+00  0.224418578025370E-02  0.534579214610140E+01  0.641424380746243E-01
     0.350000000000000E+01  0.186620756289829E+00  0.228228949059366E-02  0.535765945941770E+01  0.655218107648145E-01
     0.355000000000000E+01  0.186198412029000E+00  0.232068676126018E-02  0.536978094505241E+01  0.669263470845792E-01
     0.360000000000000E+01  0.185769001470234E+00  0.235938660735589E-02  0.538216124140828E+01  0.683569328096075E-01
     0.365000000000000E+01  0.185332468805129E+00  0.239839838602983E-02  0.539480514927427E+01  0.698144909328846E-01
     0.370000000000000E+01  0.184888756510698E+00  0.243773181631664E-02  0.540771763859624E+01  0.712999837851145E-01
     0.375000000000000E+01  0.184437805283671E+00  0.247739700040189E-02  0.542090385562869E+01  0.728144153024712E-01
     0.379999999999999E+01  0.183979553971019E+00  0.251740444643873E-02  0.543436913049330E+01  0.743588334541142E-01
     0.384999999999999E+01  0.183513939496388E+00  0.255776509305380E-02  0.544811898517262E+01  0.759343328431600E-01
     0.390000000000000E+01  0.183040896782159E+00  0.259849033569461E-02  0.546215914196961E+01  0.775420574961770E-01
     0.394999999999999E+01  0.182560358666817E+00  0.263959205498702E-02  0.547649553246597E+01  0.791832038578076E-01
     0.399999999999999E+01  0.182072255817268E+00  0.268108264728908E-02  0.549113430701522E+01  0.808590240088406E-01
     0.404999999999999E+01  0.181576516635757E+00  0.272297505764813E-02  0.550608184480896E+01  0.825708291279751E-01
     0.409999999999999E+01  0.181073067160905E+00  0.276528281539073E-02  0.552134476456039E+01  0.843199932197477E-01
     0.414999999999999E+01  0.180561830962465E+00  0.280802007260071E-02  0.553692993584999E+01  0.861079571334352E-01
     0.419999999999999E+01  0.180042729029297E+00  0.285120164576973E-02  0.555284449118380E+01  0.879362329005265E-01
     0.424999999999999E+01  0.179515679649961E+00  0.289484306093772E-02  0.556909583882116E+01  0.898064084215055E-01
     0.429999999999999E+01  0.178980598285416E+00  0.293896060267737E-02  0.558569167642953E+01  0.917201525360360E-01
     0.434999999999999E+01  0.178437397433072E+00  0.298357136731976E-02  0.560264000563520E+01  0.936792205147644E-01
     0.439999999999999E+01  0.177885986481568E+00  0.302869332086560E-02  0.561994914753970E+01  0.956854600152636E-01
     0.444999999999999E+01  0.177326271555389E+00  0.307434536208185E-02  0.563762775928337E+01  0.977408175498855E-01
     0.449999999999999E+01  0.176758155348523E+00  0.312054739134567E-02  0.565568485174149E+01  0.998473455189440E-01
     0.454999999999999E+01  0.176181536946139E+00  0.316732038586951E-02  0.567412980845031E+01  0.102007209869379E+00
     0.459999999999999E+01  0.175596311633246E+00  0.321468648202270E-02  0.569297240586753E+01  0.104222698446507E+00
     0.464999999999999E+01  0.175002370689114E+00  0.326266906555995E-02  0.571222283508521E+01  0.106496230115224E+00
     0.469999999999999E+01  0.174399601166195E+00  0.331129287067489E-02  0.573189172512226E+01  0.108830364736848E+00
     0.474999999999999E+01  0.173787885652028E+00  0.336058408892276E-02  0.575199016794084E+01  0.111227814099346E+00
     0.479999999999999E+01  0.173167102012559E+00  0.341057048920130E-02  0.577252974534341E+01  0.113691453911824E+00
     0.484999999999999E+01  0.172537123115022E+00  0.346128155014687E-02  0.579352255792695E+01  0.116224336989460E+00
     0.489999999999999E+01  0.171897816528412E+00  0.351274860649926E-02  0.581498125628834E+01  0.118829707772757E+00
     0.494999999999999E+01  0.171249044199252E+00  0.356500501121626E-02  0.583691907469955E+01  0.121511018345634E+00
     0.499999999999999E+01  0.170590662100176E+00  0.361808631538662E-02  0.585934986749342E+01  0.124271946140823E+00
