#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.409999999999999E+01  0.311357058948719E+00  0.409345011357446E-02  0.321119163431224E+01  0.422179371958603E-01
     0.414999999999999E+01  0.310600303803631E+00  0.416524638808362E-02  0.321899297481280E+01  0.431676939700688E-01
     0.419999999999999E+01  0.309830327000483E+00  0.423815115875908E-02  0.322696919705190E+01  0.441415253767074E-01
     0.424999999999999E+01  0.309046924662009E+00  0.431220476482885E-02  0.323512471832024E+01  0.451404596257128E-01
     0.429999999999999E+01  0.308249885553600E+00  0.438744950804593E-02  0.324346414288970E+01  0.461655813189638E-01
     0.434999999999999E+01  0.307438990730256E+00  0.446392978448254E-02  0.325199227212661E+01  0.472180354481771E-01
     0.439999999999999E+01  0.306614013160279E+00  0.454169222736036E-02  0.326071411530803E+01  0.482990317386354E-01
     0.444999999999999E+01  0.305774717323830E+00  0.462078586203493E-02  0.326963490120003E+01  0.494098493744357E-01
     0.449999999999999E+01  0.304920858784285E+00  0.470126227438536E-02  0.327876009046301E+01  0.505518421452395E-01
     0.454999999999999E+01  0.304052183730100E+00  0.478317579401179E-02  0.328809538895574E+01  0.517264440594047E-01
     0.459999999999999E+01  0.303168428484633E+00  0.486658369381570E-02  0.329764676201726E+01  0.529351754739554E-01
     0.464999999999999E+01  0.302269318981209E+00  0.495154640773446E-02  0.330742044981356E+01  0.541796497981985E-01
     0.469999999999999E+01  0.301354570200332E+00  0.503812776862714E-02  0.331742298384563E+01  0.554615808351066E-01
     0.474999999999999E+01  0.300423885565676E+00  0.512639526856624E-02  0.332766120472531E+01  0.567827908329413E-01
     0.479999999999999E+01  0.299476956295104E+00  0.521642034408711E-02  0.333814228133760E+01  0.581452193292226E-01
     0.484999999999999E+01  0.298513460702571E+00  0.530827868928773E-02  0.334887373152032E+01  0.595509328802328E-01
     0.489999999999999E+01  0.297533063446327E+00  0.540205060006655E-02  0.335986344440717E+01  0.610021357820475E-01
     0.494999999999999E+01  0.296535414718265E+00  0.549782135324127E-02  0.337111970459680E+01  0.625011819039337E-01
     0.499999999999999E+01  0.295520149368728E+00  0.559568162482228E-02  0.338265121832916E+01  0.640505877721722E-01
