#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.100000000000000E+01  0.361594168467042E+00  0.779608029807008E-03  0.276551847004012E+01  0.596254197063851E-02
     0.105000000000000E+01  0.361447467519184E+00  0.819341260267275E-03  0.276663955720981E+01  0.627151147874418E-02
     0.110000000000000E+01  0.361293465945396E+00  0.859186457847744E-03  0.276781740884390E+01  0.658210418849180E-02
     0.115000000000000E+01  0.361132142755392E+00  0.899149390036694E-03  0.276905232879294E+01  0.689440627859117E-02
     0.120000000000000E+01  0.360963475899645E+00  0.939235887745290E-03  0.277034463672776E+01  0.720850523104119E-02
     0.125000000000000E+01  0.360787442257580E+00  0.979451848809259E-03  0.277169466838183E+01  0.752448990545295E-02
     0.130000000000000E+01  0.360604017625108E+00  0.101980324158028E-02  0.277310277580727E+01  0.784245061557688E-02
     0.135000000000000E+01  0.360413176701523E+00  0.106029610861260E-02  0.277456932764477E+01  0.816247920817264E-02
     0.140000000000000E+01  0.360214893075690E+00  0.110093657045080E-02  0.277609470940816E+01  0.848466914437163E-02
     0.145000000000000E+01  0.360009139211583E+00  0.114173082952459E-02  0.277767932378363E+01  0.880911558368221E-02
     0.150000000000000E+01  0.359795886433069E+00  0.118268517415721E-02  0.277932359094451E+01  0.913591547080383E-02
     0.155000000000000E+01  0.359575104907983E+00  0.122380598269394E-02  0.278102794888187E+01  0.946516762541625E-02
     0.160000000000000E+01  0.359346763631426E+00  0.126509972775765E-02  0.278279285375170E+01  0.979697283512514E-02
     0.165000000000000E+01  0.359110830408305E+00  0.130657298063893E-02  0.278461878023888E+01  0.101314339517501E-01
     0.170000000000000E+01  0.358867271835046E+00  0.134823241582823E-02  0.278650622193903E+01  0.104686559911546E-01
     0.175000000000000E+01  0.358616053280488E+00  0.139008481569822E-02  0.278845569175859E+01  0.108087462368261E-01
     0.180000000000000E+01  0.358357138865919E+00  0.143213707534487E-02  0.279046772233373E+01  0.111518143474255E-01
     0.185000000000000E+01  0.358090491444215E+00  0.147439620759616E-02  0.279254286646921E+01  0.114979724685410E-01
     0.190000000000000E+01  0.357816072578066E+00  0.151686934819789E-02  0.279468169759754E+01  0.118473353488907E-01
     0.195000000000000E+01  0.357533842517255E+00  0.155956376118647E-02  0.279688481025944E+01  0.122000204612323E-01
     0.200000000000000E+01  0.357243760174943E+00  0.160248684445929E-02  0.279915282060663E+01  0.125561481282601E-01
     0.205000000000000E+01  0.356945783102934E+00  0.164564613555366E-02  0.280148636692741E+01  0.129158416537754E-01
     0.210000000000000E+01  0.356639867465888E+00  0.168904931764613E-02  0.280388611019649E+01  0.132792274594423E-01
     0.215000000000000E+01  0.356325968014424E+00  0.173270422578455E-02  0.280635273464979E+01  0.136464352274569E-01
     0.220000000000000E+01  0.356004038057087E+00  0.177661885336591E-02  0.280888694838533E+01  0.140175980494765E-01
     0.225000000000000E+01  0.355674029431120E+00  0.182080135887412E-02  0.281148948399145E+01  0.143928525821796E-01
     0.230000000000000E+01  0.355335892472010E+00  0.186526007289222E-02  0.281416109920350E+01  0.147723392098485E-01
     0.235000000000000E+01  0.354989575981741E+00  0.191000350540468E-02  0.281690257759026E+01  0.151562022143930E-01
     0.240000000000000E+01  0.354635027195712E+00  0.195504035340663E-02  0.281971472927154E+01  0.155445899532610E-01
     0.245000000000000E+01  0.354272191748260E+00  0.200037950883735E-02  0.282259839166826E+01  0.159376550457073E-01
     0.250000000000000E+01  0.353901013636730E+00  0.204603006685693E-02  0.282555443028664E+01  0.163355545679264E-01
     0.255000000000000E+01  0.353521435184030E+00  0.209200133448603E-02  0.282858373953812E+01  0.167384502575886E-01
     0.260000000000000E+01  0.353133396999593E+00  0.213830283962995E-02  0.283168724359664E+01  0.171465087283534E-01
     0.265000000000000E+01  0.352736837938709E+00  0.218494434050954E-02  0.283486589729515E+01  0.175599016949707E-01
     0.270000000000000E+01  0.352331695060107E+00  0.223193583552309E-02  0.283812068706322E+01  0.179788062096292E-01
     0.275000000000000E+01  0.351917903581737E+00  0.227928757356498E-02  0.284145263190801E+01  0.184034049102511E-01
     0.280000000000000E+01  0.351495396834691E+00  0.232701006482825E-02  0.284486278444023E+01  0.188338862814785E-01
     0.285000000000000E+01  0.351064106215096E+00  0.237511409212072E-02  0.284835223194826E+01  0.192704449291630E-01
     0.290000000000000E+01  0.350623961133987E+00  0.242361072272555E-02  0.285192209752191E+01  0.197132818692066E-01
     0.295000000000000E+01  0.350174888964986E+00  0.247251132084002E-02  0.285557354122923E+01  0.201626048316859E-01
     0.300000000000000E+01  0.349716814989707E+00  0.252182756062821E-02  0.285930776134860E+01  0.206186285812401E-01
     0.305000000000000E+01  0.349249662340792E+00  0.257157143992575E-02  0.286312599565933E+01  0.210815752547875E-01
     0.310000000000000E+01  0.348773351942426E+00  0.262175529463814E-02  0.286702952279384E+01  0.215516747177101E-01
     0.315000000000000E+01  0.348287802448234E+00  0.267239181387615E-02  0.287101966365466E+01  0.220291649397297E-01
     0.320000000000000E+01  0.347792930176410E+00  0.272349405587606E-02  0.287509778290002E+01  0.225142923917945E-01
     0.325000000000000E+01  0.347288649041947E+00  0.277507546475529E-02  0.287926529050159E+01  0.230073124653935E-01
     0.330000000000000E+01  0.346774870485801E+00  0.282714988815786E-02  0.288352364337861E+01  0.235084899158290E-01
     0.335000000000000E+01  0.346251503400858E+00  0.287973159584874E-02  0.288787434711253E+01  0.240180993310899E-01
     0.340000000000000E+01  0.345718454054481E+00  0.293283529931986E-02  0.289231895774711E+01  0.245364256281095E-01
     0.345000000000000E+01  0.345175626007524E+00  0.298647617247608E-02  0.289685908367846E+01  0.250637645783195E-01
     0.350000000000000E+01  0.344622920029547E+00  0.304066987347450E-02  0.290149638764072E+01  0.256004233645801E-01
     0.355000000000000E+01  0.344060234010082E+00  0.309543256779593E-02  0.290623258879271E+01  0.261467211717214E-01
     0.360000000000000E+01  0.343487462865683E+00  0.315078095263448E-02  0.291106946491181E+01  0.267029898131294E-01
     0.365000000000000E+01  0.342904498442561E+00  0.320673228269727E-02  0.291600885470140E+01  0.272695743959987E-01
     0.370000000000000E+01  0.342311229414522E+00  0.326330439751419E-02  0.292105266021880E+01  0.278468340281043E-01
     0.375000000000000E+01  0.341707541175948E+00  0.332051575036610E-02  0.292620284943134E+01  0.284351425691827E-01
     0.379999999999999E+01  0.341093315729531E+00  0.337838543894836E-02  0.293146145890820E+01  0.290348894302778E-01
     0.384999999999999E+01  0.340468431568453E+00  0.343693323789700E-02  0.293683059665697E+01  0.296464804247022E-01
     0.390000000000000E+01  0.339832763552663E+00  0.349617963331523E-02  0.294231244511385E+01  0.302703386745783E-01
     0.394999999999999E+01  0.339186182778904E+00  0.355614585945056E-02  0.294790926429770E+01  0.309069055772876E-01
     0.399999999999999E+01  0.338528556444110E+00  0.361685393768503E-02  0.295362339513828E+01  0.315566418365306E-01
     0.404999999999999E+01  0.337859747701762E+00  0.367832671801634E-02  0.295945726299039E+01  0.322200285631370E-01
     0.409999999999999E+01  0.337179615510725E+00  0.374058792322314E-02  0.296541338134643E+01  0.328975684512456E-01
     0.414999999999999E+01  0.336488014476138E+00  0.380366219592536E-02  0.297149435576045E+01  0.335897870359752E-01
     0.419999999999999E+01  0.335784794681810E+00  0.386757514876987E-02  0.297770288799835E+01  0.342972340393071E-01
     0.424999999999999E+01  0.335069801513572E+00  0.393235341799320E-02  0.298404178042990E+01  0.350204848115289E-01
     0.429999999999999E+01  0.334342875472992E+00  0.399802472063683E-02  0.299051394067924E+01  0.357601418763011E-01
     0.434999999999999E+01  0.333603851980808E+00  0.406461791571680E-02  0.299712238655236E+01  0.365168365881981E-01
     0.439999999999999E+01  0.332852561169365E+00  0.413216306967861E-02  0.300387025126134E+01  0.372912309124535E-01
     0.444999999999999E+01  0.332088827663307E+00  0.420069152650090E-02  0.301076078896691E+01  0.380840193376126E-01
     0.449999999999999E+01  0.331312470347723E+00  0.427023598284738E-02  0.301779738066239E+01  0.388959309328807E-01
     0.454999999999999E+01  0.330523302122828E+00  0.434083056870676E-02  0.302498354042479E+01  0.397277315631776E-01
     0.459999999999999E+01  0.329721129644234E+00  0.441251093400564E-02  0.303232292206037E+01  0.405802262762607E-01
     0.464999999999999E+01  0.328905753047764E+00  0.448531434172875E-02  0.303981932617481E+01  0.414542618777972E-01
     0.469999999999999E+01  0.328076965657660E+00  0.455927976813815E-02  0.304747670770076E+01  0.423507297119746E-01
     0.474999999999999E+01  0.327234553676958E+00  0.463444801074478E-02  0.305529918391842E+01  0.432705686671434E-01
     0.479999999999999E+01  0.326378295858678E+00  0.471086180475743E-02  0.306329104300831E+01  0.442147684281430E-01
     0.484999999999999E+01  0.325507963156348E+00  0.478856594881295E-02  0.307145675317879E+01  0.451843729993759E-01
     0.489999999999999E+01  0.324623318352266E+00  0.486760744088131E-02  0.307980097241503E+01  0.461804845254311E-01
     0.494999999999999E+01  0.323724115661731E+00  0.494803562533989E-02  0.308832855890084E+01  0.472042674391416E-01
     0.499999999999999E+01  0.322810100311331E+00  0.502990235232560E-02  0.309704458216931E+01  0.482569529704516E-01
