#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.000000000000000E+00  0.398225170619081E+00  -.333297923084951E-10  0.251114212204467E+01  -.210172162786066E-09
     0.500000000000000E-01  0.398218899840642E+00  0.684150632010148E-04  0.251118159103957E+01  0.431427657825755E-03
     0.100000000000000E+00  0.398200086040321E+00  0.136846250881718E-03  0.251130001462421E+01  0.863038467062836E-03
     0.150000000000000E+00  0.398168724821871E+00  0.205309635416845E-03  0.251149744261866E+01  0.129501538455853E-02
     0.200000000000000E+00  0.398124808853851E+00  0.273821351656215E-03  0.251177395812377E+01  0.172754202946646E-02
     0.250000000000000E+00  0.398068327863072E+00  0.342397578246716E-03  0.251212967762251E+01  0.216080270057437E-02
     0.300000000000000E+00  0.397999268625394E+00  0.411054552379388E-03  0.251256475112222E+01  0.259498260553054E-02
     0.350000000000000E+00  0.397917614953875E+00  0.479808584664170E-03  0.251307936233803E+01  0.303026809238369E-02
     0.400000000000000E+00  0.397823347684222E+00  0.548676074165203E-03  0.251367372891806E+01  0.346684688403387E-02
     0.450000000000000E+00  0.397716444657527E+00  0.617673523630190E-03  0.251434810271075E+01  0.390490831620392E-02
     0.500000000000000E+00  0.397596880700254E+00  0.686817554948154E-03  0.251510277007533E+01  0.434464357955754E-02
     0.550000000000000E+00  0.397464627601416E+00  0.756124924870787E-03  0.251593805223579E+01  0.478624596660727E-02
     0.600000000000000E+00  0.397319654086912E+00  0.825612541033758E-03  0.251685430567964E+01  0.522991112407789E-02
     0.650000000000000E+00  0.397161925790960E+00  0.895297478315507E-03  0.251785192260222E+01  0.567583731141463E-02
     0.700000000000000E+00  0.396991405224558E+00  0.965196995572478E-03  0.251893133139782E+01  0.612422566615345E-02
     0.750000000000000E+00  0.396808051740912E+00  0.103532855279135E-02  0.252009299719882E+01  0.657528047690181E-02
     0.800000000000000E+00  0.396611821497746E+00  0.110570982870051E-02  0.252133742246432E+01  0.702920946471351E-02
     0.850000000000000E+00  0.396402667416420E+00  0.117635873888510E-02  0.252266514761971E+01  0.748622407367888E-02
     0.900000000000000E+00  0.396180539137748E+00  0.124729345445192E-02  0.252407675174896E+01  0.794653977159670E-02
     0.950000000000000E+00  0.395945382974434E+00  0.131853242129313E-02  0.252557285334139E+01  0.841037636163938E-02
     0.100000000000000E+01  0.395697141859995E+00  0.139009438000013E-02  0.252715411109507E+01  0.887795830597742E-02
     0.105000000000000E+01  0.395435755294071E+00  0.146199838648190E-02  0.252882122477876E+01  0.934951506238555E-02
     0.110000000000000E+01  0.395161159283992E+00  0.153426383334543E-02  0.253057493615505E+01  0.982528143491655E-02
     0.115000000000000E+01  0.394873286282434E+00  0.160691047209910E-02  0.253241602996714E+01  0.103054979398004E-01
     0.120000000000000E+01  0.394572065121065E+00  0.167995843624390E-02  0.253434533499191E+01  0.107904111877983E-01
     0.125000000000000E+01  0.394257420939978E+00  0.175342826532138E-02  0.253636372516236E+01  0.112802742843300E-01
     0.130000000000000E+01  0.393929275112745E+00  0.182734092999194E-02  0.253847212076282E+01  0.117753472487814E-01
     0.135000000000000E+01  0.393587545166928E+00  0.190171785822189E-02  0.254067148969990E+01  0.122758974544997E-01
     0.140000000000000E+01  0.393232144699813E+00  0.197658096266326E-02  0.254296284885358E+01  0.127822000910962E-01
     0.145000000000000E+01  0.392862983289179E+00  0.205195266931635E-02  0.254534726551182E+01  0.132945386507935E-01
     0.150000000000000E+01  0.392479966398856E+00  0.212785594757131E-02  0.254782585889348E+01  0.138132054406899E-01
     0.155000000000000E+01  0.392082995278816E+00  0.220431434173249E-02  0.255039980176401E+01  0.143385021229557E-01
     0.160000000000000E+01  0.391671966859562E+00  0.228135200413676E-02  0.255307032214893E+01  0.148707402851350E-01
     0.165000000000000E+01  0.391246773640481E+00  0.235899372998591E-02  0.255583870515062E+01  0.154102420429054E-01
     0.170000000000000E+01  0.390807303571882E+00  0.243726499402217E-02  0.255870629487415E+01  0.159573406778308E-01
     0.175000000000000E+01  0.390353439930399E+00  0.251619198918665E-02  0.256167449646842E+01  0.165123813128606E-01
     0.180000000000000E+01  0.389885061187361E+00  0.259580166741118E-02  0.256474477828939E+01  0.170757216285555E-01
     0.185000000000000E+01  0.389402040869793E+00  0.267612178270702E-02  0.256791867419276E+01  0.176477326232742E-01
     0.190000000000000E+01  0.388904247413591E+00  0.275718093672688E-02  0.257119778596379E+01  0.182287994208365E-01
     0.195000000000000E+01  0.388391544008475E+00  0.283900862699203E-02  0.257458378589288E+01  0.188193221294854E-01
     0.200000000000000E+01  0.387863788434208E+00  0.292163529799254E-02  0.257807841950593E+01  0.194197167563092E-01
     0.205000000000000E+01  0.387320832887571E+00  0.300509239538675E-02  0.258168350845954E+01  0.200304161816650E-01
     0.210000000000000E+01  0.386762523799566E+00  0.308941242354610E-02  0.258540095361140E+01  0.206518711985506E-01
     0.215000000000000E+01  0.386188701642229E+00  0.317462900671340E-02  0.258923273827772E+01  0.212845516223398E-01
     0.220000000000000E+01  0.385599200724405E+00  0.326077695406707E-02  0.259318093169002E+01  0.219289474767986E-01
     0.225000000000000E+01  0.384993848975818E+00  0.334789232901044E-02  0.259724769266476E+01  0.225855702628604E-01
     0.230000000000000E+01  0.384372467718657E+00  0.343601252303562E-02  0.260143527350049E+01  0.232549543172715E-01
     0.235000000000000E+01  0.383734871425888E+00  0.352517633454373E-02  0.260574602411833E+01  0.239376582689004E-01
     0.240000000000000E+01  0.383080867465398E+00  0.361542405304060E-02  0.261018239646311E+01  0.246342666012895E-01
     0.245000000000000E+01  0.382410255829047E+00  0.370679754916736E-02  0.261474694918363E+01  0.253453913308736E-01
     0.250000000000000E+01  0.381722828845571E+00  0.379934037107102E-02  0.261944235261252E+01  0.260716738112622E-01
     0.255000000000000E+01  0.381018370876233E+00  0.389309784767042E-02  0.262427139406778E+01  0.268137866750446E-01
     0.260000000000000E+01  0.380296657992015E+00  0.398811719942954E-02  0.262923698349999E+01  0.275724359257785E-01
     0.265000000000000E+01  0.379557457631039E+00  0.408444765731288E-02  0.263434215951128E+01  0.283483631941593E-01
     0.270000000000000E+01  0.378800528234760E+00  0.418214059066886E-02  0.263959009577496E+01  0.291423481738824E-01
     0.275000000000000E+01  0.378025618861400E+00  0.428124964486501E-02  0.264498410788675E+01  0.299552112543873E-01
     0.280000000000000E+01  0.377232468774921E+00  0.438183088958898E-02  0.265052766068179E+01  0.307878163695798E-01
