#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.900000000000000E+00  0.406794090474802E+00  0.121038757532792E-02  0.245822437028052E+01  0.731427595637642E-02
     0.950000000000000E+00  0.406565881205459E+00  0.127946676347393E-02  0.245960161109243E+01  0.774039007761541E-02
     0.100000000000000E+01  0.406324983408535E+00  0.134885045882278E-02  0.246105708725859E+01  0.816981016892124E-02
     0.105000000000000E+01  0.406071340027994E+00  0.141855654314889E-02  0.246259141672351E+01  0.860273755605257E-02
     0.110000000000000E+01  0.405804890729941E+00  0.148860320114842E-02  0.246420525428894E+01  0.903937806965083E-02
     0.115000000000000E+01  0.405525571846492E+00  0.155900894020113E-02  0.246589929244625E+01  0.947994235000944E-02
     0.120000000000000E+01  0.405233316316052E+00  0.162979261089180E-02  0.246767426226402E+01  0.992464616504797E-02
     0.125000000000000E+01  0.404928053619861E+00  0.170097342834953E-02  0.246953093433343E+01  0.103737107425305E-01
     0.130000000000000E+01  0.404609709714650E+00  0.177257099446660E-02  0.247147011977401E+01  0.108273631176372E-01
     0.135000000000000E+01  0.404278206961252E+00  0.184460532106290E-02  0.247349267130243E+01  0.112858364970731E-01
     0.140000000000000E+01  0.403933464049009E+00  0.191709685406599E-02  0.247559948436750E+01  0.117493706409838E-01
     0.145000000000000E+01  0.403575395915769E+00  0.199006649878234E-02  0.247779149835439E+01  0.122182122640398E-01
     0.150000000000000E+01  0.403203913663287E+00  0.206353564633976E-02  0.248006969786169E+01  0.126926154571466E-01
     0.155000000000000E+01  0.402818924467826E+00  0.213752620138749E-02  0.248243511405499E+01  0.131728421313550E-01
     0.160000000000000E+01  0.402420331485703E+00  0.221206061114643E-02  0.248488882610100E+01  0.136591624856588E-01
     0.165000000000000E+01  0.402008033753585E+00  0.228716189590877E-02  0.248743196268631E+01  0.141518555005020E-01
     0.170000000000000E+01  0.401581926083208E+00  0.236285368109400E-02  0.249006570362582E+01  0.146512094589613E-01
     0.175000000000000E+01  0.401141898950303E+00  0.243916023097657E-02  0.249279128156545E+01  0.151575224977256E-01
     0.180000000000000E+01  0.400687838377382E+00  0.251610648420908E-02  0.249560998378456E+01  0.156711031901679E-01
     0.185000000000000E+01  0.400219625810084E+00  0.259371809127538E-02  0.249852315410402E+01  0.161922711639963E-01
     0.190000000000000E+01  0.399737137986734E+00  0.267202145401818E-02  0.250153219490584E+01  0.167213577561748E-01
     0.195000000000000E+01  0.399240246800718E+00  0.275104376739804E-02  0.250463856927132E+01  0.172587067080388E-01
     0.200000000000000E+01  0.398728819155315E+00  0.283081306365344E-02  0.250784380324459E+01  0.178046749037766E-01
     0.205000000000000E+01  0.398202716810522E+00  0.291135825904615E-02  0.251114948822960E+01  0.183596331557314E-01
     0.210000000000000E+01  0.397661796221415E+00  0.299270920339164E-02  0.251455728352872E+01  0.189239670402782E-01
     0.215000000000000E+01  0.397105908367577E+00  0.307489673259178E-02  0.251806891903188E+01  0.194980777883692E-01
     0.220000000000000E+01  0.396534898573001E+00  0.315795272440633E-02  0.252168619806628E+01  0.200823832352179E-01
     0.225000000000000E+01  0.395948606315957E+00  0.324191015772038E-02  0.252541100041685E+01  0.206773188339929E-01
     0.230000000000000E+01  0.395346865028148E+00  0.332680317558871E-02  0.252924528552896E+01  0.212833387388602E-01
     0.235000000000000E+01  0.394729501882509E+00  0.341266715236362E-02  0.253319109590572E+01  0.219009169632084E-01
     0.240000000000000E+01  0.394096337568922E+00  0.349953876524105E-02  0.253725056071305E+01  0.225305486194529E-01
     0.245000000000000E+01  0.393447186057052E+00  0.358745607059186E-02  0.254142589960694E+01  0.231727512474374E-01
     0.250000000000000E+01  0.392781854345476E+00  0.367645858547994E-02  0.254571942679871E+01  0.238280662391424E-01
     0.255000000000000E+01  0.392100142196170E+00  0.376658737480784E-02  0.255013355537484E+01  0.244970603681727E-01
     0.260000000000000E+01  0.391401841853373E+00  0.385788514457405E-02  0.255467080189021E+01  0.251803274333630E-01
     0.265000000000000E+01  0.390686737745751E+00  0.395039634177422E-02  0.255933379125446E+01  0.258784900267854E-01
     0.270000000000000E+01  0.389954606170685E+00  0.404416726153266E-02  0.256412526193337E+01  0.265922014375205E-01
     0.275000000000000E+01  0.389205214959425E+00  0.413924616211057E-02  0.256904807148901E+01  0.273221477037429E-01
     0.280000000000000E+01  0.388438323121730E+00  0.423568338850461E-02  0.257410520248429E+01  0.280690498270150E-01
     0.285000000000000E+01  0.387653680468479E+00  0.433353150542531E-02  0.257929976878051E+01  0.288336661641870E-01
     0.290000000000000E+01  0.386851027210647E+00  0.443284544052880E-02  0.258463502225836E+01  0.296167950139896E-01
     0.295000000000000E+01  0.386030093532831E+00  0.453368263887134E-02  0.259011435999626E+01  0.304192774173128E-01
     0.300000000000000E+01  0.385190599139410E+00  0.463610322966206E-02  0.259574133194288E+01  0.312420001923054E-01
     0.305000000000000E+01  0.384332252771179E+00  0.474017020651139E-02  0.260151964912430E+01  0.320858992278613E-01
     0.310000000000000E+01  0.383454751690173E+00  0.484594962250795E-02  0.260745319243012E+01  0.329519630617938E-01
     0.315000000000000E+01  0.382557781130082E+00  0.495351080161144E-02  0.261354602202727E+01  0.338412367731152E-01
     0.320000000000000E+01  0.381641013709499E+00  0.506292656802423E-02  0.261980238745517E+01  0.347548262213672E-01
     0.325000000000000E+01  0.380704108804908E+00  0.517427349540230E-02  0.262622673846114E+01  0.356939026699601E-01
     0.330000000000000E+01  0.379746711880045E+00  0.528763217799305E-02  0.263282373664116E+01  0.366597078350614E-01
     0.335000000000000E+01  0.378768453767905E+00  0.540308752604449E-02  0.263959826795791E+01  0.376535594068011E-01
     0.340000000000000E+01  0.377768949901294E+00  0.552072908812519E-02  0.264655545621531E+01  0.386768570955393E-01
     0.345000000000000E+01  0.376747799487401E+00  0.564065140333139E-02  0.265370067757762E+01  0.397310892628059E-01
     0.350000000000000E+01  0.375704584621389E+00  0.576295438674398E-02  0.266103957623045E+01  0.408178402044007E-01
     0.355000000000000E+01  0.374638869333441E+00  0.588774375194343E-02  0.266857808129178E+01  0.419387981622236E-01
     0.360000000000000E+01  0.373550198563136E+00  0.601513147490274E-02  0.267632242509340E+01  0.430957641518866E-01
     0.365000000000000E+01  0.372438097054312E+00  0.614523630417100E-02  0.268427916296642E+01  0.442906617052806E-01
     0.370000000000000E+01  0.371302068162812E+00  0.627818432294585E-02  0.269245519468030E+01  0.455255476413449E-01
     0.375000000000000E+01  0.370141592568683E+00  0.641410956942944E-02  0.270085778770204E+01  0.468026239946355E-01
     0.379999999999999E+01  0.368956126883345E+00  0.655315472278965E-02  0.270949460246181E+01  0.481242512503650E-01
     0.384999999999999E+01  0.367745102141199E+00  0.669547186313058E-02  0.271837371983434E+01  0.494929630568841E-01
     0.390000000000000E+01  0.366507922163845E+00  0.684122331514335E-02  0.272750367107005E+01  0.509114826127058E-01
     0.394999999999999E+01  0.365243961783665E+00  0.699058258659532E-02  0.273689347043969E+01  0.523827409559048E-01
     0.399999999999999E+01  0.363952564911863E+00  0.714373541456770E-02  0.274655265088921E+01  0.539098974199659E-01
     0.404999999999999E+01  0.362633042434226E+00  0.730088093442065E-02  0.275649130303932E+01  0.554963625630070E-01
     0.409999999999999E+01  0.361284669915687E+00  0.746223298891689E-02  0.276672011790806E+01  0.571458239281829E-01
     0.414999999999999E+01  0.359906685092372E+00  0.762802159785031E-02  0.277725043378411E+01  0.588622750536216E-01
     0.419999999999999E+01  0.358498285126978E+00  0.779849461200557E-02  0.278809428773611E+01  0.606500482226082E-01
     0.424999999999999E+01  0.357058623600123E+00  0.797391957944044E-02  0.279926447230875E+01  0.625138515314860E-01
     0.429999999999999E+01  0.355586807206604E+00  0.815458585709032E-02  0.281077459803251E+01  0.644588109571433E-01
     0.434999999999999E+01  0.354081892121247E+00  0.834080700673758E-02  0.282263916246079E+01  0.664905182321016E-01
     0.439999999999999E+01  0.352542879994084E+00  0.853292352170896E-02  0.283487362654967E+01  0.686150854882222E-01
     0.444999999999999E+01  0.350968713528983E+00  0.873130593957201E-02  0.284749449931101E+01  0.708392078163962E-01
     0.449999999999999E+01  0.349358271593285E+00  0.893635840698518E-02  0.286051943180462E+01  0.731702351175790E-01
     0.454999999999999E+01  0.347710363798474E+00  0.914852277621691E-02  0.287396732169010E+01  0.756162549006552E-01
     0.459999999999999E+01  0.346023724483221E+00  0.936828332932616E-02  0.288785842973771E+01  0.781861880284968E-01
     0.464999999999999E+01  0.344297006020177E+00  0.959617224641593E-02  0.290221450990357E+01  0.808898998426088E-01
     0.469999999999999E+01  0.342528771356425E+00  0.983277595980758E-02  0.291705895481045E+01  0.837383296317470E-01
     0.474999999999999E+01  0.340717485684427E+00  0.100787425678340E-01  0.293241695874531E+01  0.867436420804029E-01
     0.479999999999999E+01  0.338861507125532E+00  0.103347905220505E-01  0.294831570058948E+01  0.899194051780482E-01
     0.484999999999999E+01  0.336959076291501E+00  0.106017188524381E-01  0.296478454943988E+01  0.932808001409121E-01
     0.489999999999999E+01  0.335008304571251E+00  0.108804192598473E-01  0.298185529605554E+01  0.968448702631490E-01
     0.494999999999999E+01  0.333007160970415E+00  0.111718904877953E-01  0.299956241366667E+01  0.100630817364820E+00
     0.499999999999999E+01  0.330953457311135E+00  0.114772554925777E-01  0.301794335209648E+01  0.104660356763018E+00
