#                \hbar \omega(eV)     Re(chi) (e^2*a_0^2/eV) Im(chi) (e^2*a_0^2/eV)
     chi_1_1=  0.000000000000000E+00  -.262204363780621E+00  0.121345950044698E-10
     chi_1_1=  0.500000000000000E-01  -.262205998186192E+00  -.178213343912727E-04
     chi_1_1=  0.100000000000000E+00  -.262210901691911E+00  -.356458479876524E-04
     chi_1_1=  0.150000000000000E+00  -.262219075165000E+00  -.534766978619608E-04
     chi_1_1=  0.200000000000000E+00  -.262230520051475E+00  -.713170574982697E-04
     chi_1_1=  0.250000000000000E+00  -.262245238377107E+00  -.891701068038211E-04
     chi_1_1=  0.300000000000000E+00  -.262263232748789E+00  -.107039034265390E-03
     chi_1_1=  0.350000000000000E+00  -.262284506356279E+00  -.124927039118821E-03
     chi_1_1=  0.400000000000000E+00  -.262309062974342E+00  -.142837333535104E-03
     chi_1_1=  0.450000000000000E+00  -.262336906965292E+00  -.160773144826390E-03
     chi_1_1=  0.500000000000000E+00  -.262368043281932E+00  -.178737717675409E-03
     chi_1_1=  0.550000000000000E+00  -.262402477470898E+00  -.196734316391827E-03
     chi_1_1=  0.600000000000000E+00  -.262440215676421E+00  -.214766227199134E-03
     chi_1_1=  0.650000000000000E+00  -.262481264644494E+00  -.232836760555751E-03
     chi_1_1=  0.700000000000000E+00  -.262525631727473E+00  -.250949253514157E-03
     chi_1_1=  0.750000000000000E+00  -.262573324889103E+00  -.269107072121902E-03
     chi_1_1=  0.800000000000000E+00  -.262624352709981E+00  -.287313613868538E-03
     chi_1_1=  0.850000000000000E+00  -.262678724393464E+00  -.305572310182600E-03
     chi_1_1=  0.900000000000000E+00  -.262736449772045E+00  -.323886628982935E-03
     chi_1_1=  0.950000000000000E+00  -.262797539314172E+00  -.342260077288811E-03
     chi_1_1=  0.100000000000000E+01  -.262862004131570E+00  -.360696203893431E-03
     chi_1_1=  0.105000000000000E+01  -.262929855987030E+00  -.379198602105659E-03
     chi_1_1=  0.110000000000000E+01  -.263001107302710E+00  -.397770912564960E-03
     chi_1_1=  0.115000000000000E+01  -.263075771168951E+00  -.416416826134783E-03
     chi_1_1=  0.120000000000000E+01  -.263153861353616E+00  -.435140086879860E-03
     chi_1_1=  0.125000000000000E+01  -.263235392311980E+00  -.453944495133134E-03
     chi_1_1=  0.130000000000000E+01  -.263320379197174E+00  -.472833910658318E-03
     chi_1_1=  0.135000000000000E+01  -.263408837871214E+00  -.491812255914397E-03
     chi_1_1=  0.140000000000000E+01  -.263500784916627E+00  -.510883519428678E-03
     chi_1_1=  0.145000000000000E+01  -.263596237648685E+00  -.530051759285365E-03
     chi_1_1=  0.150000000000000E+01  -.263695214128291E+00  -.549321106737013E-03
     chi_1_1=  0.155000000000000E+01  -.263797733175520E+00  -.568695769946583E-03
     chi_1_1=  0.160000000000000E+01  -.263903814383836E+00  -.588180037868307E-03
     chi_1_1=  0.165000000000000E+01  -.264013478135035E+00  -.607778284275980E-03
     chi_1_1=  0.170000000000000E+01  -.264126745614915E+00  -.627494971947860E-03
     chi_1_1=  0.175000000000000E+01  -.264243638829716E+00  -.647334657017832E-03
     chi_1_1=  0.180000000000000E+01  -.264364180623351E+00  -.667301993503142E-03
     chi_1_1=  0.185000000000000E+01  -.264488394695473E+00  -.687401738019565E-03
     chi_1_1=  0.190000000000000E+01  -.264616305620398E+00  -.707638754695603E-03
     chi_1_1=  0.195000000000000E+01  -.264747938866931E+00  -.728018020298029E-03
     chi_1_1=  0.200000000000000E+01  -.264883320819127E+00  -.748544629581816E-03
     chi_1_1=  0.205000000000000E+01  -.265022478798035E+00  -.769223800878442E-03
     chi_1_1=  0.210000000000000E+01  -.265165441084456E+00  -.790060881937366E-03
     chi_1_1=  0.215000000000000E+01  -.265312236942775E+00  -.811061356036535E-03
     chi_1_1=  0.220000000000000E+01  -.265462896645909E+00  -.832230848378825E-03
