#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.280000000000000E+01  0.792614422970062E+00  0.319490876172358E-03  0.126164728844505E+01  0.508550924540790E-03
     0.285000000000000E+01  0.792555198510922E+00  0.325671958186348E-03  0.126174155822663E+01  0.518467161359609E-03
     0.290000000000000E+01  0.792494836970935E+00  0.331880004182827E-03  0.126183765240234E+01  0.528430805881323E-03
     0.295000000000000E+01  0.792433333354977E+00  0.338115646578141E-03  0.126193557975437E+01  0.538442978770400E-03
     0.300000000000000E+01  0.792370682551378E+00  0.344379527496556E-03  0.126203534927143E+01  0.548504818308777E-03
     0.305000000000000E+01  0.792306879330126E+00  0.350672299074520E-03  0.126213697015202E+01  0.558617480949249E-03
     0.310000000000000E+01  0.792241918341015E+00  0.356994623774214E-03  0.126224045180779E+01  0.568782141885798E-03
     0.315000000000000E+01  0.792175794111738E+00  0.363347174706771E-03  0.126234580386703E+01  0.578999995641545E-03
     0.320000000000000E+01  0.792108501045919E+00  0.369730635965598E-03  0.126245303617821E+01  0.589272256675115E-03
     0.325000000000000E+01  0.792040033421081E+00  0.376145702970223E-03  0.126256215881368E+01  0.599600160006169E-03
     0.330000000000000E+01  0.791970385386555E+00  0.382593082821101E-03  0.126267318207344E+01  0.609984961860937E-03
     0.335000000000000E+01  0.791899550961319E+00  0.389073494665892E-03  0.126278611648913E+01  0.620427940338606E-03
     0.340000000000000E+01  0.791827524031775E+00  0.395587670077660E-03  0.126290097282800E+01  0.630930396099481E-03
     0.345000000000000E+01  0.791754298349451E+00  0.402136353445556E-03  0.126301776209710E+01  0.641493653075847E-03
     0.350000000000000E+01  0.791679867528635E+00  0.408720302378489E-03  0.126313649554759E+01  0.652119059206520E-03
     0.355000000000000E+01  0.791604225043933E+00  0.415340288122395E-03  0.126325718467918E+01  0.662807987196146E-03
     0.360000000000000E+01  0.791527364227748E+00  0.421997095991671E-03  0.126337984124467E+01  0.673561835300320E-03
     0.365000000000000E+01  0.791449278267684E+00  0.428691525815424E-03  0.126350447725471E+01  0.684382028137679E-03
     0.370000000000000E+01  0.791369960203865E+00  0.435424392399190E-03  0.126363110498264E+01  0.695270017530157E-03
     0.375000000000000E+01  0.791289402926171E+00  0.442196526002809E-03  0.126375973696952E+01  0.706227283372689E-03
     0.379999999999999E+01  0.791207599171380E+00  0.449008772835208E-03  0.126389038602934E+01  0.717255334533672E-03
     0.384999999999999E+01  0.791124541520229E+00  0.455861995566828E-03  0.126402306525431E+01  0.728355709787566E-03
     0.390000000000000E+01  0.791040222394374E+00  0.462757073860529E-03  0.126415778802044E+01  0.739529978781140E-03
     0.394999999999999E+01  0.790954634053248E+00  0.469694904921812E-03  0.126429456799321E+01  0.750779743034867E-03
     0.399999999999999E+01  0.790867768590833E+00  0.476676404069245E-03  0.126443341913345E+01  0.762106636981109E-03
     0.404999999999999E+01  0.790779617932306E+00  0.483702505326047E-03  0.126457435570343E+01  0.773512329040810E-03
     0.409999999999999E+01  0.790690173830599E+00  0.490774162033815E-03  0.126471739227311E+01  0.784998522740472E-03
     0.414999999999999E+01  0.790599427862824E+00  0.497892347489436E-03  0.126486254372665E+01  0.796566957871353E-03
     0.419999999999999E+01  0.790507371426598E+00  0.505058055606288E-03  0.126500982526907E+01  0.808219411692828E-03
     0.424999999999999E+01  0.790413995736235E+00  0.512272301600906E-03  0.126515925243318E+01  0.819957700182102E-03
     0.429999999999999E+01  0.790319291818822E+00  0.519536122706308E-03  0.126531084108672E+01  0.831783679332417E-03
     0.434999999999999E+01  0.790223250510152E+00  0.526850578913308E-03  0.126546460743971E+01  0.843699246502176E-03
     0.439999999999999E+01  0.790125862450531E+00  0.534216753741168E-03  0.126562056805215E+01  0.855706341817413E-03
     0.444999999999999E+01  0.790027118080437E+00  0.541635755039022E-03  0.126577873984183E+01  0.867806949630262E-03
     0.449999999999999E+01  0.789927007636035E+00  0.549108715819634E-03  0.126593914009253E+01  0.880003100036190E-03
     0.454999999999999E+01  0.789825521144535E+00  0.556636795127060E-03  0.126610178646245E+01  0.892296870452903E-03
     0.459999999999999E+01  0.789722648419399E+00  0.564221178939968E-03  0.126626669699291E+01  0.904690387264075E-03
     0.464999999999999E+01  0.789618379055367E+00  0.571863081112374E-03  0.126643389011740E+01  0.917185827531107E-03
     0.469999999999999E+01  0.789512702423327E+00  0.579563744353761E-03  0.126660338467093E+01  0.929785420776458E-03
     0.474999999999999E+01  0.789405607664996E+00  0.587324441250568E-03  0.126677519989966E+01  0.942491450842190E-03
     0.479999999999999E+01  0.789297083687408E+00  0.595146475331221E-03  0.126694935547093E+01  0.955306257827639E-03
     0.484999999999999E+01  0.789187119157223E+00  0.603031182176983E-03  0.126712587148365E+01  0.968232240110342E-03
     0.489999999999999E+01  0.789075702494814E+00  0.610979930581025E-03  0.126730476847899E+01  0.981271856454592E-03
     0.494999999999999E+01  0.788962821868151E+00  0.618994123758333E-03  0.126748606745155E+01  0.994427628212349E-03
     0.499999999999999E+01  0.788848465186466E+00  0.627075200609091E-03  0.126766978986085E+01  0.100770214162130E-02
