#                \hbar \omega(eV)     Re(chi) (e^2*a_0^2/eV) Im(chi) (e^2*a_0^2/eV)
     chi_1_1=  0.000000000000000E+00  -.130535817319332E+00  0.196899569722853E-10
     chi_1_1=  0.500000000000000E-01  -.130536136714487E+00  -.347900703803543E-05
     chi_1_1=  0.100000000000000E+00  -.130537094923432E+00  -.695829003598437E-05
     chi_1_1=  0.150000000000000E+00  -.130538692016609E+00  -.104380856459322E-04
     chi_1_1=  0.200000000000000E+00  -.130540928111441E+00  -.139186503544708E-04
     chi_1_1=  0.250000000000000E+00  -.130543803372368E+00  -.174002408651378E-04
     chi_1_1=  0.300000000000000E+00  -.130547318010892E+00  -.208831141709577E-04
     chi_1_1=  0.350000000000000E+00  -.130551472285635E+00  -.243675276271774E-04
     chi_1_1=  0.400000000000000E+00  -.130556266502415E+00  -.278537390242452E-04
     chi_1_1=  0.450000000000000E+00  -.130561701014329E+00  -.313420066610821E-04
     chi_1_1=  0.500000000000000E+00  -.130567776221855E+00  -.348325894186954E-04
     chi_1_1=  0.550000000000000E+00  -.130574492572962E+00  -.383257468341847E-04
     chi_1_1=  0.600000000000000E+00  -.130581850563242E+00  -.418217391751907E-04
     chi_1_1=  0.650000000000000E+00  -.130589850736041E+00  -.453208275148390E-04
     chi_1_1=  0.700000000000000E+00  -.130598493682624E+00  -.488232738072282E-04
     chi_1_1=  0.750000000000000E+00  -.130607780042333E+00  -.523293409635186E-04
     chi_1_1=  0.800000000000000E+00  -.130617710502776E+00  -.558392929286704E-04
     chi_1_1=  0.850000000000000E+00  -.130628285800016E+00  -.593533947588900E-04
     chi_1_1=  0.900000000000000E+00  -.130639506718788E+00  -.628719126998356E-04
     chi_1_1=  0.950000000000000E+00  -.130651374092718E+00  -.663951142656401E-04
     chi_1_1=  0.100000000000000E+01  -.130663888804563E+00  -.699232683188081E-04
     chi_1_1=  0.105000000000000E+01  -.130677051786466E+00  -.734566451510451E-04
     chi_1_1=  0.110000000000000E+01  -.130690864020223E+00  -.769955165650780E-04
     chi_1_1=  0.115000000000000E+01  -.130705326537565E+00  -.805401559575279E-04
     chi_1_1=  0.120000000000000E+01  -.130720440420459E+00  -.840908384028971E-04
     chi_1_1=  0.125000000000000E+01  -.130736206801423E+00  -.876478407387355E-04
     chi_1_1=  0.130000000000000E+01  -.130752626863849E+00  -.912114416520469E-04
     chi_1_1=  0.135000000000000E+01  -.130769701842357E+00  -.947819217670093E-04
     chi_1_1=  0.140000000000000E+01  -.130787433023149E+00  -.983595637340710E-04
     chi_1_1=  0.145000000000000E+01  -.130805821744391E+00  -.101944652320496E-03
     chi_1_1=  0.150000000000000E+01  -.130824869396609E+00  -.105537474502432E-03
     chi_1_1=  0.155000000000000E+01  -.130844577423097E+00  -.109138319558574E-03
     chi_1_1=  0.160000000000000E+01  -.130864947320346E+00  -.112747479165500E-03
     chi_1_1=  0.165000000000000E+01  -.130885980638491E+00  -.116365247494760E-03
     chi_1_1=  0.170000000000000E+01  -.130907678981779E+00  -.119991921311794E-03
     chi_1_1=  0.175000000000000E+01  -.130930044009043E+00  -.123627800076776E-03
     chi_1_1=  0.180000000000000E+01  -.130953077434210E+00  -.127273186047454E-03
     chi_1_1=  0.185000000000000E+01  -.130976781026817E+00  -.130928384384088E-03
     chi_1_1=  0.190000000000000E+01  -.131001156612554E+00  -.134593703256574E-03
     chi_1_1=  0.195000000000000E+01  -.131026206073815E+00  -.138269453953852E-03
     chi_1_1=  0.200000000000000E+01  -.131051931350288E+00  -.141955950995696E-03
     chi_1_1=  0.205000000000000E+01  -.131078334439543E+00  -.145653512246984E-03
     chi_1_1=  0.210000000000000E+01  -.131105417397662E+00  -.149362459034568E-03
     chi_1_1=  0.215000000000000E+01  -.131133182339876E+00  -.153083116266840E-03
     chi_1_1=  0.220000000000000E+01  -.131161631441228E+00  -.156815812556116E-03
     chi_1_1=  0.225000000000000E+01  -.131190766937265E+00  -.160560880343957E-03
     chi_1_1=  0.230000000000000E+01  -.131220591124742E+00  -.164318656029544E-03
     chi_1_1=  0.235000000000000E+01  -.131251106362359E+00  -.168089480101247E-03
     chi_1_1=  0.240000000000000E+01  -.131282315071516E+00  -.171873697271508E-03
     chi_1_1=  0.245000000000000E+01  -.131314219737099E+00  -.175671656615190E-03
     chi_1_1=  0.250000000000000E+01  -.131346822908283E+00  -.179483711711517E-03
     chi_1_1=  0.255000000000000E+01  -.131380127199371E+00  -.183310220789782E-03
     chi_1_1=  0.260000000000000E+01  -.131414135290649E+00  -.187151546878953E-03
     chi_1_1=  0.265000000000000E+01  -.131448849929280E+00  -.191008057961354E-03
     chi_1_1=  0.270000000000000E+01  -.131484273930220E+00  -.194880127130590E-03
     chi_1_1=  0.275000000000000E+01  -.131520410177160E+00  -.198768132753884E-03
     chi_1_1=  0.280000000000000E+01  -.131557261623505E+00  -.202672458639022E-03
     chi_1_1=  0.285000000000000E+01  -.131594831293380E+00  -.206593494206088E-03
     chi_1_1=  0.290000000000000E+01  -.131633122282665E+00  -.210531634664196E-03
