#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.390000000000000E+01  0.705257762992719E+00  0.881742161717956E-03  0.141791907778013E+01  0.177274054733928E-02
     0.394999999999999E+01  0.705094679201560E+00  0.895150256119804E-03  0.141824696420555E+01  0.180053001490147E-02
     0.399999999999999E+01  0.704929126838529E+00  0.908649529000368E-03  0.141857996843117E+01  0.182854129739995E-02
     0.404999999999999E+01  0.704761089042048E+00  0.922241908414714E-03  0.141891813147576E+01  0.185677924874534E-02
     0.409999999999999E+01  0.704590548594900E+00  0.935929360803728E-03  0.141926149525349E+01  0.188524882531408E-02
     0.414999999999999E+01  0.704417487917142E+00  0.949713892193060E-03  0.141961010259287E+01  0.191395508921358E-02
     0.419999999999999E+01  0.704241889058799E+00  0.963597549434371E-03  0.141996399725625E+01  0.194290321166470E-02
     0.424999999999999E+01  0.704063733692326E+00  0.977582421490811E-03  0.142032322396000E+01  0.197209847650697E-02
     0.429999999999999E+01  0.703883003104830E+00  0.991670640768682E-03  0.142068782839523E+01  0.200154628383198E-02
     0.434999999999999E+01  0.703699678190060E+00  0.100586438449734E-02  0.142105785724932E+01  0.203125215375065E-02
     0.439999999999999E+01  0.703513739440127E+00  0.102016587615956E-02  0.142143335822801E+01  0.206122173030072E-02
     0.444999999999999E+01  0.703325166936972E+00  0.103457738697461E-02  0.142181438007831E+01  0.209146078550060E-02
     0.449999999999999E+01  0.703133940343557E+00  0.104910123743647E-02  0.142220097261207E+01  0.212197522355649E-02
     0.454999999999999E+01  0.702940038894767E+00  0.106373979890975E-02  0.142259318673043E+01  0.215277108522986E-02
     0.459999999999999E+01  0.702743441388032E+00  0.107849549528597E-02  0.142299107444894E+01  0.218385455237272E-02
     0.464999999999999E+01  0.702544126173631E+00  0.109337080470297E-02  0.142339468892366E+01  0.221523195263859E-02
     0.469999999999999E+01  0.702342071144687E+00  0.110836826133053E-02  0.142380408447798E+01  0.224690976437757E-02
     0.474999999999999E+01  0.702137253726831E+00  0.112349045722525E-02  0.142421931663050E+01  0.227889462172414E-02
     0.479999999999999E+01  0.701929650867521E+00  0.113874004425802E-02  0.142464044212367E+01  0.231119331988705E-02
     0.484999999999999E+01  0.701719239025021E+00  0.115411973611752E-02  0.142506751895356E+01  0.234381282065103E-02
     0.489999999999999E+01  0.701505994156988E+00  0.116963231039361E-02  0.142550060640055E+01  0.237676025810073E-02
     0.494999999999999E+01  0.701289891708697E+00  0.118528061074422E-02  0.142593976506110E+01  0.241004294457754E-02
     0.499999999999999E+01  0.701070906600858E+00  0.120106754915007E-02  0.142638505688062E+01  0.244366837688112E-02
