#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.125000000000000E+01  0.444315439136538E+00  0.954583529719067E-03  0.225064289052173E+01  0.483536344977458E-02
     0.130000000000000E+01  0.444136684177685E+00  0.994016995352374E-03  0.225154783788814E+01  0.503916225891919E-02
     0.135000000000000E+01  0.443950681327662E+00  0.103360077332602E-02  0.225249024638991E+01  0.524422139327588E-02
     0.140000000000000E+01  0.443757402512644E+00  0.107334128051877E-02  0.225347035111325E+01  0.545059696712566E-02
     0.145000000000000E+01  0.443556818479061E+00  0.111324500921489E-02  0.225448839745825E+01  0.565834601620886E-02
     0.150000000000000E+01  0.443348898779562E+00  0.115331853055878E-02  0.225554464130995E+01  0.586752654283402E-02
     0.155000000000000E+01  0.443133611758362E+00  0.119356849808805E-02  0.225663934921767E+01  0.607819756232092E-02
     0.160000000000000E+01  0.442910924535909E+00  0.123400165134897E-02  0.225777279858290E+01  0.629041915085166E-02
     0.165000000000000E+01  0.442680802992910E+00  0.127462481959832E-02  0.225894527785600E+01  0.650425249480674E-02
     0.170000000000000E+01  0.442443211753673E+00  0.131544492559609E-02  0.226015708674184E+01  0.671975994166647E-02
     0.175000000000000E+01  0.442198114168740E+00  0.135646898949327E-02  0.226140853641492E+01  0.693700505256258E-02
     0.180000000000000E+01  0.441945472296818E+00  0.139770413281943E-02  0.226269994974406E+01  0.715605265656740E-02
     0.185000000000000E+01  0.441685246885971E+00  0.143915758257477E-02  0.226403166152712E+01  0.737696890681364E-02
     0.190000000000000E+01  0.441417397354057E+00  0.148083667543165E-02  0.226540401873593E+01  0.759982133854058E-02
     0.195000000000000E+01  0.441141881768397E+00  0.152274886205064E-02  0.226681738077199E+01  0.782467892916902E-02
     0.200000000000000E+01  0.440858656824646E+00  0.156490171151660E-02  0.226827211973315E+01  0.805161216051081E-02
     0.205000000000000E+01  0.440567677824854E+00  0.160730291590013E-02  0.226976862069170E+01  0.828069308322412E-02
     0.210000000000000E+01  0.440268898654674E+00  0.164996029495041E-02  0.227130728198434E+01  0.851199538363327E-02
     0.215000000000000E+01  0.439962271759727E+00  0.169288180092523E-02  0.227288851551441E+01  0.874559445303442E-02
     0.220000000000000E+01  0.439647748121058E+00  0.173607552356474E-02  0.227451274706682E+01  0.898156745961863E-02
     0.225000000000000E+01  0.439325277229689E+00  0.177954969521523E-02  0.227618041663626E+01  0.921999342314694E-02
     0.230000000000000E+01  0.438994807060223E+00  0.182331269610999E-02  0.227789197876904E+01  0.946095329252248E-02
     0.235000000000000E+01  0.438656284043482E+00  0.186737305981419E-02  0.227964790291924E+01  0.970453002640976E-02
     0.240000000000000E+01  0.438309653038134E+00  0.191173947884148E-02  0.228144867381966E+01  0.995080867706125E-02
     0.245000000000000E+01  0.437954857301297E+00  0.195642081044981E-02  0.228329479186812E+01  0.101998764775185E-01
     0.250000000000000E+01  0.437591838458061E+00  0.200142608262485E-02  0.228518677352985E+01  0.104518229323656E-01
     0.255000000000000E+01  0.437220536469928E+00  0.204676450025935E-02  0.228712515175648E+01  0.107067399122214E-01
     0.260000000000000E+01  0.436840889602098E+00  0.209244545153745E-02  0.228911047642240E+01  0.109647217521685E-01
     0.265000000000000E+01  0.436452834389587E+00  0.213847851453326E-02  0.229114331477919E+01  0.112258653543268E-01
     0.270000000000000E+01  0.436056305602128E+00  0.218487346403330E-02  0.229322425192894E+01  0.114902702947927E-01
     0.275000000000000E+01  0.435651236207825E+00  0.223164027859325E-02  0.229535389131705E+01  0.117580389351753E-01
     0.280000000000000E+01  0.435237557335487E+00  0.227878914783954E-02  0.229753285524570E+01  0.120292765389799E-01
     0.285000000000000E+01  0.434815198235642E+00  0.232633048002701E-02  0.229976178540853E+01  0.123040913930930E-01
     0.290000000000000E+01  0.434384086240146E+00  0.237427490986458E-02  0.230204134344765E+01  0.125825949346520E-01
     0.295000000000000E+01  0.433944146720352E+00  0.242263330662096E-02  0.230437221153400E+01  0.128649018835867E-01
     0.300000000000000E+01  0.433495303043794E+00  0.247141678252359E-02  0.230675509297190E+01  0.131511303811441E-01
     0.305000000000000E+01  0.433037476529317E+00  0.252063670146436E-02  0.230919071282913E+01  0.134414021347265E-01
     0.310000000000000E+01  0.432570586400613E+00  0.257030468802625E-02  0.231167981859349E+01  0.137358425693876E-01
     0.315000000000000E+01  0.432094549738088E+00  0.262043263684607E-02  0.231422318085720E+01  0.140345809863600E-01
     0.320000000000000E+01  0.431609281429005E+00  0.267103272232893E-02  0.231682159403034E+01  0.143377507290033E-01
     0.325000000000000E+01  0.431114694115859E+00  0.272211740873086E-02  0.231947587708465E+01  0.146454893565901E-01
     0.330000000000000E+01  0.430610698142866E+00  0.277369946062758E-02  0.232218687432931E+01  0.149579388263751E-01
     0.335000000000000E+01  0.430097201500545E+00  0.282579195378684E-02  0.232495545622002E+01  0.152752456844131E-01
     0.340000000000000E+01  0.429574109768301E+00  0.287840828646451E-02  0.232778252020297E+01  0.155975612656298E-01
     0.345000000000000E+01  0.429041326054927E+00  0.293156219114407E-02  0.233066899159557E+01  0.159250419036761E-01
     0.350000000000000E+01  0.428498750936934E+00  0.298526774674129E-02  0.233361582450557E+01  0.162578491511329E-01
     0.355000000000000E+01  0.427946282394655E+00  0.303953939129648E-02  0.233662400279047E+01  0.165961500106706E-01
     0.360000000000000E+01  0.427383815746008E+00  0.309439193517801E-02  0.233969454105929E+01  0.169401171778028E-01
     0.365000000000000E+01  0.426811243577826E+00  0.314984057482218E-02  0.234282848571873E+01  0.172899292959242E-01
     0.370000000000000E+01  0.426228455674666E+00  0.320590090703604E-02  0.234602691606604E+01  0.176457712243592E-01
     0.375000000000000E+01  0.425635338944982E+00  0.326258894389079E-02  0.234929094543087E+01  0.180078343202049E-01
     0.379999999999999E+01  0.425031777344575E+00  0.331992112823512E-02  0.235262172236867E+01  0.183763167347947E-01
     0.384999999999999E+01  0.424417651797174E+00  0.337791434986005E-02  0.235602043190838E+01  0.187514237256797E-01
     0.390000000000000E+01  0.423792840112052E+00  0.343658596234745E-02  0.235948829685699E+01  0.191333679850700E-01
     0.394999999999999E+01  0.423157216898551E+00  0.349595380063745E-02  0.236302657916426E+01  0.195223699857567E-01
     0.399999999999999E+01  0.422510653477375E+00  0.355603619935114E-02  0.236663658135055E+01  0.199186583455980E-01
     0.404999999999999E+01  0.421853017788514E+00  0.361685201190741E-02  0.237031964800123E+01  0.203224702117334E-01
     0.409999999999999E+01  0.421184174295664E+00  0.367842063047504E-02  0.237407716733124E+01  0.207340516657700E-01
     0.414999999999999E+01  0.420503983886978E+00  0.374076200680346E-02  0.237791057282358E+01  0.211536581512758E-01
     0.419999999999999E+01  0.419812303771981E+00  0.380389667397817E-02  0.238182134494586E+01  0.215815549250095E-01
     0.424999999999999E+01  0.419108987374521E+00  0.386784576914956E-02  0.238581101294900E+01  0.220180175334179E-01
     0.429999999999999E+01  0.418393884221510E+00  0.393263105728675E-02  0.238988115675300E+01  0.224633323160512E-01
     0.434999999999999E+01  0.417666839827328E+00  0.399827495601150E-02  0.239403340892430E+01  0.229177969376600E-01
     0.439999999999999E+01  0.416927695573673E+00  0.406480056156979E-02  0.239826945675011E+01  0.233817209508715E-01
     0.444999999999999E+01  0.416176288584625E+00  0.413223167600331E-02  0.240259104441530E+01  0.238554263914919E-01
     0.449999999999999E+01  0.415412451596746E+00  0.420059283558568E-02  0.240699997528755E+01  0.243392484086219E-01
     0.454999999999999E+01  0.414636012823953E+00  0.426990934059360E-02  0.241149811431720E+01  0.248335359319566E-01
     0.459999999999999E+01  0.413846795816937E+00  0.434020728648633E-02  0.241608739055844E+01  0.253386523788094E-01
     0.464999999999999E+01  0.413044619316859E+00  0.441151359657219E-02  0.242076979981917E+01  0.258549764036054E-01
     0.469999999999999E+01  0.412229297103074E+00  0.448385605624564E-02  0.242554740744681E+01  0.263829026927989E-01
     0.474999999999999E+01  0.411400637834552E+00  0.455726334888386E-02  0.243042235125880E+01  0.269228428084114E-01
     0.479999999999999E+01  0.410558444884759E+00  0.463176509349733E-02  0.243539684462597E+01  0.274752260836295E-01
     0.484999999999999E+01  0.409702516169611E+00  0.470739188423533E-02  0.244047317971862E+01  0.280405005741909E-01
     0.489999999999999E+01  0.408832643968205E+00  0.478417533185379E-02  0.244565373092498E+01  0.286191340695814E-01
     0.494999999999999E+01  0.407948614735965E+00  0.486214810725969E-02  0.245094095845315E+01  0.292116151683984E-01
     0.499999999999999E+01  0.407050208909804E+00  0.494134398725479E-02  0.245633741212766E+01  0.298184544225980E-01
