#                \hbar \omega(eV)     Re(chi) (e^2*a_0^2/eV) Im(chi) (e^2*a_0^2/eV)
     chi_1_1=  0.000000000000000E+00  -.284859825888523E+00  0.447360129070255E-11
     chi_1_1=  0.500000000000000E-01  -.284860956315775E+00  -.123196173788197E-04
     chi_1_1=  0.100000000000000E+00  -.284864347739081E+00  -.246407871987338E-04
     chi_1_1=  0.150000000000000E+00  -.284870000583151E+00  -.369650536832281E-04
     chi_1_1=  0.200000000000000E+00  -.284877915556058E+00  -.492939669897038E-04
     chi_1_1=  0.250000000000000E+00  -.284888093649568E+00  -.616290794679180E-04
     chi_1_1=  0.300000000000000E+00  -.284900536139605E+00  -.739719463942932E-04
     chi_1_1=  0.350000000000000E+00  -.284915244586856E+00  -.863241267092560E-04
     chi_1_1=  0.400000000000000E+00  -.284932220837494E+00  -.986871837583686E-04
     chi_1_1=  0.450000000000000E+00  -.284951467024058E+00  -.111062686038035E-03
     chi_1_1=  0.500000000000000E+00  -.284972985566451E+00  -.123452207946559E-03
     chi_1_1=  0.550000000000000E+00  -.284996779173082E+00  -.135857330541343E-03
     chi_1_1=  0.600000000000000E+00  -.285022850842152E+00  -.148279642303041E-03
     chi_1_1=  0.650000000000000E+00  -.285051203863067E+00  -.160720739907476E-03
     chi_1_1=  0.700000000000000E+00  -.285081841818003E+00  -.173182229006150E-03
     chi_1_1=  0.750000000000000E+00  -.285114768583610E+00  -.185665725016199E-03
     chi_1_1=  0.800000000000000E+00  -.285149988332856E+00  -.198172853920653E-03
     chi_1_1=  0.850000000000000E+00  -.285187505537029E+00  -.210705253079882E-03
     chi_1_1=  0.900000000000000E+00  -.285227324967872E+00  -.223264572055143E-03
     chi_1_1=  0.950000000000000E+00  -.285269451699881E+00  -.235852473445133E-03
     chi_1_1=  0.100000000000000E+01  -.285313891112755E+00  -.248470633736526E-03
     chi_1_1=  0.105000000000000E+01  -.285360648893992E+00  -.261120744169449E-03
     chi_1_1=  0.110000000000000E+01  -.285409731041657E+00  -.273804511618914E-03
     chi_1_1=  0.115000000000000E+01  -.285461143867303E+00  -.286523659493239E-03
     chi_1_1=  0.120000000000000E+01  -.285514893999056E+00  -.299279928650529E-03
     chi_1_1=  0.125000000000000E+01  -.285570988384878E+00  -.312075078334326E-03
     chi_1_1=  0.130000000000000E+01  -.285629434295986E+00  -.324910887129550E-03
     chi_1_1=  0.135000000000000E+01  -.285690239330465E+00  -.337789153939940E-03
     chi_1_1=  0.140000000000000E+01  -.285753411417039E+00  -.350711698988199E-03
     chi_1_1=  0.145000000000000E+01  -.285818958819048E+00  -.363680364840121E-03
     chi_1_1=  0.150000000000000E+01  -.285886890138597E+00  -.376697017454011E-03
     chi_1_1=  0.155000000000000E+01  -.285957214320902E+00  -.389763547256781E-03
     chi_1_1=  0.160000000000000E+01  -.286029940658836E+00  -.402881870248118E-03
     chi_1_1=  0.165000000000000E+01  -.286105078797678E+00  -.416053929134244E-03
     chi_1_1=  0.170000000000000E+01  -.286182638740064E+00  -.429281694492769E-03
     chi_1_1=  0.175000000000000E+01  -.286262630851164E+00  -.442567165970278E-03
     chi_1_1=  0.180000000000000E+01  -.286345065864063E+00  -.455912373514305E-03
     chi_1_1=  0.185000000000000E+01  -.286429954885384E+00  -.469319378641467E-03
     chi_1_1=  0.190000000000000E+01  -.286517309401134E+00  -.482790275743566E-03
     chi_1_1=  0.195000000000000E+01  -.286607141282795E+00  -.496327193433576E-03
     chi_1_1=  0.200000000000000E+01  -.286699462793657E+00  -.509932295933527E-03
     chi_1_1=  0.205000000000000E+01  -.286794286595415E+00  -.523607784506359E-03
     chi_1_1=  0.210000000000000E+01  -.286891625755022E+00  -.537355898933957E-03
     chi_1_1=  0.215000000000000E+01  -.286991493751811E+00  -.551178919043626E-03
     chi_1_1=  0.220000000000000E+01  -.287093904484911E+00  -.565079166285472E-03
     chi_1_1=  0.225000000000000E+01  -.287198872280939E+00  -.579059005363154E-03
     chi_1_1=  0.230000000000000E+01  -.287306411901996E+00  -.593120845920702E-03
     chi_1_1=  0.235000000000000E+01  -.287416538553977E+00  -.607267144288152E-03
     chi_1_1=  0.240000000000000E+01  -.287529267895200E+00  -.621500405288948E-03
     chi_1_1=  0.245000000000000E+01  -.287644616045363E+00  -.635823184112169E-03
     chi_1_1=  0.250000000000000E+01  -.287762599594851E+00  -.650238088252825E-03
     chi_1_1=  0.255000000000000E+01  -.287883235614397E+00  -.664747779523636E-03
     chi_1_1=  0.260000000000000E+01  -.288006541665111E+00  -.679354976141831E-03
     chi_1_1=  0.265000000000000E+01  -.288132535808898E+00  -.694062454894833E-03
     chi_1_1=  0.270000000000000E+01  -.288261236619267E+00  -.708873053388697E-03
     chi_1_1=  0.275000000000000E+01  -.288392663192560E+00  -.723789672383605E-03
     chi_1_1=  0.280000000000000E+01  -.288526835159604E+00  -.738815278220772E-03
     chi_1_1=  0.285000000000000E+01  -.288663772697816E+00  -.753952905345474E-03
     chi_1_1=  0.290000000000000E+01  -.288803496543759E+00  -.769205658931128E-03
     chi_1_1=  0.295000000000000E+01  -.288946028006199E+00  -.784576717609623E-03
     chi_1_1=  0.300000000000000E+01  -.289091388979648E+00  -.800069336313457E-03
     chi_1_1=  0.305000000000000E+01  -.289239601958430E+00  -.815686849235446E-03
     chi_1_1=  0.310000000000000E+01  -.289390690051302E+00  -.831432672912260E-03
     chi_1_1=  0.315000000000000E+01  -.289544676996629E+00  -.847310309438233E-03
     chi_1_1=  0.320000000000000E+01  -.289701587178153E+00  -.863323349816432E-03
     chi_1_1=  0.325000000000000E+01  -.289861445641382E+00  -.879475477454286E-03
     chi_1_1=  0.330000000000000E+01  -.290024278110611E+00  -.895770471811554E-03
     chi_1_1=  0.335000000000000E+01  -.290190111006623E+00  -.912212212208866E-03
     chi_1_1=  0.340000000000000E+01  -.290358971465078E+00  -.928804681805644E-03
     chi_1_1=  0.345000000000000E+01  -.290530887355642E+00  -.945551971756595E-03
     chi_1_1=  0.350000000000000E+01  -.290705887301868E+00  -.962458285556777E-03
     chi_1_1=  0.355000000000000E+01  -.290884000701887E+00  -.979527943585591E-03
     chi_1_1=  0.360000000000000E+01  -.291065257749914E+00  -.996765387861004E-03
     chi_1_1=  0.365000000000000E+01  -.291249689458645E+00  -.101417518701575E-02
     chi_1_1=  0.370000000000000E+01  -.291437327682549E+00  -.103176204150825E-02
     chi_1_1=  0.375000000000000E+01  -.291628205142129E+00  -.104953078908164E-02
     chi_1_1=  0.379999999999999E+01  -.291822355449165E+00  -.106748641048533E-02
     chi_1_1=  0.384999999999999E+01  -.292019813133028E+00  -.108563403547438E-02
     chi_1_1=  0.390000000000000E+01  -.292220613668072E+00  -.110397894910292E-02
     chi_1_1=  0.394999999999999E+01  -.292424793502187E+00  -.112252659832931E-02
     chi_1_1=  0.399999999999999E+01  -.292632390086556E+00  -.114128259895131E-02
     chi_1_1=  0.404999999999999E+01  -.292843441906692E+00  -.116025274289151E-02
     chi_1_1=  0.409999999999999E+01  -.293057988514786E+00  -.117944300585405E-02
     chi_1_1=  0.414999999999999E+01  -.293276070563478E+00  -.119885955537560E-02
     chi_1_1=  0.419999999999999E+01  -.293497729841080E+00  -.121850875929491E-02
     chi_1_1=  0.424999999999999E+01  -.293723009308361E+00  -.123839719466700E-02
     chi_1_1=  0.429999999999999E+01  -.293951953136944E+00  -.125853165715023E-02
     chi_1_1=  0.434999999999999E+01  -.294184606749434E+00  -.127891917089614E-02
     chi_1_1=  0.439999999999999E+01  -.294421016861336E+00  -.129956699897436E-02
     chi_1_1=  0.444999999999999E+01  -.294661231524881E+00  -.132048265436743E-02
     chi_1_1=  0.449999999999999E+01  -.294905300174858E+00  -.134167391157260E-02
     chi_1_1=  0.454999999999999E+01  -.295153273676554E+00  -.136314881885090E-02
     chi_1_1=  0.459999999999999E+01  -.295405204375927E+00  -.138491571116656E-02
     chi_1_1=  0.464999999999999E+01  -.295661146152147E+00  -.140698322386342E-02
