#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.315000000000000E+01  0.437868908683037E+00  0.256494095067527E-02  0.228371018752146E+01  0.133774781979057E-01
     0.320000000000000E+01  0.437393915765678E+00  0.261440389315993E-02  0.228618697690688E+01  0.136650646419117E-01
     0.325000000000000E+01  0.436909813365177E+00  0.266433732536629E-02  0.228871676368679E+01  0.139569158534452E-01
     0.330000000000000E+01  0.436416514435431E+00  0.271475361283685E-02  0.229130033602628E+01  0.142531633418331E-01
     0.335000000000000E+01  0.435913929650206E+00  0.276566542127382E-02  0.229393850631480E+01  0.145539428174141E-01
     0.340000000000000E+01  0.435401967347745E+00  0.281708572740514E-02  0.229663211193887E+01  0.148593943730990E-01
     0.345000000000000E+01  0.434880533473382E+00  0.286902783027595E-02  0.229938201608837E+01  0.151696626747202E-01
     0.350000000000000E+01  0.434349531520078E+00  0.292150536298571E-02  0.230218910859738E+01  0.154848971606722E-01
     0.355000000000000E+01  0.433808862466801E+00  0.297453230489255E-02  0.230505430682186E+01  0.158052522513830E-01
     0.360000000000000E+01  0.433258424714652E+00  0.302812299430766E-02  0.230797855655550E+01  0.161308875691860E-01
     0.365000000000000E+01  0.432698114020669E+00  0.308229214170349E-02  0.231096283298593E+01  0.164619681692006E-01
     0.370000000000000E+01  0.432127823429191E+00  0.313705484346107E-02  0.231400814169314E+01  0.167986647818717E-01
     0.375000000000000E+01  0.431547443200703E+00  0.319242659618307E-02  0.231711551969226E+01  0.171411540678596E-01
     0.379999999999999E+01  0.430956860738046E+00  0.324842331160066E-02  0.232028603652306E+01  0.174896188860177E-01
     0.384999999999999E+01  0.430355960509879E+00  0.330506133210403E-02  0.232352079538836E+01  0.178442485752474E-01
     0.390000000000000E+01  0.429744623971309E+00  0.336235744692728E-02  0.232682093434400E+01  0.182052392510678E-01
     0.394999999999999E+01  0.429122729481518E+00  0.342032890902191E-02  0.233018762754310E+01  0.185727941178052E-01
     0.399999999999999E+01  0.428490152218307E+00  0.347899345265268E-02  0.233362208653728E+01  0.189471237973576E-01
     0.404999999999999E+01  0.427846764089408E+00  0.353836931175358E-02  0.233712556163796E+01  0.193284466755637E-01
     0.409999999999999E+01  0.427192433640413E+00  0.359847523908304E-02  0.234069934334094E+01  0.197169892672777E-01
     0.414999999999999E+01  0.426527025959197E+00  0.365933052621949E-02  0.234434476381764E+01  0.201129866013259E-01
     0.419999999999999E+01  0.425850402576657E+00  0.372095502444136E-02  0.234806319847661E+01  0.205166826266053E-01
     0.424999999999999E+01  0.425162421363624E+00  0.378336916653791E-02  0.235185606759906E+01  0.209283306406785E-01
     0.429999999999999E+01  0.424462936423771E+00  0.384659398960032E-02  0.235572483805270E+01  0.213481937423129E-01
     0.434999999999999E+01  0.423751797982339E+00  0.391065115884478E-02  0.235967102508796E+01  0.217765453095193E-01
     0.439999999999999E+01  0.423028852270474E+00  0.397556299252353E-02  0.236369619422145E+01  0.222136695047630E-01
     0.444999999999999E+01  0.422293941405028E+00  0.404135248798211E-02  0.236780196321139E+01  0.226598618091358E-01
     0.449999999999999E+01  0.421546903263540E+00  0.410804334892519E-02  0.237199000413036E+01  0.231154295874235E-01
     0.454999999999999E+01  0.420787571354238E+00  0.417566001395778E-02  0.237626204554099E+01  0.235806926861390E-01
     0.459999999999999E+01  0.420015774680809E+00  0.424422768647111E-02  0.238061987478035E+01  0.240559840667523E-01
     0.464999999999999E+01  0.419231337601674E+00  0.431377236594884E-02  0.238506534035963E+01  0.245416504765236E-01
     0.469999999999999E+01  0.418434079683539E+00  0.438432088077275E-02  0.238960035448579E+01  0.250380531595266E-01
     0.474999999999999E+01  0.417623815548923E+00  0.445590092261229E-02  0.239422689571239E+01  0.255455686106537E-01
     0.479999999999999E+01  0.416800354717391E+00  0.452854108248821E-02  0.239894701172742E+01  0.260645893756162E-01
     0.484999999999999E+01  0.415963501440181E+00  0.460227088860624E-02  0.240376282228641E+01  0.265955249001904E-01
     0.489999999999999E+01  0.415113054527891E+00  0.467712084606257E-02  0.240867652229960E+01  0.271388024322228E-01
     0.494999999999999E+01  0.414248807170913E+00  0.475312247853019E-02  0.241369038508283E+01  0.276948679801894E-01
     0.499999999999999E+01  0.413370546752218E+00  0.483030837204218E-02  0.241880676578207E+01  0.282641873324196E-01
