#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.110000000000000E+01  0.193363880764289E+00  0.231853790472047E-02  0.517085323069145E+01  0.620013374148135E-01
     0.115000000000000E+01  0.192928898075155E+00  0.242855559329657E-02  0.518243550701926E+01  0.652356016285729E-01
     0.120000000000000E+01  0.192473702249468E+00  0.253921621108991E-02  0.519461087722247E+01  0.685300900621282E-01
     0.125000000000000E+01  0.191998173537456E+00  0.265055357057643E-02  0.520739045151751E+01  0.718885346686004E-01
     0.130000000000000E+01  0.191502185999046E+00  0.276260232142935E-02  0.522078601790221E+01  0.753148351675441E-01
     0.135000000000000E+01  0.190985607350524E+00  0.287539800594086E-02  0.523481007244012E+01  0.788130721083477E-01
     0.140000000000000E+01  0.190448298801176E+00  0.298897711757110E-02  0.524947585186328E+01  0.823875209137050E-01
     0.145000000000000E+01  0.189890114879391E+00  0.310337716289396E-02  0.526479736866335E+01  0.860426670000784E-01
     0.150000000000000E+01  0.189310903247617E+00  0.321863672723320E-02  0.528078944885866E+01  0.897832220823025E-01
     0.155000000000000E+01  0.188710504505511E+00  0.333479554430951E-02  0.529746777264277E+01  0.936141417809437E-01
     0.160000000000000E+01  0.188088751980568E+00  0.345189457024819E-02  0.531484891814044E+01  0.975406446639294E-01
     0.165000000000000E+01  0.187445471505468E+00  0.356997606233037E-02  0.533295040851818E+01  0.101568232868456E+00
     0.170000000000000E+01  0.186780481181297E+00  0.368908366290750E-02  0.535179076272255E+01  0.105702714465627E+00
     0.175000000000000E+01  0.186093591125739E+00  0.380926248893937E-02  0.537138955014519E+01  0.109950227748703E+00
     0.180000000000000E+01  0.185384603205235E+00  0.393055922766215E-02  0.539176744954482E+01  0.114317267646844E+00
     0.185000000000000E+01  0.184653310750054E+00  0.405302223894323E-02  0.541294631258951E+01  0.118810714489854E+00
     0.190000000000000E+01  0.183899498251077E+00  0.417670166493725E-02  0.543494923242029E+01  0.123437865376375E+00
     0.195000000000000E+01  0.183122941037061E+00  0.430164954772157E-02  0.545780061767792E+01  0.128206468428428E+00
     0.200000000000000E+01  0.182323404930928E+00  0.442791995566091E-02  0.548152627248331E+01  0.133124760250082E+00
     0.205000000000000E+01  0.181500645883642E+00  0.455556911933151E-02  0.550615348291042E+01  0.138201506947404E+00
     0.210000000000000E+01  0.180654409583904E+00  0.468465557792648E-02  0.553171111055422E+01  0.143446049112352E+00
     0.215000000000000E+01  0.179784431042002E+00  0.481524033716472E-02  0.555822969385375E+01  0.148868351224576E+00
     0.220000000000000E+01  0.178890434145658E+00  0.494738703984324E-02  0.558574155791295E+01  0.154479055984800E+00
     0.225000000000000E+01  0.177972131185833E+00  0.508116215030103E-02  0.561428093363561E+01  0.160289544161040E+00
     0.230000000000000E+01  0.177029222350044E+00  0.521663515421183E-02  0.564388408708849E+01  0.166312000607369E+00
     0.235000000000000E+01  0.176061395180544E+00  0.535387877529041E-02  0.567458946011113E+01  0.172559487205137E+00
     0.240000000000000E+01  0.175068323994558E+00  0.549296921068696E-02  0.570643782330509E+01  0.179046023580421E+00
     0.245000000000000E+01  0.174049669263311E+00  0.563398638706247E-02  0.573947244267398E+01  0.185786676572339E+00
     0.250000000000000E+01  0.173005076946424E+00  0.577701423958428E-02  0.577373926133197E+01  0.192797659566320E+00
     0.255000000000000E+01  0.171934177777766E+00  0.592214101636552E-02  0.580928709787350E+01  0.200096442969169E+00
     0.260000000000000E+01  0.170836586498489E+00  0.606945961119612E-02  0.584616786319037E+01  0.207701877292078E+00
     0.265000000000000E+01  0.169711901032563E+00  0.621906792778570E-02  0.588443679774269E+01  0.215634330528781E+00
     0.270000000000000E+01  0.168559701599509E+00  0.637106927916855E-02  0.592415273154622E+01  0.223915841775354E+00
     0.275000000000000E+01  0.167379549758561E+00  0.652557282641488E-02  0.596537836942333E+01  0.232570293341950E+00
     0.280000000000000E+01  0.166170987377751E+00  0.668269406136551E-02  0.600818060439818E+01  0.241623603964930E+00
     0.285000000000000E+01  0.164933535520731E+00  0.684255533877072E-02  0.605263086249191E+01  0.251103946150156E+00
     0.290000000000000E+01  0.163666693243307E+00  0.700528646398413E-02  0.609880548260841E+01  0.261041991178227E+00
     0.295000000000000E+01  0.162369936290662E+00  0.717102534326201E-02  0.614678613570025E+01  0.271471185896210E+00
     0.300000000000000E+01  0.161042715685297E+00  0.733991870476686E-02  0.619666028797473E+01  0.282428066126708E+00
     0.305000000000000E+01  0.159684456194371E+00  0.751212289960436E-02  0.624852171356422E+01  0.293952612369516E+00
     0.310000000000000E+01  0.158294554663820E+00  0.768780479366701E-02  0.630247106284576E+01  0.306088654482108E+00
     0.315000000000000E+01  0.156872378205072E+00  0.786714276276009E-02  0.635861649347607E+01  0.318884333240763E+00
     0.320000000000000E+01  0.155417262218306E+00  0.805032780549896E-02  0.641707437223010E+01  0.332392628150633E+00
     0.325000000000000E+01  0.153928508234204E+00  0.823756479085149E-02  0.647797005691335E+01  0.346671962647930E+00
     0.330000000000000E+01  0.152405381553783E+00  0.842907386004148E-02  0.654143876898822E+01  0.361786899993965E+00
     0.335000000000000E+01  0.150847108663139E+00  0.862509200591632E-02  0.660762656914919E+01  0.377808945791052E+00
     0.340000000000000E+01  0.149252874396902E+00  0.882587485694750E-02  0.667669144992884E+01  0.394817476270638E+00
     0.345000000000000E+01  0.147621818820516E+00  0.903169869791550E-02  0.674880456156628E+01  0.412900815463420E+00
     0.350000000000000E+01  0.145953033797461E+00  0.924286276523073E-02  0.682415158986047E+01  0.432157489249180E+00
     0.355000000000000E+01  0.144245559202651E+00  0.945969186198992E-02  0.690293430762609E+01  0.452697690345958E+00
     0.360000000000000E+01  0.142498378737831E+00  0.968253934657008E-02  0.698537232471525E+01  0.474644995848929E+00
     0.365000000000000E+01  0.140710415298412E+00  0.991179055919783E-02  0.707170506543243E+01  0.498138388379666E+00
     0.370000000000000E+01  0.138880525833900E+00  0.101478667639917E-01  0.716219400660579E+01  0.523334643791752E+00
     0.375000000000000E+01  0.137007495635582E+00  0.103912297000856E-01  0.725712521463950E+01  0.550411163402193E+00
     0.379999999999999E+01  0.135090031975475E+00  0.106423868554100E-01  0.735681222557952E+01  0.579569347806812E+00
     0.384999999999999E+01  0.133126757009311E+00  0.109018976015820E-01  0.746159931857314E+01  0.611038633724314E+00
     0.390000000000000E+01  0.131116199843659E+00  0.111703803595047E-01  0.757186523998554E+01  0.645081346640640E+00
     0.394999999999999E+01  0.129056787652736E+00  0.114485210044942E-01  0.768802744263207E+01  0.681998562500518E+00
     0.399999999999999E+01  0.126946835714283E+00  0.117370827693965E-01  0.781054691161568E+01  0.722137224296115E+00
     0.404999999999999E+01  0.124784536215848E+00  0.120369179673830E-01  0.793993365427936E+01  0.765898828182577E+00
     0.409999999999999E+01  0.122567945663509E+00  0.123489819370917E-01  0.807675293527591E+01  0.813750084234046E+00
     0.414999999999999E+01  0.120294970704977E+00  0.126743497171611E-01  0.822163233616315E+01  0.866236076735175E+00
     0.419999999999999E+01  0.117963352159663E+00  0.130142360925827E-01  0.837526970793045E+01  0.923996608459672E+00
     0.424999999999999E+01  0.115570647032281E+00  0.133700198320116E-01  0.853844205724992E+01  0.987786627239585E+00
     0.429999999999999E+01  0.113114208278260E+00  0.137432731673562E-01  0.871201535107654E+01  0.105850192146955E+01
     0.434999999999999E+01  0.110591162096670E+00  0.141357978739967E-01  0.889695511965090E+01  0.113721166213509E+01
     0.439999999999999E+01  0.107998382562318E+00  0.145496697185852E-01  0.909433755200339E+01  0.122519990162467E+01
     0.444999999999999E+01  0.105332463495707E+00  0.149872935884606E-01  0.930536045562653E+01  0.132401886812996E+01
     0.449999999999999E+01  0.102589687644023E+00  0.154514723532457E-01  0.953135290067717E+01  0.143555789296160E+01
     0.454999999999999E+01  0.997659935711889E-01  0.159454935052996E-01  0.977378143282325E+01  0.156213317565062E+01
     0.459999999999999E+01  0.968569412341412E-01  0.164732389768791E-01  0.100342491526192E+02  0.170660545479189E+01
     0.464999999999999E+01  0.938576782334504E-01  0.170393253654207E-01  0.103144812700104E+02  0.187253515794521E+01
     0.469999999999999E+01  0.907629104692704E-01  0.176492842769899E-01  0.106162861724913E+02  0.206438788328205E+01
     0.474999999999999E+01  0.875668839217989E-01  0.183097958118184E-01  0.109414732569963E+02  0.228780712803465E+01
     0.479999999999999E+01  0.842633893865911E-01  0.190289925412811E-01  0.112916954774448E+02  0.254997562503589E+01
     0.484999999999999E+01  0.808458107304599E-01  0.198168566972005E-01  0.116681618814109E+02  0.286008996427243E+01
     0.489999999999999E+01  0.773072521374195E-01  0.206857392652282E-01  0.120711270315546E+02  0.322997105068907E+01
     0.494999999999999E+01  0.736408051044518E-01  0.216510344786061E-01  0.124990005871957E+02  0.367481442221674E+01
     0.499999999999999E+01  0.698400582618464E-01  0.227320417998087E-01  0.129468196941955E+02  0.421402349579396E+01
