#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.000000000000000E+00  0.164959383369592E+00  -.701868278525199E-11  0.606209831519253E+01  -.257929826228910E-09
     0.500000000000000E-01  0.164949438397290E+00  0.108509152336643E-03  0.606246118187820E+01  0.398808586625787E-02
     0.100000000000000E+00  0.164919601087640E+00  0.217044633865733E-03  0.606355012615505E+01  0.798001576755253E-02
     0.150000000000000E+00  0.164869864259876E+00  0.325632787526151E-03  0.606536618153120E+01  0.119796428894102E-01
     0.200000000000000E+00  0.164800215937784E+00  0.434300018920014E-03  0.606791107334095E+01  0.159908400541891E-01
     0.250000000000000E+00  0.164710639337276E+00  0.543072817313464E-03  0.607118722298915E+01  0.200175092689355E-01
     0.300000000000000E+00  0.164601112848920E+00  0.651977783894010E-03  0.607519775392206E+01  0.240635916717982E-01
     0.350000000000000E+00  0.164471610015430E+00  0.761041660346983E-03  0.607994649935055E+01  0.281330776676442E-01
     0.400000000000000E+00  0.164322099503998E+00  0.870291357834189E-03  0.608543801176389E+01  0.322300173029674E-01
     0.450000000000000E+00  0.164152545073439E+00  0.979753986459960E-03  0.609167757427711E+01  0.363585309320462E-01
     0.500000000000000E+00  0.163962905536016E+00  0.108945688531258E-02  0.609867121386696E+01  0.405228202286616E-01
     0.550000000000000E+00  0.163753134713864E+00  0.119942765317220E-02  0.610642571655931E+01  0.447271796004464E-01
     0.600000000000000E+00  0.163523181389884E+00  0.130969417998009E-02  0.611494864463989E+01  0.489760080662022E-01
     0.650000000000000E+00  0.163272989252961E+00  0.142028467916851E-02  0.612424835597331E+01  0.532738216603336E-01
     0.700000000000000E+00  0.163002496837340E+00  0.153122772095514E-02  0.613433402552368E+01  0.576252664329034E-01
     0.750000000000000E+00  0.162711637456016E+00  0.164255226671191E-02  0.614521566918295E+01  0.620351321187985E-01
     0.800000000000000E+00  0.162400339127900E+00  0.175428770452401E-02  0.615690417002662E+01  0.665083665552194E-01
     0.850000000000000E+00  0.162068524498587E+00  0.186646388606223E-02  0.616941130712825E+01  0.710500909331057E-01
     0.900000000000000E+00  0.161716110754433E+00  0.197911116489932E-02  0.618274978708153E+01  0.756656159754727E-01
     0.950000000000000E+00  0.161343009529757E+00  0.209226043641021E-02  0.619693327839084E+01  0.803604591437828E-01
     0.100000000000000E+01  0.160949126806810E+00  0.220594317940537E-02  0.621197644891281E+01  0.851403629828589E-01
     0.105000000000000E+01  0.160534362808228E+00  0.232019149965770E-02  0.622789500654785E+01  0.900113147252758E-01
     0.110000000000000E+01  0.160098611881653E+00  0.243503817549531E-02  0.624470574340021E+01  0.949795672879091E-01
     0.115000000000000E+01  0.159641762376107E+00  0.255051670564611E-02  0.626242658365167E+01  0.100051661806738E+00
     0.120000000000000E+01  0.159163696509736E+00  0.266666135953484E-02  0.628107663541446E+01  0.105234451870827E+00
     0.125000000000000E+01  0.158664290228513E+00  0.278350723024972E-02  0.630067624685857E+01  0.110535129633358E+00
     0.130000000000000E+01  0.158143413055366E+00  0.290109029041460E-02  0.632124706693907E+01  0.115961253996639E+00
     0.135000000000000E+01  0.157600927929273E+00  0.301944745122225E-02  0.634281211108019E+01  0.121520781089420E+00
     0.140000000000000E+01  0.157036691033717E+00  0.313861662490777E-02  0.636539583221223E+01  0.127222097279230E+00
     0.145000000000000E+01  0.156450551613924E+00  0.325863679096569E-02  0.638902419759525E+01  0.133074054989787E+00
     0.150000000000000E+01  0.155842351782197E+00  0.337954806644270E-02  0.641372477191100E+01  0.139086011624753E+00
     0.155000000000000E+01  0.155211926310633E+00  0.350139178066919E-02  0.643952680715322E+01  0.145267871934275E+00
     0.160000000000000E+01  0.154559102410460E+00  0.362421055482709E-02  0.646646133990205E+01  0.151630134200807E+00
     0.165000000000000E+01  0.153883699497096E+00  0.374804838679098E-02  0.649456129663186E+01  0.158183940666279E+00
     0.170000000000000E+01  0.153185528940062E+00  0.387295074172222E-02  0.652386160776907E+01  0.164941132674410E+00
     0.175000000000000E+01  0.152464393796681E+00  0.399896464894479E-02  0.655439933129602E+01  0.171914311061201E+00
     0.180000000000000E+01  0.151720088528514E+00  0.412613880568520E-02  0.658621378678197E+01  0.179116902394060E+00
     0.185000000000000E+01  0.150952398699299E+00  0.425452368832074E-02  0.661934670082090E+01  0.186563231737378E+00
     0.190000000000000E+01  0.150161100653106E+00  0.438417167184741E-02  0.665384236496402E+01  0.194268602710924E+00
     0.195000000000000E+01  0.149345961171268E+00  0.451513715835716E-02  0.668974780735846E+01  0.202249385709224E+00
     0.200000000000000E+01  0.148506737106519E+00  0.464747671539936E-02  0.672711297944132E+01  0.210523115267085E+00
     0.205000000000000E+01  0.147643174992661E+00  0.478124922520022E-02  0.676599095919410E+01  0.219108597691472E+00
     0.210000000000000E+01  0.146755010627851E+00  0.491651604582358E-02  0.680643817263924E+01  0.228026030235838E+00
     0.215000000000000E+01  0.145841968629475E+00  0.505334118548182E-02  0.684851463545984E+01  0.237297133273542E+00
     0.220000000000000E+01  0.144903761958349E+00  0.519179149134715E-02  0.689228421684850E+01  0.246945297136356E+00
     0.225000000000000E+01  0.143940091409784E+00  0.533193685437462E-02  0.693781492794806E+01  0.256995745527519E+00
     0.230000000000000E+01  0.142950645068757E+00  0.547385043183148E-02  0.698517923753945E+01  0.267475717702672E+00
     0.235000000000000E+01  0.141935097726219E+00  0.561760888943590E-02  0.703445441796109E+01  0.278414671943189E+00
     0.240000000000000E+01  0.140893110253221E+00  0.576329266524750E-02  0.708572292462392E+01  0.289844513234653E+00
     0.245000000000000E+01  0.139824328929162E+00  0.591098625772481E-02  0.713907281291898E+01  0.301799848518778E+00
     0.250000000000000E+01  0.138728384720181E+00  0.606077854067838E-02  0.719459819680506E+01  0.314318273422931E+00
     0.255000000000000E+01  0.137604892503133E+00  0.621276310820918E-02  0.725239975393481E+01  0.327440695004398E+00
     0.260000000000000E+01  0.136453450230229E+00  0.636703865313671E-02  0.731258528282284E+01  0.341211695794682E+00
     0.265000000000000E+01  0.135273638028778E+00  0.652370938290236E-02  0.737527031830973E+01  0.355679945317673E+00
     0.270000000000000E+01  0.134065017229923E+00  0.668288547748783E-02  0.744057881243189E+01  0.370898666312231E+00
     0.275000000000000E+01  0.132827129319462E+00  0.684468359453541E-02  0.750864388880381E+01  0.386926164152022E+00
     0.280000000000000E+01  0.131559494803158E+00  0.700922742760677E-02  0.757960867975802E+01  0.403826429465819E+00
     0.285000000000000E+01  0.130261611977955E+00  0.717664832439396E-02  0.765362725681697E+01  0.421669825776970E+00
     0.290000000000000E+01  0.128932955599540E+00  0.734708597272197E-02  0.773086566660114E+01  0.440533876168163E+00
     0.295000000000000E+01  0.127572975435490E+00  0.752068916338635E-02  0.781150308605772E+01  0.460504165623858E+00
     0.300000000000000E+01  0.126181094691947E+00  0.769761664028586E-02  0.789573311295453E+01  0.481675378914064E+00
     0.305000000000000E+01  0.124756708300238E+00  0.787803804998396E-02  0.798376520998244E+01  0.504152497796064E+00
     0.310000000000000E+01  0.123299181048101E+00  0.806213500481440E-02  0.807582632359622E+01  0.528052186095761E+00
     0.315000000000000E+01  0.121807845538227E+00  0.825010227600105E-02  0.817216270196053E+01  0.553504397105001E+00
     0.320000000000000E+01  0.120281999954527E+00  0.844214913607079E-02  0.827304194013760E+01  0.580654244974426E+00
     0.325000000000000E+01  0.118720905613926E+00  0.863850087319833E-02  0.837875528502691E+01  0.609664190748305E+00
     0.330000000000000E+01  0.117123784278476E+00  0.883940050415776E-02  0.848962023764546E+01  0.640716604838581E+00
     0.335000000000000E+01  0.115489815199116E+00  0.904511071742178E-02  0.860598349621437E+01  0.674016781664737E+00
     0.340000000000000E+01  0.113818131858433E+00  0.925591608383779E-02  0.872822429029232E+01  0.709796499667944E+00
     0.345000000000000E+01  0.112107818375123E+00  0.947212557946868E-02  0.885675816397037E+01  0.748318241957047E+00
     0.350000000000000E+01  0.110357905527556E+00  0.969407547392133E-02  0.899204127498137E+01  0.789880220792330E+00
     0.355000000000000E+01  0.108567366347779E+00  0.992213264819467E-02  0.913457528650252E+01  0.834822384723461E+00
     0.360000000000000E+01  0.106735111230041E+00  0.101566984192701E-01  0.928491293940041E+01  0.883533632821349E+00
     0.365000000000000E+01  0.104859982489983E+00  0.103982129649865E-01  0.944366440441233E+01  0.936460519210202E+00
     0.370000000000000E+01  0.102940748301062E+00  0.106471604630399E-01  0.961150452582093E+01  0.994117807249261E+00
     0.375000000000000E+01  0.100976095924194E+00  0.109040750833210E-01  0.978918107952943E+01  0.105710133193849E+01
     0.379999999999999E+01  0.989646241343379E-01  0.111695480046848E-01  0.997752417735497E+01  0.112610375921391E+01
     0.384999999999999E+01  0.969048347339677E-01  0.114442356675442E-01  0.101774569527643E+02  0.120193400240013E+01
     0.390000000000000E+01  0.947951230281981E-01  0.117288695248808E-01  0.103900076559846E+02  0.128554128384122E+01
     0.394999999999999E+01  0.926337671195484E-01  0.120242676197432E-01  0.106163232598403E+02  0.137804513390113E+01
     0.399999999999999E+01  0.904189158630301E-01  0.123313484015079E-01  0.108576846173724E+02  0.148077302821605E+01
     0.404999999999999E+01  0.881485753047683E-01  0.126511473021873E-01  0.111155230945995E+02  0.159530791648582E+01
     0.409999999999999E+01  0.858205934122286E-01  0.129848367360624E-01  0.113914383872657E+02  0.172354864685057E+01
     0.414999999999999E+01  0.834326428941238E-01  0.133337503720953E-01  0.116872168538161E+02  0.186778731522485E+01
     0.419999999999999E+01  0.809822019094498E-01  0.136994127742798E-01  0.120048490491629E+02  0.203080897456078E+01
     0.424999999999999E+01  0.784665324872537E-01  0.140835758314186E-01  0.123465440425130E+02  0.221602106996289E+01
     0.429999999999999E+01  0.758826565383556E-01  0.144882638339390E-01  0.127147362395553E+02  0.242762261656600E+01
     0.434999999999999E+01  0.732273294650522E-01  0.149158296415212E-01  0.131120772815905E+02  0.267082675836218E+01
     0.439999999999999E+01  0.704970116109517E-01  0.153690251770004E-01  0.135414002679313E+02  0.295215523174523E+01
     0.444999999999999E+01  0.676878382189036E-01  0.158510905550148E-01  0.140056345077614E+02  0.327982968144144E+01
     0.449999999999999E+01  0.647955893121827E-01  0.163658676100092E-01  0.145076336094904E+02  0.366429279381212E+01
     0.454999999999999E+01  0.618156622063440E-01  0.169179455594778E-01  0.150498534150757E+02  0.411890112742723E+01
     0.459999999999999E+01  0.587430515779006E-01  0.175128491840715E-01  0.156337713575940E+02  0.466083856063757E+01
     0.464999999999999E+01  0.555723458135503E-01  0.181572833883198E-01  0.162588624835266E+02  0.531229641943836E+01
     0.469999999999999E+01  0.522977548561191E-01  0.188594524061515E-01  0.169208197883784E+02  0.610193298641483E+01
     0.474999999999999E+01  0.489131958488536E-01  0.196294770100321E-01  0.176085012660412E+02  0.706651170066572E+01
     0.479999999999999E+01  0.454124817298587E-01  0.204799377746119E-01  0.182987835295531E+02  0.825231156195407E+01
     0.484999999999999E+01  0.417896896267681E-01  0.214265734205580E-01  0.189481480153127E+02  0.971516869973692E+01
     0.489999999999999E+01  0.380398378521899E-01  0.224891519514471E-01  0.194797259819258E+02  0.115164139048732E+02
     0.494999999999999E+01  0.341600807869326E-01  0.236924884817298E-01  0.197657613479627E+02  0.137089861113083E+02
     0.499999999999999E+01  0.301517405069176E-01  0.250674637607734E-01  0.196108218723981E+02  0.163039863815668E+02
