#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.000000000000000E+00  0.423030590529865E+00  -.757728338687050E-11  0.236389524158869E+01  -.423418649699936E-10
     0.500000000000000E-01  0.423023541138200E+00  0.770307577364983E-04  0.236393455586546E+01  0.430462261244037E-03
     0.100000000000000E+00  0.423002390242348E+00  0.154091684796022E-03  0.236405252160994E+01  0.861179143201660E-03
     0.150000000000000E+00  0.422967129674964E+00  0.231212989792669E-03  0.236424920760978E+01  0.129240569669440E-02
     0.200000000000000E+00  0.422917745807858E+00  0.308424998049318E-03  0.236452472866168E+01  0.172439804679271E-02
     0.250000000000000E+00  0.422854219527992E+00  0.385758199188145E-03  0.236487924579812E+01  0.215741387226742E-02
     0.300000000000000E+00  0.422776526203745E+00  0.463243303026310E-03  0.236531296660596E+01  0.259171293444389E-02
     0.350000000000000E+00  0.422684635641284E+00  0.540911296451266E-03  0.236582614563862E+01  0.302755761555933E-02
     0.400000000000000E+00  0.422578512030876E+00  0.618793501535415E-03  0.236641908492346E+01  0.346521346914353E-02
     0.450000000000000E+00  0.422458113882874E+00  0.696921635159916E-03  0.236709213456665E+01  0.390494978504244E-02
     0.500000000000000E+00  0.422323393953140E+00  0.775327870429976E-03  0.236784569345822E+01  0.434704017182493E-02
     0.550000000000000E+00  0.422174299157563E+00  0.854044900178813E-03  0.236868021008047E+01  0.479176315945917E-02
     0.600000000000000E+00  0.422010770475266E+00  0.933106002875102E-03  0.236959618342343E+01  0.523940282531706E-02
     0.650000000000000E+00  0.421832742840136E+00  0.101254511126920E-02  0.237059416401138E+01  0.569024944676399E-02
     0.700000000000000E+00  0.421640145020118E+00  0.109239688413712E-02  0.237167475504542E+01  0.614460018382421E-02
     0.750000000000000E+00  0.421432899483772E+00  0.117269678150845E-02  0.237283861366724E+01  0.660275979567585E-02
     0.800000000000000E+00  0.421210922253453E+00  0.125348114379539E-02  0.237408645235014E+01  0.706504139503378E-02
     0.850000000000000E+00  0.420974122744443E+00  0.133478727527562E-02  0.237541904042396E+01  0.753176724482451E-02
     0.900000000000000E+00  0.420722403589248E+00  0.141665353242182E-02  0.237683720574134E+01  0.800326960194980E-02
     0.950000000000000E+00  0.420455660446238E+00  0.149911941761655E-02  0.237834183649357E+01  0.847989161338267E-02
     0.100000000000000E+01  0.420173781791667E+00  0.158222567884285E-02  0.237993388318513E+01  0.896198827034566E-02
     0.105000000000000E+01  0.419876648694061E+00  0.166601441599984E-02  0.238161436077696E+01  0.944992742689473E-02
     0.110000000000000E+01  0.419564134569785E+00  0.175052919455929E-02  0.238338435100977E+01  0.994409088988610E-02
     0.115000000000000E+01  0.419236104918563E+00  0.183581516735463E-02  0.238524500491965E+01  0.104448755880388E-01
     0.120000000000000E+01  0.418892417037528E+00  0.192191920538005E-02  0.238719754555946E+01  0.109526948286481E-01
     0.125000000000000E+01  0.418532919712246E+00  0.200889003857457E-02  0.238924327094134E+01  0.114679796514581E-01
     0.130000000000000E+01  0.418157452883024E+00  0.209677840767733E-02  0.239138355721671E+01  0.119911802902848E-01
     0.135000000000000E+01  0.417765847284608E+00  0.218563722836673E-02  0.239361986211226E+01  0.125227677542212E-01
     0.140000000000000E+01  0.417357924057167E+00  0.227552176904029E-02  0.239595372864223E+01  0.130632355416639E-01
     0.145000000000000E+01  0.416933494326280E+00  0.236648984375710E-02  0.239838678911944E+01  0.136131015020124E-01
     0.150000000000000E+01  0.416492358749336E+00  0.245860202205349E-02  0.240092076948999E+01  0.141729098617411E-01
     0.155000000000000E+01  0.416034307025553E+00  0.255192185755882E-02  0.240355749401919E+01  0.147432334336556E-01
     0.160000000000000E+01  0.415559117366432E+00  0.264651613758739E-02  0.240629889035941E+01  0.153246760305811E-01
     0.165000000000000E+01  0.415066555923181E+00  0.274245515616811E-02  0.240914699503374E+01  0.159178751075286E-01
     0.170000000000000E+01  0.414556376167222E+00  0.283981301330491E-02  0.241210395937339E+01  0.165235046596165E-01
     0.175000000000000E+01  0.414028318219457E+00  0.293866794364190E-02  0.241517205595087E+01  0.171422784067647E-01
     0.180000000000000E+01  0.413482108123481E+00  0.303910267815129E-02  0.241835368555584E+01  0.177749533005064E-01
     0.185000000000000E+01  0.412917457057371E+00  0.314120484297575E-02  0.242165138476621E+01  0.184223333933049E-01
     0.190000000000000E+01  0.412334060478035E+00  0.324506740015739E-02  0.242506783417279E+01  0.190852741166252E-01
     0.195000000000000E+01  0.411731597191408E+00  0.335078913568534E-02  0.242860586732333E+01  0.197646870208642E-01
     0.200000000000000E+01  0.411109728340935E+00  0.345847520111502E-02  0.243226848045946E+01  0.204615450382792E-01
     0.205000000000000E+01  0.410468096305917E+00  0.356823771597518E-02  0.243605884312891E+01  0.211768883394754E-01
     0.210000000000000E+01  0.409806323500126E+00  0.368019643931547E-02  0.243998030976641E+01  0.219118308651464E-01
     0.215000000000000E+01  0.409124011060043E+00  0.379447952008828E-02  0.244403643234745E+01  0.226675676278775E-01
     0.220000000000000E+01  0.408420737410538E+00  0.391122433765070E-02  0.244823097423363E+01  0.234453828944235E-01
