#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.245000000000000E+01  0.949243694337764E-01  0.644176808080037E-02  0.104864098766372E+02  0.711629909457950E+00
     0.250000000000000E+01  0.937307352398897E-01  0.661107643050456E-02  0.106160457449124E+02  0.748777758221188E+00
     0.255000000000000E+01  0.925060279195731E-01  0.678349186632321E-02  0.107522877707689E+02  0.788468149349053E+00
     0.260000000000000E+01  0.912496859509344E-01  0.695919438357611E-02  0.108955687073386E+02  0.830954975502599E+00
     0.265000000000000E+01  0.899611164145615E-01  0.713837851063665E-02  0.110463617708616E+02  0.876524376625826E+00
     0.270000000000000E+01  0.886396926088773E-01  0.732125499290020E-02  0.112051852917610E+02  0.925499811079680E+00
     0.275000000000000E+01  0.872847514120533E-01  0.750805272166704E-02  0.113726079960969E+02  0.978248079260226E+00
     0.280000000000000E+01  0.858955903580546E-01  0.769902095113243E-02  0.115492550111761E+02  0.103518650876445E+01
     0.285000000000000E+01  0.844714643896299E-01  0.789443185563508E-02  0.117358147027603E+02  0.109679156281651E+01
     0.290000000000000E+01  0.830115822457017E-01  0.809458349041737E-02  0.119330464661893E+02  0.116360920130035E+01
     0.295000000000000E+01  0.815151024343064E-01  0.829980323297707E-02  0.121417896093789E+02  0.123626741112502E+01
     0.300000000000000E+01  0.799811287351729E-01  0.851045179940226E-02  0.123629734810798E+02  0.131549143619110E+01
     0.305000000000000E+01  0.784087051679233E-01  0.872692795186992E-02  0.125976290112849E+02  0.140212238565120E+01
     0.310000000000000E+01  0.767968103528320E-01  0.894967404107344E-02  0.128469018391374E+02  0.149714009435688E+01
     0.315000000000000E+01  0.751443511810447E-01  0.917918256246141E-02  0.131120672018765E+02  0.160169136768922E+01
     0.320000000000000E+01  0.734501557004010E-01  0.941600395015292E-02  0.133945467374069E+02  0.171712508690084E+01
     0.325000000000000E+01  0.717129651117925E-01  0.966075589036349E-02  0.136959272982673E+02  0.184503611187273E+01
     0.330000000000000E+01  0.699314247602724E-01  0.991413451136162E-02  0.140179817616684E+02  0.198732053921981E+01
     0.335000000000000E+01  0.681040739961987E-01  0.101769279051121E-01  0.143626916084532E+02  0.214624571550220E+01
     0.340000000000000E+01  0.662293347772258E-01  0.104500325646994E-01  0.147322706661974E+02  0.232453955232338E+01
     0.345000000000000E+01  0.643054988861643E-01  0.107344734921262E-01  0.151291887565900E+02  0.252550525970543E+01
     0.350000000000000E+01  0.623307136601704E-01  0.110314289579902E-01  0.155561928679224E+02  0.275316976819628E+01
     0.355000000000000E+01  0.603029661754927E-01  0.113422611983425E-01  0.160163215757510E+02  0.301247706821168E+01
     0.360000000000000E+01  0.582200659302291E-01  0.116685547430211E-01  0.165129052262671E+02  0.330954174510772E+01
     0.365000000000000E+01  0.560796262498716E-01  0.120121646228011E-01  0.170495389703554E+02  0.365198348402404E+01
     0.370000000000000E+01  0.538790449656736E-01  0.123752774527082E-01  0.176300065363379E+02  0.404937063229761E+01
     0.375000000000000E+01  0.516154854836401E-01  0.127604894060800E-01  0.182581169794624E+02  0.451381026659614E+01
     0.379999999999999E+01  0.492858603411038E-01  0.131709064678356E-01  0.189373899407878E+02  0.506073323928632E+01
     0.384999999999999E+01  0.468868210270738E-01  0.136102741892064E-01  0.196704793175532E+02  0.570993321962313E+01
     0.390000000000000E+01  0.444147607157215E-01  0.140831465523680E-01  0.204581475118058E+02  0.648692202672929E+01
     0.394999999999999E+01  0.418658414734956E-01  0.145951064985648E-01  0.212974715161821E+02  0.742464152131314E+01
     0.399999999999999E+01  0.392360658778834E-01  0.151530539002735E-01  0.221787478246334E+02  0.856548060331104E+01
     0.404999999999999E+01  0.365214271897756E-01  0.157655792204505E-01  0.230802342691986E+02  0.996328155268461E+01
     0.409999999999999E+01  0.337181959370061E-01  0.164434398522346E-01  0.239594352610834E+02  0.116843597844077E+02
     0.414999999999999E+01  0.308234390308334E-01  0.172001438202366E-01  0.247393154759630E+02  0.138050716461298E+02
     0.419999999999999E+01  0.278359248003918E-01  0.180526053353102E-01  0.252884826962752E+02  0.164004968729565E+02
     0.424999999999999E+01  0.247576386920672E-01  0.190217338622954E-01  0.253985186825655E+02  0.195141333503304E+02
     0.429999999999999E+01  0.215961780292527E-01  0.201325928722186E-01  0.247743221920025E+02  0.230953524138000E+02
     0.434999999999999E+01  0.183681666736724E-01  0.214133541050296E-01  0.230778685186990E+02  0.269038592342769E+02
     0.439999999999999E+01  0.151032023674958E-01  0.228917605001731E-01  0.200803228162609E+02  0.304355281410575E+02
     0.444999999999999E+01  0.118463347692503E-01  0.245878209203979E-01  0.159033280680145E+02  0.330083684271420E+02
     0.449999999999999E+01  0.865519424195549E-02  0.265034454267390E-01  0.111343022282767E+02  0.340948294425888E+02
     0.454999999999999E+01  0.558865313293300E-02  0.286142919041782E-01  0.657480292536328E+01  0.336634472821639E+02
     0.459999999999999E+01  0.269056060021244E-02  0.308716907220966E-01  0.280179055213226E+01  0.321479513922451E+02
     0.464999999999999E+01  -.208724510557534E-04  0.332156453012933E-01  -.189185519333040E-01  0.301062826283407E+02
     0.469999999999999E+01  -.255280727117935E-02  0.355897665409694E-01  -.200511382400032E+01  0.279541404045257E+02
     0.474999999999999E+01  -.493029712744297E-02  0.379530609915309E-01  -.336598177539019E+01  0.259110776319521E+02
     0.479999999999999E+01  -.718021210633113E-02  0.402840062594725E-01  -.428834101392825E+01  0.240593945818836E+02
     0.484999999999999E+01  -.932179134684419E-02  0.425648720428935E-01  -.490965791130610E+01  0.224183263702713E+02
     0.489999999999999E+01  -.113858538790970E-01  0.447758616399767E-01  -.533416324389450E+01  0.209770613526100E+02
     0.494999999999999E+01  -.134134467420766E-01  0.469263967073675E-01  -.563115275054581E+01  0.197003583771629E+02
     0.499999999999999E+01  -.154064606159199E-01  0.490491165548166E-01  -.582877085756445E+01  0.185568942985239E+02
