#                \hbar \omega(eV)     Re(chi) (e^2*a_0^2/eV) Im(chi) (e^2*a_0^2/eV)
     chi_1_1=  0.000000000000000E+00  -.406045016093793E+00  0.120556116080654E-10
     chi_1_1=  0.500000000000000E-01  -.406050415104029E+00  -.590648917590140E-04
     chi_1_1=  0.100000000000000E+00  -.406066614823373E+00  -.118159716870765E-03
     chi_1_1=  0.150000000000000E+00  -.406093623323450E+00  -.177314449911957E-03
     chi_1_1=  0.200000000000000E+00  -.406131454075972E+00  -.236559208517426E-03
     chi_1_1=  0.250000000000000E+00  -.406180125981335E+00  -.295924307663908E-03
     chi_1_1=  0.300000000000000E+00  -.406239663408846E+00  -.355440327023782E-03
     chi_1_1=  0.350000000000000E+00  -.406310096248794E+00  -.415138179685874E-03
     chi_1_1=  0.400000000000000E+00  -.406391459976609E+00  -.475049182608697E-03
     chi_1_1=  0.450000000000000E+00  -.406483795729419E+00  -.535205129187800E-03
     chi_1_1=  0.500000000000000E+00  -.406587150395420E+00  -.595638364338932E-03
     chi_1_1=  0.550000000000000E+00  -.406701576716473E+00  -.656381862522786E-03
     chi_1_1=  0.600000000000000E+00  -.406827133404483E+00  -.717469309165656E-03
     chi_1_1=  0.650000000000000E+00  -.406963885272143E+00  -.778935185963718E-03
     chi_1_1=  0.700000000000000E+00  -.407111903378733E+00  -.840814860597441E-03
     chi_1_1=  0.750000000000000E+00  -.407271265191740E+00  -.903144681427392E-03
     chi_1_1=  0.800000000000000E+00  -.407442054765177E+00  -.965962077794287E-03
     chi_1_1=  0.850000000000000E+00  -.407624362935570E+00  -.102930566660516E-02
     chi_1_1=  0.900000000000000E+00  -.407818287536686E+00  -.109321536595528E-02
     chi_1_1=  0.950000000000000E+00  -.408023933634236E+00  -.115773251661279E-02
     chi_1_1=  0.100000000000000E+01  -.408241413781889E+00  -.122290001228170E-02
     chi_1_1=  0.105000000000000E+01  -.408470848300101E+00  -.128876243965998E-02
     chi_1_1=  0.110000000000000E+01  -.408712365579420E+00  -.135536622942559E-02
     chi_1_1=  0.115000000000000E+01  -.408966102410129E+00  -.142275981941575E-02
     chi_1_1=  0.120000000000000E+01  -.409232204340293E+00  -.149099383141716E-02
     chi_1_1=  0.125000000000000E+01  -.409510826064470E+00  -.156012126315933E-02
     chi_1_1=  0.130000000000000E+01  -.409802131845673E+00  -.163019769730426E-02
     chi_1_1=  0.135000000000000E+01  -.410106295973382E+00  -.170128152945677E-02
     chi_1_1=  0.140000000000000E+01  -.410423503260777E+00  -.177343421748701E-02
     chi_1_1=  0.145000000000000E+01  -.410753949584702E+00  -.184672055476519E-02
     chi_1_1=  0.150000000000000E+01  -.411097842472296E+00  -.192120897026620E-02
     chi_1_1=  0.155000000000000E+01  -.411455401738642E+00  -.199697185891756E-02
     chi_1_1=  0.160000000000000E+01  -.411826860180373E+00  -.207408594604743E-02
     chi_1_1=  0.165000000000000E+01  -.412212464330699E+00  -.215263269035428E-02
     chi_1_1=  0.170000000000000E+01  -.412612475282011E+00  -.223269873048051E-02
     chi_1_1=  0.175000000000000E+01  -.413027169582986E+00  -.231437638104769E-02
     chi_1_1=  0.180000000000000E+01  -.413456840217951E+00  -.239776418492382E-02
     chi_1_1=  0.185000000000000E+01  -.413901797677281E+00  -.248296752957033E-02
     chi_1_1=  0.190000000000000E+01  -.414362371128685E+00  -.257009933659233E-02
     chi_1_1=  0.195000000000000E+01  -.414838909700589E+00  -.265928083513134E-02
     chi_1_1=  0.200000000000000E+01  -.415331783890210E+00  -.275064243154647E-02
     chi_1_1=  0.205000000000000E+01  -.415841387110688E+00  -.284432468999105E-02
     chi_1_1=  0.210000000000000E+01  -.416368137393544E+00  -.294047944108675E-02
     chi_1_1=  0.215000000000000E+01  -.416912479264983E+00  -.303927103902378E-02
     chi_1_1=  0.220000000000000E+01  -.417474885817153E+00  -.314087779119916E-02
     chi_1_1=  0.225000000000000E+01  -.418055860998425E+00  -.324549358910086E-02
     chi_1_1=  0.230000000000000E+01  -.418655942150233E+00  -.335332977475202E-02
     chi_1_1=  0.235000000000000E+01  -.419275702821940E+00  -.346461728390025E-02
     chi_1_1=  0.240000000000000E+01  -.419915755899792E+00  -.357960911559402E-02
     chi_1_1=  0.245000000000000E+01  -.420576757091303E+00  -.369858318824885E-02
     chi_1_1=  0.250000000000000E+01  -.421259408812421E+00  -.382184565530863E-02
     chi_1_1=  0.255000000000000E+01  -.421964464531828E+00  -.394973476985288E-02
     chi_1_1=  0.260000000000000E+01  -.422692733634537E+00  -.408262540790679E-02
     chi_1_1=  0.265000000000000E+01  -.423445086875903E+00  -.422093438598442E-02
     chi_1_1=  0.270000000000000E+01  -.424222462507012E+00  -.436512674113627E-02
     chi_1_1=  0.275000000000000E+01  -.425025873163225E+00  -.451572318360997E-02
     chi_1_1=  0.280000000000000E+01  -.425856413618984E+00  -.467330898602217E-02
     chi_1_1=  0.285000000000000E+01  -.426715269523307E+00  -.483854464252937E-02
     chi_1_1=  0.290000000000000E+01  -.427603727240461E+00  -.501217872209497E-02
     chi_1_1=  0.295000000000000E+01  -.428523184927045E+00  -.519506345869629E-02
     chi_1_1=  0.300000000000000E+01  -.429475164976457E+00  -.538817377795175E-02
     chi_1_1=  0.305000000000000E+01  -.430461327948305E+00  -.559263066759725E-02
     chi_1_1=  0.310000000000000E+01  -.431483488063422E+00  -.580973007702684E-02
     chi_1_1=  0.315000000000000E+01  -.432543630267067E+00  -.604097890431561E-02
     chi_1_1=  0.320000000000000E+01  -.433643928714626E+00  -.628814013300446E-02
     chi_1_1=  0.325000000000000E+01  -.434786766266004E+00  -.655328986359880E-02
     chi_1_1=  0.330000000000000E+01  -.435974754103860E+00  -.683888991088430E-02
     chi_1_1=  0.335000000000000E+01  -.437210749775302E+00  -.714788089167404E-02
     chi_1_1=  0.340000000000000E+01  -.438497870555674E+00  -.748380240979496E-02
     chi_1_1=  0.345000000000000E+01  -.439839496634294E+00  -.785094915921025E-02
     chi_1_1=  0.350000000000000E+01  -.441239254520092E+00  -.825457456519169E-02
     chi_1_1=  0.355000000000000E+01  -.442700964060551E+00  -.870115682762798E-02
     chi_1_1=  0.360000000000000E+01  -.444228520556213E+00  -.919874522960345E-02
     chi_1_1=  0.365000000000000E+01  -.445825663424483E+00  -.975740523821136E-02
     chi_1_1=  0.370000000000000E+01  -.447495550046004E+00  -.103897738459943E-01
     chi_1_1=  0.375000000000000E+01  -.449240002592709E+00  -.111117090263101E-01
     chi_1_1=  0.379999999999999E+01  -.451058226473794E+00  -.119429416240265E-01
     chi_1_1=  0.384999999999999E+01  -.452944735170444E+00  -.129074630256851E-01
     chi_1_1=  0.390000000000000E+01  -.454886255380873E+00  -.140330379091288E-01
     chi_1_1=  0.394999999999999E+01  -.456857787933254E+00  -.153487175790573E-01
     chi_1_1=  0.399999999999999E+01  -.458819184821915E+00  -.168789193647504E-01
     chi_1_1=  0.404999999999999E+01  -.460715561869648E+00  -.186337281103178E-01
     chi_1_1=  0.409999999999999E+01  -.462485579851389E+00  -.205989005340350E-01
     chi_1_1=  0.414999999999999E+01  -.464077143891999E+00  -.227333977327956E-01
     chi_1_1=  0.419999999999999E+01  -.465461371137665E+00  -.249794192781854E-01
     chi_1_1=  0.424999999999999E+01  -.466635167655962E+00  -.272777200772341E-01
     chi_1_1=  0.429999999999999E+01  -.467616820670156E+00  -.295782815567285E-01
     chi_1_1=  0.434999999999999E+01  -.468438123408040E+00  -.318510453496352E-01
