#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.220000000000000E+01  0.532079682443541E+00  0.352040466000064E-02  0.187933548176963E+01  0.124342680354617E-01
     0.225000000000000E+01  0.531428505329543E+00  0.363766167123323E-02  0.188163250047316E+01  0.128798932644260E-01
     0.230000000000000E+01  0.530755913581744E+00  0.375852820464206E-02  0.188401076617799E+01  0.133415519664082E-01
     0.235000000000000E+01  0.530061264346147E+00  0.388326310101501E-02  0.188647312851731E+01  0.138204241354330E-01
     0.240000000000000E+01  0.529343870678608E+00  0.401214993045200E-02  0.188902263766620E+01  0.143178044824030E-01
     0.245000000000000E+01  0.528602997639427E+00  0.414550019354308E-02  0.189166256242100E+01  0.148351173823339E-01
     0.250000000000000E+01  0.527837857936471E+00  0.428365703767638E-02  0.189439641038169E+01  0.153739342365570E-01
     0.255000000000000E+01  0.527047607055932E+00  0.442699958862391E-02  0.189722795052220E+01  0.159359937205753E-01
     0.260000000000000E+01  0.526231337811043E+00  0.457594802042419E-02  0.190016123847427E+01  0.165232254959420E-01
     0.265000000000000E+01  0.525388074229030E+00  0.473096951546889E-02  0.190320064489769E+01  0.171377781005867E-01
     0.270000000000000E+01  0.524516764685565E+00  0.489258530339779E-02  0.190635088736126E+01  0.177820519048888E-01
     0.275000000000000E+01  0.523616274183848E+00  0.506137901429908E-02  0.190961706621546E+01  0.184587382417696E-01
     0.280000000000000E+01  0.522685375662752E+00  0.523800664200122E-02  0.191300470499710E+01  0.191708661032439E-01
     0.285000000000000E+01  0.521722740205773E+00  0.542320849124099E-02  0.191651979596534E+01  0.199218581636126E-01
     0.290000000000000E+01  0.520726926011268E+00  0.561782358405053E-02  0.192016885142078E+01  0.207155983684190E-01
     0.295000000000000E+01  0.519696365976874E+00  0.582280713380160E-02  0.192395896149339E+01  0.215565139561199E-01
     0.300000000000000E+01  0.518629353751320E+00  0.603925187090853E-02  0.192789785908264E+01  0.224496756077717E-01
     0.305000000000000E+01  0.517524028121860E+00  0.626841423726806E-02  0.193199399255954E+01  0.234009205200129E-01
     0.310000000000000E+01  0.516378355646921E+00  0.651174677786573E-02  0.193625660664249E+01  0.244170046663354E-01
     0.315000000000000E+01  0.515190111531078E+00  0.677093847627825E-02  0.194069583144158E+01  0.255057924866012E-01
     0.320000000000000E+01  0.513956858905640E+00  0.704796534554574E-02  0.194532277887527E+01  0.266764949116689E-01
     0.325000000000000E+01  0.512675926978658E+00  0.734515435105171E-02  0.195014964423640E+01  0.279399702439339E-01
     0.330000000000000E+01  0.511344389046132E+00  0.766526478010995E-02  0.195518980817787E+01  0.293091073180891E-01
     0.335000000000000E+01  0.509959042270247E+00  0.801159257793715E-02  0.196045793005211E+01  0.307993170036587E-01
     0.340000000000000E+01  0.508516392700785E+00  0.838810505515006E-02  0.196597001609042E+01  0.324291670179151E-01
     0.345000000000000E+01  0.507012651704435E+00  0.879961585355403E-02  0.197174343315879E+01  0.342212067395900E-01
     0.350000000000000E+01  0.505443754564329E+00  0.925201319422523E-02  0.197779681702723E+01  0.362030435263865E-01
     0.355000000000000E+01  0.503805419863049E+00  0.975255806806894E-02  0.198414978686599E+01  0.384087491901483E-01
     0.360000000000000E+01  0.502093281612778E+00  0.103102723904743E-01  0.199082231438873E+01  0.408806910868253E-01
     0.365000000000000E+01  0.500303148544913E+00  0.109364378857286E-01  0.199783348964097E+01  0.436718855938310E-01
     0.370000000000000E+01  0.498431481757830E+00  0.116452185329461E-01  0.200519925106525E+01  0.468489337760171E-01
     0.375000000000000E+01  0.496476238898086E+00  0.124543884981461E-01  0.201292837748477E+01  0.504954518826111E-01
     0.379999999999999E+01  0.494438310570587E+00  0.133860627959314E-01  0.202101567258808E+01  0.547155067203545E-01
     0.384999999999999E+01  0.492323846255731E+00  0.144671318036413E-01  0.202943093457319E+01  0.596356342276513E-01
     0.390000000000000E+01  0.490147723130077E+00  0.157287151342496E-01  0.203810251575827E+01  0.654021887116916E-01
     0.394999999999999E+01  0.487937961131634E+00  0.172033744966937E-01  0.204689642077959E+01  0.721680387419443E-01
     0.399999999999999E+01  0.485739559536290E+00  0.189184776796923E-01  0.205559820770602E+01  0.800609875136109E-01
     0.404999999999999E+01  0.483614034431599E+00  0.208853281259641E-01  0.206391538522209E+01  0.891321321872961E-01
     0.409999999999999E+01  0.481630136946423E+00  0.230879614718217E-01  0.207152174371514E+01  0.993027855569105E-01
     0.414999999999999E+01  0.479846256821908E+00  0.254803798926627E-01  0.207814103793107E+01  0.110351643602940E+00
     0.419999999999999E+01  0.478294766961399E+00  0.279977986655316E-01  0.208362128205323E+01  0.121968319914425E+00
     0.424999999999999E+01  0.476979135151564E+00  0.305738138373811E-01  0.208794908649126E+01  0.133835134427902E+00
     0.429999999999999E+01  0.475878864438913E+00  0.331523628582069E-01  0.209122578485446E+01  0.145686394624137E+00
     0.434999999999999E+01  0.474958319872098E+00  0.356997552687135E-01  0.209361974343856E+01  0.157364782001567E+00
     0.439999999999999E+01  0.474190923337937E+00  0.382057948434487E-01  0.209525365508576E+01  0.168815612765628E+00
     0.444999999999999E+01  0.473566392458405E+00  0.406524034141593E-01  0.209618943578923E+01  0.179943382666640E+00
     0.449999999999999E+01  0.473049702569631E+00  0.430082390729553E-01  0.209661239937941E+01  0.190617617611881E+00
     0.454999999999999E+01  0.472580260366106E+00  0.452875297970773E-01  0.209678692979554E+01  0.200935816675190E+00
     0.459999999999999E+01  0.472155123950400E+00  0.475516915513694E-01  0.209668154897110E+01  0.211161013066957E+00
     0.464999999999999E+01  0.471841319771129E+00  0.498005967222957E-01  0.209600747660442E+01  0.221223573891165E+00
     0.469999999999999E+01  0.471644463518828E+00  0.519384752659525E-01  0.209483731970331E+01  0.230687869213716E+00
     0.474999999999999E+01  0.471441192773468E+00  0.539225448792204E-01  0.209376398279834E+01  0.239480732824271E+00
     0.479999999999999E+01  0.471134361937538E+00  0.558759730856343E-01  0.209309594417800E+01  0.248238681130300E+00
     0.484999999999999E+01  0.470820805501064E+00  0.579462683881077E-01  0.209225793712526E+01  0.257504635617755E+00
     0.489999999999999E+01  0.470692886313743E+00  0.600805308783381E-01  0.209046823186634E+01  0.266833098197949E+00
     0.494999999999999E+01  0.470766674488116E+00  0.620476942528993E-01  0.208792395687801E+01  0.275191245090865E+00
     0.499999999999999E+01  0.470800601677248E+00  0.637315937971718E-01  0.208581956514000E+01  0.282354365704117E+00
