#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.439999999999999E+01  0.403275639363331E-01  0.171613927659749E-01  0.209949093913457E+02  0.893438261531898E+01
     0.444999999999999E+01  0.372461362480927E-01  0.178455883655162E-01  0.218357680699274E+02  0.104620819197256E+02
     0.449999999999999E+01  0.340624982362637E-01  0.186008162671768E-01  0.226141945137381E+02  0.123491375841721E+02
     0.454999999999999E+01  0.307720578181281E-01  0.194412320639126E-01  0.232262797470283E+02  0.146739453439256E+02
     0.459999999999999E+01  0.273713739338317E-01  0.203846151167216E-01  0.235002960257552E+02  0.175016603394517E+02
     0.464999999999999E+01  0.238594045659913E-01  0.214532080880786E-01  0.231754658943931E+02  0.208382439299958E+02
     0.469999999999999E+01  0.202395827125812E-01  0.226744275856419E-01  0.219097551367189E+02  0.245455236563680E+02
     0.474999999999999E+01  0.165230605878024E-01  0.240809218888083E-01  0.193727464478473E+02  0.282340908636920E+02
     0.479999999999999E+01  0.127332407472316E-01  0.257088929072448E-01  0.154701859001724E+02  0.312348883098886E+02
     0.484999999999999E+01  0.891077299436105E-02  0.275929641659830E-01  0.105983032268793E+02  0.328185446250919E+02
     0.489999999999999E+01  0.511609558984438E-02  0.297561142749616E-01  0.561221068866787E+01  0.326416071894079E+02
     0.494999999999999E+01  0.142435598015156E-02  0.321962467169029E-01  0.137138342556320E+01  0.309988512199078E+02
     0.499999999999999E+01  -.209053697332573E-02  0.348769961507576E-01  -.171246677044769E+01  0.285695482659605E+02
