#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.140000000000000E+01  0.365504693888152E+00  0.162479084168346E-02  0.273588891225682E+01  0.121619429868621E-01
     0.145000000000000E+01  0.365201086473808E+00  0.168545247755126E-02  0.273815916221331E+01  0.126369753946860E-01
     0.150000000000000E+01  0.364886327576080E+00  0.174640136758231E-02  0.274051675193779E+01  0.131165292908063E-01
     0.155000000000000E+01  0.364560363697459E+00  0.180764922157735E-02  0.274296252169373E+01  0.136008040393287E-01
     0.160000000000000E+01  0.364223139188150E+00  0.186920795042916E-02  0.274549734836046E+01  0.140900039543795E-01
     0.165000000000000E+01  0.363874596208874E+00  0.193108967600053E-02  0.274812214634616E+01  0.145843385619347E-01
     0.170000000000000E+01  0.363514674691872E+00  0.199330674137518E-02  0.275083786854858E+01  0.150840228732329E-01
     0.175000000000000E+01  0.363143312300028E+00  0.205587172150457E-02  0.275364550736572E+01  0.155892776705304E-01
     0.180000000000000E+01  0.362760444384049E+00  0.211879743427539E-02  0.275654609575863E+01  0.161003298060025E-01
     0.185000000000000E+01  0.362366003937614E+00  0.218209695202382E-02  0.275954070836888E+01  0.166174125146521E-01
     0.190000000000000E+01  0.361959921550418E+00  0.224578361352423E-02  0.276263046269305E+01  0.171407657421396E-01
     0.195000000000000E+01  0.361542125359033E+00  0.230987103648205E-02  0.276581652031713E+01  0.176706364885136E-01
     0.200000000000000E+01  0.361112540995469E+00  0.237437313056221E-02  0.276910008821352E+01  0.182072791688897E-01
     0.205000000000000E+01  0.360671091533358E+00  0.243930411098673E-02  0.277248242010402E+01  0.187509559921929E-01
     0.210000000000000E+01  0.360217697431662E+00  0.250467851273721E-02  0.277596481789168E+01  0.193019373591627E-01
     0.215000000000000E+01  0.359752276475773E+00  0.257051120540057E-02  0.277954863316531E+01  0.198605022809034E-01
     0.220000000000000E+01  0.359274743715901E+00  0.263681740869880E-02  0.278323526878034E+01  0.204269388193559E-01
     0.225000000000000E+01  0.358785011402639E+00  0.270361270874644E-02  0.278702618051979E+01  0.210015445511639E-01
     0.230000000000000E+01  0.358282988919540E+00  0.277091307508271E-02  0.279092287883985E+01  0.215846270565235E-01
     0.235000000000000E+01  0.357768582712602E+00  0.283873487852820E-02  0.279492693070435E+01  0.221765044347164E-01
     0.240000000000000E+01  0.357241696216475E+00  0.290709490992021E-02  0.279903996151324E+01  0.227775058481629E-01
     0.245000000000000E+01  0.356702229777275E+00  0.297601039978404E-02  0.280326365712984E+01  0.233879720969620E-01
     0.250000000000000E+01  0.356150080571791E+00  0.304549903900275E-02  0.280759976601261E+01  0.240082562260496E-01
     0.255000000000000E+01  0.355585142522925E+00  0.311557900055161E-02  0.281205010145753E+01  0.246387241672654E-01
     0.260000000000000E+01  0.355007306211188E+00  0.318626896236919E-02  0.281661654395669E+01  0.252797554187969E-01
     0.265000000000000E+01  0.354416458782013E+00  0.325758813144248E-02  0.282130104368062E+01  0.259317437646796E-01
     0.270000000000000E+01  0.353812483848693E+00  0.332955626918907E-02  0.282610562309104E+01  0.265950980372340E-01
     0.275000000000000E+01  0.353195261390697E+00  0.340219371822663E-02  0.283103237969194E+01  0.272702429255689E-01
     0.280000000000000E+01  0.352564667647122E+00  0.347552143062645E-02  0.283608348892723E+01  0.279576198335281E-01
     0.285000000000000E+01  0.351920575005007E+00  0.354956099775638E-02  0.284126120723378E+01  0.286576877907515E-01
     0.290000000000000E+01  0.351262851882226E+00  0.362433468182644E-02  0.284656787525951E+01  0.293709244208242E-01
     0.295000000000000E+01  0.350591362604663E+00  0.369986544926024E-02  0.285200592125653E+01  0.300978269708299E-01
     0.300000000000000E+01  0.349905967277309E+00  0.377617700602584E-02  0.285757786466062E+01  0.308389134070068E-01
     0.305000000000000E+01  0.349206521648991E+00  0.385329383507030E-02  0.286328631986845E+01  0.315947235815953E-01
     0.310000000000000E+01  0.348492876970289E+00  0.393124123601563E-02  0.286913400022563E+01  0.323658204764487E-01
     0.315000000000000E+01  0.347764879844278E+00  0.401004536728701E-02  0.287512372223911E+01  0.331527915294510E-01
     0.320000000000000E+01  0.347022372069655E+00  0.408973329085927E-02  0.288125841002851E+01  0.339562500503473E-01
     0.325000000000000E+01  0.346265190475767E+00  0.417033301982495E-02  0.288754110003275E+01  0.347768367332059E-01
     0.330000000000000E+01  0.345493166749068E+00  0.425187356900458E-02  0.289397494598845E+01  0.356152212733827E-01
     0.335000000000000E+01  0.344706127250420E+00  0.433438500884180E-02  0.290056322419937E+01  0.364721040976283E-01
     0.340000000000000E+01  0.343903892822707E+00  0.441789852284673E-02  0.290730933911631E+01  0.373482182167739E-01
     0.345000000000000E+01  0.343086278588088E+00  0.450244646887790E-02  0.291421682924949E+01  0.382443312113692E-01
     0.350000000000000E+01  0.342253093734233E+00  0.458806244457894E-02  0.292128937343684E+01  0.391612473616407E-01
     0.355000000000000E+01  0.341404141288808E+00  0.467478135731907E-02  0.292853079749347E+01  0.400998099342799E-01
     0.360000000000000E+01  0.340539217881400E+00  0.476263949901901E-02  0.293594508127009E+01  0.410609036398190E-01
     0.365000000000000E+01  0.339658113492037E+00  0.485167462628359E-02  0.294353636615020E+01  0.420454572757578E-01
     0.370000000000000E+01  0.338760611185359E+00  0.494192604630432E-02  0.295130896301880E+01  0.430544465721650E-01
     0.375000000000000E+01  0.337846486829437E+00  0.503343470904352E-02  0.295926736073772E+01  0.440888972582296E-01
     0.379999999999999E+01  0.336915508798138E+00  0.512624330626465E-02  0.296741623516646E+01  0.451498883701942E-01
     0.384999999999999E+01  0.335967437655839E+00  0.522039637803371E-02  0.297576045877039E+01  0.462385558233009E-01
     0.390000000000000E+01  0.335002025823180E+00  0.531594042738465E-02  0.298430511086230E+01  0.473560962728537E-01
     0.394999999999999E+01  0.334019017222462E+00  0.541292404391610E-02  0.299305548852720E+01  0.485037712922606E-01
     0.399999999999999E+01  0.333018146901117E+00  0.551139803717378E-02  0.300201711828553E+01  0.496829118990738E-01
     0.404999999999999E+01  0.331999140631563E+00  0.561141558076887E-02  0.301119576855450E+01  0.508949234635629E-01
     0.409999999999999E+01  0.330961714485628E+00  0.571303236829127E-02  0.302059746297327E+01  0.521412910383451E-01
     0.414999999999999E+01  0.329905574381447E+00  0.581630678220146E-02  0.303022849466460E+01  0.534235851521550E-01
     0.419999999999999E+01  0.328830415600691E+00  0.592130007702474E-02  0.304009544151161E+01  0.547434681159324E-01
     0.424999999999999E+01  0.327735922273636E+00  0.602807657833090E-02  0.305020518253750E+01  0.561027008952841E-01
     0.429999999999999E+01  0.326621766829390E+00  0.613670389916576E-02  0.306056491548403E+01  0.575031506100185E-01
     0.434999999999999E+01  0.325487609408374E+00  0.624725317580833E-02  0.307118217569458E+01  0.589467987290465E-01
     0.439999999999999E+01  0.324333097233721E+00  0.635979932496629E-02  0.308206485641940E+01  0.604357500376636E-01
     0.444999999999999E+01  0.323157863938079E+00  0.647442132479561E-02  0.309322123067190E+01  0.619722424641662E-01
     0.449999999999999E+01  0.321961528841773E+00  0.659120252244552E-02  0.310465997477979E+01  0.635586578642472E-01
     0.454999999999999E+01  0.320743696177964E+00  0.671023097119224E-02  0.311639019378995E+01  0.651975338747929E-01
     0.459999999999999E+01  0.319503954259894E+00  0.683159980064455E-02  0.312842144890354E+01  0.668915769639484E-01
     0.464999999999999E+01  0.318241874584799E+00  0.695540762399054E-02  0.314076378713814E+01  0.686436768219610E-01
     0.469999999999999E+01  0.316957010868426E+00  0.708175898681952E-02  0.315342777343558E+01  0.704569222577757E-01
     0.474999999999999E+01  0.315648898003457E+00  0.721076486271081E-02  0.316642452545969E+01  0.723346187901486E-01
     0.479999999999999E+01  0.314317050934246E+00  0.734254320155062E-02  0.317976575135743E+01  0.742803081498662E-01
     0.484999999999999E+01  0.312960963439542E+00  0.747721953743856E-02  0.319346379078825E+01  0.762977899420907E-01
     0.489999999999999E+01  0.311580106813677E+00  0.761492766410526E-02  0.320753165956516E+01  0.783911457560486E-01
     0.494999999999999E+01  0.310173928435689E+00  0.775581038701056E-02  0.322198309829196E+01  0.805647660541091E-01
     0.499999999999999E+01  0.308741850214466E+00  0.790002036277020E-02  0.323683262542968E+01  0.828233802252939E-01
