#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.110000000000000E+01  0.337020367282861E+00  0.137159626394257E-02  0.296713057815241E+01  0.120755467939061E-01
     0.115000000000000E+01  0.336762902534412E+00  0.143583584528101E-02  0.296939423605489E+01  0.126604286006911E-01
     0.120000000000000E+01  0.336493633363938E+00  0.150033463510596E-02  0.297176534995677E+01  0.132503026502306E-01
     0.125000000000000E+01  0.336212511334211E+00  0.156510539036204E-02  0.297424485030397E+01  0.138454295736781E-01
     0.130000000000000E+01  0.335919485666062E+00  0.163016107154098E-02  0.297683371533634E+01  0.144460760576899E-01
     0.135000000000000E+01  0.335614503200678E+00  0.169551485420243E-02  0.297953297220576E+01  0.150525152065317E-01
     0.140000000000000E+01  0.335297508359800E+00  0.176118014092233E-02  0.298234369816025E+01  0.156650269198196E-01
     0.145000000000000E+01  0.334968443103741E+00  0.182717057369812E-02  0.298526702179683E+01  0.162838982870076E-01
     0.150000000000000E+01  0.334627246887146E+00  0.189350004684209E-02  0.298830412438622E+01  0.169094239998096E-01
     0.155000000000000E+01  0.334273856612379E+00  0.196018272039597E-02  0.299145624127283E+01  0.175419067838240E-01
     0.160000000000000E+01  0.333908206580482E+00  0.202723303410222E-02  0.299472466335315E+01  0.181816578507090E-01
     0.165000000000000E+01  0.333530228439576E+00  0.209466572196947E-02  0.299811073863665E+01  0.188289973723580E-01
     0.170000000000000E+01  0.333139851130591E+00  0.216249582747243E-02  0.300161587389293E+01  0.194842549786216E-01
     0.175000000000000E+01  0.332737000830254E+00  0.223073871942922E-02  0.300524153638943E+01  0.201477702802307E-01
     0.180000000000000E+01  0.332321600891148E+00  0.229941010860174E-02  0.300898925572445E+01  0.208198934187041E-01
     0.185000000000000E+01  0.331893571778770E+00  0.236852606506847E-02  0.301286062575991E+01  0.215009856451439E-01
     0.190000000000000E+01  0.331452831005395E+00  0.243810303642227E-02  0.301685730665976E+01  0.221914199299754E-01
     0.195000000000000E+01  0.330999293060650E+00  0.250815786684950E-02  0.302098102703890E+01  0.228915816058324E-01
     0.200000000000000E+01  0.330532869338604E+00  0.257870781715120E-02  0.302523358622902E+01  0.236018690459660E-01
     0.205000000000000E+01  0.330053468061193E+00  0.264977058577145E-02  0.302961685666782E+01  0.243226943807401E-01
     0.210000000000000E+01  0.329560994197849E+00  0.272136433090311E-02  0.303413278641804E+01  0.250544842549684E-01
     0.215000000000000E+01  0.329055349381080E+00  0.279350769374633E-02  0.303878340182418E+01  0.257976806290831E-01
     0.220000000000000E+01  0.328536431817836E+00  0.286621982300123E-02  0.304357081031434E+01  0.265527416273513E-01
     0.225000000000000E+01  0.328004136196407E+00  0.293952040068284E-02  0.304849720335603E+01  0.273201424366300E-01
     0.230000000000000E+01  0.327458353588659E+00  0.301342966935291E-02  0.305356485957453E+01  0.281003762594317E-01
     0.235000000000000E+01  0.326898971347276E+00  0.308796846087158E-02  0.305877614804424E+01  0.288939553253983E-01
     0.240000000000000E+01  0.326325872997843E+00  0.316315822677967E-02  0.306413353176260E+01  0.297014119656101E-01
     0.245000000000000E+01  0.325738938125370E+00  0.323902107043235E-02  0.306963957131865E+01  0.305232997545640E-01
     0.250000000000000E+01  0.325138042255023E+00  0.331557978101463E-02  0.307529692876778E+01  0.313601947250493E-01
     0.255000000000000E+01  0.324523056726666E+00  0.339285786958057E-02  0.308110837172597E+01  0.322126966616300E-01
     0.260000000000000E+01  0.323893848562911E+00  0.347087960727050E-02  0.308707677769730E+01  0.330814304789326E-01
     0.265000000000000E+01  0.323250280330236E+00  0.354967006587387E-02  0.309320513865014E+01  0.339670476915178E-01
     0.270000000000000E+01  0.322592209992763E+00  0.362925516092104E-02  0.309949656585806E+01  0.348702279827209E-01
     0.275000000000000E+01  0.321919490758293E+00  0.370966169750283E-02  0.310595429502303E+01  0.357916808805231E-01
     0.280000000000000E+01  0.321231970916033E+00  0.379091741903631E-02  0.311258169170020E+01  0.367321475492989E-01
     0.285000000000000E+01  0.320529493665564E+00  0.387305105921437E-02  0.311938225704436E+01  0.376924027070840E-01
     0.290000000000000E+01  0.319811896936436E+00  0.395609239740015E-02  0.312635963390065E+01  0.386732566789762E-01
     0.295000000000000E+01  0.319079013197820E+00  0.404007231775182E-02  0.313351761326335E+01  0.396755575982818E-01
     0.300000000000000E+01  0.318330669257509E+00  0.412502287239108E-02  0.314086014112890E+01  0.407001937681898E-01
     0.305000000000000E+01  0.317566686049626E+00  0.421097734896009E-02  0.314839132577120E+01  0.417480961980161E-01
     0.310000000000000E+01  0.316786878410174E+00  0.429797034294542E-02  0.315611544547035E+01  0.428202413295030E-01
     0.315000000000000E+01  0.315991054839681E+00  0.438603783518671E-02  0.316403695672749E+01  0.439176539702260E-01
     0.320000000000000E+01  0.315179017251966E+00  0.447521727503049E-02  0.317216050300256E+01  0.450414104529604E-01
     0.325000000000000E+01  0.314350560708081E+00  0.456554766963792E-02  0.318049092401403E+01  0.461926420418297E-01
     0.330000000000000E+01  0.313505473134313E+00  0.465706968000938E-02  0.318903326564399E+01  0.473725386083107E-01
     0.335000000000000E+01  0.312643535023122E+00  0.474982572434951E-02  0.319779279049515E+01  0.485823526026532E-01
     0.340000000000000E+01  0.311764519115705E+00  0.484386008946497E-02  0.320677498915121E+01  0.498234033491128E-01
     0.345000000000000E+01  0.310868190064804E+00  0.493921905096422E-02  0.321598559219657E+01  0.510970816965622E-01
     0.350000000000000E+01  0.309954304076264E+00  0.503595100311546E-02  0.322543058305656E+01  0.524048550596230E-01
     0.355000000000000E+01  0.309022608527610E+00  0.513410659931841E-02  0.323511621172577E+01  0.537482728895522E-01
     0.360000000000000E+01  0.308072841561916E+00  0.523373890425624E-02  0.324504900945751E+01  0.551289726186479E-01
     0.365000000000000E+01  0.307104731654880E+00  0.533490355892197E-02  0.325523580449608E+01  0.565486861272214E-01
     0.370000000000000E+01  0.306117997152967E+00  0.543765895985770E-02  0.326568373894040E+01  0.580092467880526E-01
     0.375000000000000E+01  0.305112345780175E+00  0.554206645411040E-02  0.327640028683721E+01  0.595125971500366E-01
     0.379999999999999E+01  0.304087474110787E+00  0.564819055159624E-02  0.328739327361193E+01  0.610607973304129E-01
     0.384999999999999E+01  0.303043067005170E+00  0.575609915678150E-02  0.329867089695655E+01  0.626560341938043E-01
     0.390000000000000E+01  0.301978797005373E+00  0.586586382183695E-02  0.331024174930641E+01  0.643006314064006E-01
     0.394999999999999E+01  0.300894323686956E+00  0.597756002370703E-02  0.332211484205216E+01  0.659970604652376E-01
     0.399999999999999E+01  0.299789292963088E+00  0.609126746786602E-02  0.333429963164853E+01  0.677479528159102E-01
     0.404999999999999E+01  0.298663336336490E+00  0.620707042191406E-02  0.334680604780026E+01  0.695561131875228E-01
     0.409999999999999E+01  0.297516070094354E+00  0.632505808260839E-02  0.335964452392466E+01  0.714245342915475E-01
     0.414999999999999E+01  0.296347094440772E+00  0.644532498043995E-02  0.337282603011397E+01  0.733564130520484E-01
     0.419999999999999E+01  0.295155992560619E+00  0.656797142646557E-02  0.338636210884585E+01  0.753551685588673E-01
     0.424999999999999E+01  0.293942329608103E+00  0.669310400680806E-02  0.340026491371951E+01  0.774244619635674E-01
     0.429999999999999E+01  0.292705651612373E+00  0.682083613106038E-02  0.341454725152850E+01  0.795682185709255E-01
     0.434999999999999E+01  0.291445484291724E+00  0.695128864179990E-02  0.342922262801800E+01  0.817906524174671E-01
     0.439999999999999E+01  0.290161331766784E+00  0.708459049356413E-02  0.344430529771816E+01  0.840962936741661E-01
     0.444999999999999E+01  0.288852675162008E+00  0.722087951099501E-02  0.345981031829279E+01  0.864900192642408E-01
     0.449999999999999E+01  0.287518971083304E+00  0.736030323747400E-02  0.347575360989950E+01  0.889770871508618E-01
     0.454999999999999E+01  0.286159649958186E+00  0.750301988749344E-02  0.349215202012004E+01  0.915631748254502E-01
     0.459999999999999E+01  0.284774114222947E+00  0.764919941831659E-02  0.350902339509346E+01  0.942544226179018E-01
     0.464999999999999E+01  0.283361736339368E+00  0.779902473925162E-02  0.352638665756782E+01  0.970574825586192E-01
     0.469999999999999E+01  0.281921856621079E+00  0.795269308021287E-02  0.354426189268270E+01  0.999795736528659E-01
     0.474999999999999E+01  0.280453780847000E+00  0.811041754530153E-02  0.356267044240496E+01  0.103028544585647E+00
     0.479999999999999E+01  0.278956777636121E+00  0.827242888208299E-02  0.358163500966756E+01  0.106212945066717E+00
     0.484999999999999E+01  0.277430075554349E+00  0.843897750328585E-02  0.360117977340731E+01  0.109542107258370E+00
     0.489999999999999E+01  0.275872859919960E+00  0.861033580508189E-02  0.362133051586573E+01  0.113026239014019E+00
     0.494999999999999E+01  0.274284269269457E+00  0.878680083529243E-02  0.364211476371071E+01  0.116676531006468E+00
     0.499999999999999E+01  0.272663391440215E+00  0.896869737626853E-02  0.366356194475834E+01  0.120505280258556E+00
