#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.155000000000000E+01  0.339005711045816E+00  0.193429052331577E-02  0.294970678251850E+01  0.168303650648961E-01
     0.160000000000000E+01  0.338644884659170E+00  0.200039411732779E-02  0.295284279554267E+01  0.174426061788656E-01
     0.165000000000000E+01  0.338271904207488E+00  0.206686840454266E-02  0.295609140421681E+01  0.180619550377090E-01
     0.170000000000000E+01  0.337886700791958E+00  0.213372788211389E-02  0.295945392646997E+01  0.186887182713606E-01
     0.175000000000000E+01  0.337489202849585E+00  0.220098735224965E-02  0.296293173651942E+01  0.193232115949050E-01
     0.180000000000000E+01  0.337079336096966E+00  0.226866193757342E-02  0.296652626654009E+01  0.199657603033112E-01
     0.185000000000000E+01  0.336657023471271E+00  0.233676709718032E-02  0.297023900842397E+01  0.206166997916173E-01
     0.190000000000000E+01  0.336222185068279E+00  0.240531864343574E-02  0.297407151563431E+01  0.212763761023493E-01
     0.195000000000000E+01  0.335774738077377E+00  0.247433275956598E-02  0.297802540515917E+01  0.219451465020785E-01
     0.200000000000000E+01  0.335314596713317E+00  0.254382601809455E-02  0.298210235957019E+01  0.226233800891810E-01
     0.205000000000000E+01  0.334841672144641E+00  0.261381540018143E-02  0.298630412919155E+01  0.233114584350017E-01
     0.210000000000000E+01  0.334355872418564E+00  0.268431831592672E-02  0.299063253438555E+01  0.240097762608095E-01
     0.215000000000000E+01  0.333857102382179E+00  0.275535262570528E-02  0.299508946796119E+01  0.247187421531087E-01
     0.220000000000000E+01  0.333345263599748E+00  0.282693666260334E-02  0.299967689771262E+01  0.254387793200804E-01
     0.225000000000000E+01  0.332820254265944E+00  0.289908925603391E-02  0.300439686909478E+01  0.261703263921395E-01
     0.230000000000000E+01  0.332281969114763E+00  0.297182975661412E-02  0.300925150804440E+01  0.269138382698507E-01
     0.235000000000000E+01  0.331730299323947E+00  0.304517806239339E-02  0.301424302395457E+01  0.276697870226959E-01
     0.240000000000000E+01  0.331165132414608E+00  0.311915464652952E-02  0.301937371281225E+01  0.284386628424894E-01
     0.245000000000000E+01  0.330586352145858E+00  0.319378058651667E-02  0.302464596050831E+01  0.292209750555444E-01
     0.250000000000000E+01  0.329993838404105E+00  0.326907759507877E-02  0.303006224633092E+01  0.300172531980562E-01
     0.255000000000000E+01  0.329387467086764E+00  0.334506805285054E-02  0.303562514665316E+01  0.308280481595386E-01
     0.260000000000000E+01  0.328767109980038E+00  0.342177504297929E-02  0.304133733882746E+01  0.316539333995810E-01
     0.265000000000000E+01  0.328132634630428E+00  0.349922238779183E-02  0.304720160529966E+01  0.324955062436542E-01
     0.270000000000000E+01  0.327483904209617E+00  0.357743468768340E-02  0.305322083795693E+01  0.333533892642048E-01
     0.275000000000000E+01  0.326820777372298E+00  0.365643736239947E-02  0.305939804272468E+01  0.342282317538435E-01
     0.280000000000000E+01  0.326143108106570E+00  0.373625669489645E-02  0.306573634442880E+01  0.351207112980498E-01
     0.285000000000000E+01  0.325450745576388E+00  0.381691987798443E-02  0.307223899194111E+01  0.360315354555133E-01
     0.290000000000000E+01  0.324743533955621E+00  0.389845506397342E-02  0.307890936362674E+01  0.369614435549813E-01
     0.295000000000000E+01  0.324021312253139E+00  0.398089141756549E-02  0.308575097311456E+01  0.379112086183371E-01
     0.300000000000000E+01  0.323283914128394E+00  0.406425917225809E-02  0.309276747541253E+01  0.388816394205581E-01
     0.305000000000000E+01  0.322531167696848E+00  0.414858969054887E-02  0.309996267339240E+01  0.398735826982457E-01
     0.310000000000000E+01  0.321762895324588E+00  0.423391552826135E-02  0.310734052466994E+01  0.408879255195790E-01
     0.315000000000000E+01  0.320978913411387E+00  0.432027050334142E-02  0.311490514890905E+01  0.419255978298189E-01
     0.320000000000000E+01  0.320179032161448E+00  0.440768976951009E-02  0.312266083558051E+01  0.429875751879273E-01
     0.325000000000000E+01  0.319363055340954E+00  0.449620989519727E-02  0.313061205220912E+01  0.440748817114707E-01
     0.330000000000000E+01  0.318530780021506E+00  0.458586894822439E-02  0.313876345314542E+01  0.451885932487571E-01
     0.335000000000000E+01  0.317681996308444E+00  0.467670658675354E-02  0.314711988890192E+01  0.463298407991636E-01
     0.340000000000000E+01  0.316816487052965E+00  0.476876415707495E-02  0.315568641609681E+01  0.474998142048553E-01
     0.345000000000000E+01  0.315934027546826E+00  0.486208479886673E-02  0.316446830805259E+01  0.486997661396178E-01
     0.350000000000000E+01  0.315034385198352E+00  0.495671355863025E-02  0.317347106610103E+01  0.499310164233655E-01
     0.355000000000000E+01  0.314117319188332E+00  0.505269751208246E-02  0.318270043165075E+01  0.511949566940749E-01
     0.360000000000000E+01  0.313182580104232E+00  0.515008589637506E-02  0.319216239907925E+01  0.524930554725150E-01
     0.365000000000000E+01  0.312229909551066E+00  0.524893025311055E-02  0.320186322951678E+01  0.538268636592105E-01
     0.370000000000000E+01  0.311259039737054E+00  0.534928458323763E-02  0.321180946559626E+01  0.551980205076932E-01
     0.375000000000000E+01  0.310269693032014E+00  0.545120551503837E-02  0.322200794725081E+01  0.566082601233594E-01
     0.379999999999999E+01  0.309261581496303E+00  0.555475248656471E-02  0.323246582864813E+01  0.580594185431769E-01
     0.384999999999999E+01  0.308234406377799E+00  0.565998794404959E-02  0.324319059636077E+01  0.595534414583093E-01
     0.390000000000000E+01  0.307187857574264E+00  0.576697755800831E-02  0.325419008888056E+01  0.610923926494402E-01
     0.394999999999999E+01  0.306121613058078E+00  0.587579045896440E-02  0.326547251759782E+01  0.626784632134795E-01
     0.399999999999999E+01  0.305035338260063E+00  0.598649949498494E-02  0.327704648937747E+01  0.643139816704605E-01
     0.404999999999999E+01  0.303928685408771E+00  0.609918151349880E-02  0.328892103087950E+01  0.660014250511372E-01
     0.409999999999999E+01  0.302801292821161E+00  0.621391767020427E-02  0.330110561478661E+01  0.677434310792333E-01
     0.414999999999999E+01  0.301652784140256E+00  0.633079376825675E-02  0.331361018811974E+01  0.695428115777863E-01
     0.419999999999999E+01  0.300482767514746E+00  0.644990063137396E-02  0.332644520284305E+01  0.714025672470397E-01
     0.424999999999999E+01  0.299290834715052E+00  0.657133451501445E-02  0.333962164898212E+01  0.733259039821242E-01
     0.429999999999999E+01  0.298076560179656E+00  0.669519756038959E-02  0.335315109050557E+01  0.753162509230501E-01
     0.434999999999999E+01  0.296839499984826E+00  0.682159829677576E-02  0.336704570424930E+01  0.773772804577804E-01
     0.439999999999999E+01  0.295579190730034E+00  0.695065219842265E-02  0.338131832219586E+01  0.795129304322484E-01
     0.444999999999999E+01  0.294295148330424E+00  0.708248230332775E-02  0.339598247745929E+01  0.817274288599958E-01
     0.449999999999999E+01  0.292986866706643E+00  0.721721990229727E-02  0.341105245436905E+01  0.840253214697903E-01
     0.454999999999999E+01  0.291653816361163E+00  0.735500530807506E-02  0.342654334309486E+01  0.864115024834900E-01
     0.459999999999999E+01  0.290295442828772E+00  0.749598871593914E-02  0.344247109931173E+01  0.888912490803656E-01
     0.464999999999999E+01  0.288911164987428E+00  0.764033116909317E-02  0.345885260946683E+01  0.914702600799752E-01
     0.469999999999999E+01  0.287500373213783E+00  0.778820564448836E-02  0.347570576228474E+01  0.941546994663484E-01
     0.474999999999999E+01  0.286062427365642E+00  0.793979827748364E-02  0.349304952723097E+01  0.969512454846931E-01
     0.479999999999999E+01  0.284596654571233E+00  0.809530974709548E-02  0.351090404075036E+01  0.998671461722663E-01
     0.484999999999999E+01  0.283102346802421E+00  0.825495684763899E-02  0.352929070120849E+01  0.102910282342458E+00
     0.489999999999999E+01  0.281578758205820E+00  0.841897427748843E-02  0.354823227359178E+01  0.106089239231918E+00
     0.494999999999999E+01  0.280025102162147E+00  0.858761668170513E-02  0.356775300516929E+01  0.109413388252794E+00
     0.499999999999999E+01  0.278440548039966E+00  0.876116099267171E-02  0.358787875348829E+01  0.112892980576181E+00
