#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.315000000000000E+01  0.861405557828782E-01  0.882811844316196E-02  0.114882702751046E+02  0.117737585709702E+01
     0.320000000000000E+01  0.845103876437446E-01  0.905178627180103E-02  0.116986550729659E+02  0.125302614673128E+01
     0.325000000000000E+01  0.828394939449542E-01  0.928244308581442E-02  0.119218466461949E+02  0.133588289475364E+01
     0.330000000000000E+01  0.811266620548741E-01  0.952065566285601E-02  0.121589471775484E+02  0.142691867714208E+01
     0.335000000000000E+01  0.793705895166604E-01  0.976705944031632E-02  0.124111842094558E+02  0.152727571555992E+01
     0.340000000000000E+01  0.775698747467387E-01  0.100223698062350E-01  0.126799267158245E+02  0.163830243476441E+01
     0.345000000000000E+01  0.757230065634695E-01  0.102873957150616E-01  0.129667029123451E+02  0.176159941387334E+01
     0.350000000000000E+01  0.738283524072377E-01  0.105630562038197E-01  0.132732196421861E+02  0.189907752935729E+01
     0.355000000000000E+01  0.718841451133494E-01  0.108504005503789E-01  0.136013828725960E+02  0.205303202777218E+01
     0.360000000000000E+01  0.698884681132758E-01  0.111506330361277E-01  0.139533183132409E+02  0.222623755173815E+01
     0.365000000000000E+01  0.678392389788472E-01  0.114651435700282E-01  0.143313902686002E+02  0.242207090558372E+01
     0.370000000000000E+01  0.657341913062717E-01  0.117955458269741E-01  0.147382153111463E+02  0.264467076654902E+01
     0.375000000000000E+01  0.635708550934821E-01  0.121437250879916E-01  0.151766647804260E+02  0.289914685865211E+01
     0.379999999999999E+01  0.613465360472905E-01  0.125118986942898E-01  0.156498457445654E+02  0.319185559860006E+01
     0.384999999999999E+01  0.590582947539294E-01  0.129026930102971E-01  0.161610426523514E+02  0.353076520306632E+01
     0.390000000000000E+01  0.567029275069540E-01  0.133192421220852E-01  0.167135893008509E+02  0.392594090666348E+01
     0.394999999999999E+01  0.542769520643074E-01  0.137653152856015E-01  0.173106192388619E+02  0.439018998947494E+01
     0.399999999999999E+01  0.517766041358720E-01  0.142454824959828E-01  0.179546059907945E+02  0.493991503755122E+01
     0.404999999999999E+01  0.491978547280081E-01  0.147653305371200E-01  0.186465419287588E+02  0.559622683701391E+01
     0.409999999999999E+01  0.465364658572668E-01  0.153317453548784E-01  0.193844993442312E+02  0.638635105401223E+01
     0.414999999999999E+01  0.437881147093859E-01  0.159532798763679E-01  0.201611451491633E+02  0.734528977388783E+01
     0.419999999999999E+01  0.409486374665062E-01  0.166406273220696E-01  0.209595170056587E+02  0.851748758739600E+01
     0.424999999999999E+01  0.380144787546909E-01  0.174072130353692E-01  0.217460243589733E+02  0.995772376971672E+01
     0.429999999999999E+01  0.349834867119710E-01  0.182698896325781E-01  0.224593867759223E+02  0.117292630374397E+02
     0.434999999999999E+01  0.318562680626014E-01  0.192496421208014E-01  0.229947636532773E+02  0.138949411810623E+02
     0.439999999999999E+01  0.286383891850031E-01  0.203720270920185E-01  0.231856594561205E+02  0.164932070562736E+02
     0.444999999999999E+01  0.253436785639037E-01  0.216667069402259E-01  0.227962391273037E+02  0.194888611479659E+02
     0.449999999999999E+01  0.219984825972521E-01  0.231648840928050E-01  0.215556204012959E+02  0.226985404987386E+02
     0.454999999999999E+01  0.186454905505106E-01  0.248930598960697E-01  0.192754359124267E+02  0.257340818891863E+02
     0.459999999999999E+01  0.153436126174804E-01  0.268625972746794E-01  0.160326044884961E+02  0.280688393519550E+02
     0.464999999999999E+01  0.121594301042020E-01  0.290585982495154E-01  0.122543538895850E+02  0.292854470508269E+02
     0.469999999999999E+01  0.915027506787591E-02  0.314364258805878E-01  0.853589222390742E+01  0.293256695816295E+02
     0.474999999999999E+01  0.634798866774422E-02  0.339317012298933E-01  0.532702533066185E+01  0.284743784881902E+02
     0.479999999999999E+01  0.375416330078227E-02  0.364785483785098E-01  0.279165977420419E+01  0.271260699044252E+02
     0.484999999999999E+01  0.134849425322003E-02  0.390242341704227E-01  0.884427124992912E+00  0.255945408369237E+02
     0.489999999999999E+01  -.899130288521954E-03  0.415321174361979E-01  -.521015907528376E+00  0.240664719383073E+02
     0.494999999999999E+01  -.302360550631309E-02  0.439804722878971E-01  -.155581350210128E+01  0.226304034939193E+02
     0.499999999999999E+01  -.505558658028349E-02  0.463647369242164E-01  -.232414284637656E+01  0.213146921599167E+02
