#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.850000000000000E+00  0.925758106365963E-01  0.200345639781521E-02  0.107969011408579E+02  0.233658452661490E+00
     0.900000000000000E+00  0.921975542065204E-01  0.212444903540488E-02  0.108405189281405E+02  0.249791116243598E+00
     0.950000000000000E+00  0.917970799303033E-01  0.224599776823714E-02  0.108870753356897E+02  0.266373907810076E+00
     0.100000000000000E+01  0.913742839378288E-01  0.236813855127797E-02  0.109366522163119E+02  0.283444166336667E+00
     0.105000000000000E+01  0.909290558005581E-01  0.249090824847474E-02  0.109893380512817E+02  0.301041647867271E+00
     0.110000000000000E+01  0.904612783663350E-01  0.261434470612007E-02  0.110452283701899E+02  0.319208780142988E+00
     0.115000000000000E+01  0.899708275811583E-01  0.273848683103975E-02  0.111044262135908E+02  0.337990944061733E+00
     0.120000000000000E+01  0.894575722971009E-01  0.286337467410920E-02  0.111670426427718E+02  0.357436785583844E+00
     0.125000000000000E+01  0.889213740654275E-01  0.298904951965646E-02  0.112331973015171E+02  0.377598562226452E+00
     0.130000000000000E+01  0.883620869139362E-01  0.311555398137063E-02  0.113030190353658E+02  0.398532528905084E+00
     0.135000000000000E+01  0.877795571073716E-01  0.324293210540360E-02  0.113766465745794E+02  0.420299368603616E+00
     0.140000000000000E+01  0.871736228896779E-01  0.337122948143179E-02  0.114542292878518E+02  0.442964674201442E+00
     0.145000000000000E+01  0.865441142067616E-01  0.350049336253343E-02  0.115359280147159E+02  0.466599488784431E+00
     0.150000000000000E+01  0.858908524082244E-01  0.363077279483924E-02  0.116219159856781E+02  0.491280912944656E+00
     0.155000000000000E+01  0.852136499264254E-01  0.376211875803004E-02  0.117123798403275E+02  0.517092788966482E+00
     0.160000000000000E+01  0.845123099310710E-01  0.389458431788829E-02  0.118075207550644E+02  0.544126473448905E+00
     0.165000000000000E+01  0.837866259572229E-01  0.402822479226238E-02  0.119075556937268E+02  0.572481711880896E+00
     0.170000000000000E+01  0.830363815045840E-01  0.416309793197755E-02  0.120127187962267E+02  0.602267631029156E+00
     0.175000000000000E+01  0.822613496054719E-01  0.429926411842873E-02  0.121232629224881E+02  0.633603867805535E+00
     0.180000000000000E+01  0.814612923587884E-01  0.443678657982214E-02  0.122394613714356E+02  0.666621856646478E+00
     0.185000000000000E+01  0.806359604268609E-01  0.457573162830119E-02  0.123616097976806E+02  0.701466301492988E+00
     0.190000000000000E+01  0.797850924917420E-01  0.471616892050214E-02  0.124900283518763E+02  0.738296863357104E+00
     0.195000000000000E+01  0.789084146671678E-01  0.485817174444680E-02  0.126250640745861E+02  0.777290100399200E+00
     0.200000000000000E+01  0.780056398618663E-01  0.500181733609846E-02  0.127670935780171E+02  0.818641704666472E+00
     0.205000000000000E+01  0.770764670894953E-01  0.514718722939840E-02  0.129165260551890E+02  0.862569088464634E+00
     0.210000000000000E+01  0.761205807198032E-01  0.529436764417474E-02  0.130738066622139E+02  0.909314384153328E+00
     0.215000000000000E+01  0.751376496650836E-01  0.544344991698775E-02  0.132394203264256E+02  0.959147934465370E+00
     0.220000000000000E+01  0.741273264951119E-01  0.559453098077218E-02  0.134138960413585E+02  0.101237236690556E+01
     0.225000000000000E+01  0.730892464730251E-01  0.574771390007138E-02  0.135978117191338E+02  0.106932736620105E+01
     0.230000000000000E+01  0.720230265035594E-01  0.590310846977154E-02  0.137917996819304E+02  0.113039528423278E+01
     0.235000000000000E+01  0.709282639839767E-01  0.606083188656293E-02  0.139965528870611E+02  0.119600775875508E+01
     0.240000000000000E+01  0.698045355467437E-01  0.622100950393104E-02  0.142128319949705E+02  0.126665355232224E+01
     0.245000000000000E+01  0.686513956815573E-01  0.638377568336611E-02  0.144414734063975E+02  0.134288787356008E+01
     0.250000000000000E+01  0.674683752225974E-01  0.654927475674494E-02  0.146833984141303E+02  0.142534350737830E+01
     0.255000000000000E+01  0.662549796850358E-01  0.671766211757244E-02  0.149396236361921E+02  0.151474416306107E+01
     0.260000000000000E+01  0.650106874324875E-01  0.688910546207909E-02  0.152112729207402E+02  0.161192055494370E+01
     0.265000000000000E+01  0.637349476546127E-01  0.706378620519557E-02  0.154995909377076E+02  0.171782986698710E+01
     0.270000000000000E+01  0.624271781310315E-01  0.724190110133972E-02  0.158059586969521E+02  0.183357943001893E+01
     0.275000000000000E+01  0.610867627543346E-01  0.742366410598032E-02  0.161319112547736E+02  0.196045567227942E+01
     0.280000000000000E+01  0.597130487809956E-01  0.760930852137110E-02  0.164791578856242E+02  0.209995970870622E+01
     0.285000000000000E+01  0.583053437744411E-01  0.779908947904865E-02  0.168496049958468E+02  0.225385133749680E+01
     0.290000000000000E+01  0.568629121993180E-01  0.799328682313751E-02  0.172453820282728E+02  0.242420374889309E+01
     0.295000000000000E+01  0.553849716200130E-01  0.819220847282913E-02  0.176688705286946E+02  0.261347196932009E+01
     0.300000000000000E+01  0.538706884496623E-01  0.839619436041626E-02  0.181227363815528E+02  0.282457903140197E+01
     0.305000000000000E+01  0.523191731883573E-01  0.860562106404983E-02  0.186099649129661E+02  0.306102517101490E+01
     0.310000000000000E+01  0.507294750806705E-01  0.882090728336929E-02  0.191338980059356E+02  0.332702713780124E+01
     0.315000000000000E+01  0.491005761135781E-01  0.904252034325105E-02  0.196982714112578E+02  0.362769714862719E+01
     0.320000000000000E+01  0.474313842662318E-01  0.927098395867852E-02  0.203072487953617E+02  0.396927436842123E+01
     0.325000000000000E+01  0.457207259138382E-01  0.950688755562096E-02  0.209654462846269E+02  0.435942641761582E+01
     0.330000000000000E+01  0.439673372798047E-01  0.975089752351091E-02  0.216779365713180E+02  0.480764474507267E+01
     0.335000000000000E+01  0.421698548258796E-01  0.100037708808363E-01  0.224502137239768E+02  0.532576636196151E+01
     0.340000000000000E+01  0.403268044721413E-01  0.102663719753111E-01  0.232880864460278E+02  0.592866608643107E+01
     0.345000000000000E+01  0.384365895536940E-01  0.105396930261601E-01  0.241974447837720E+02  0.663517869300416E+01
     0.350000000000000E+01  0.364974774582321E-01  0.108248795649791E-01  0.251838065365939E+02  0.746932916277137E+01
     0.355000000000000E+01  0.345075849650219E-01  0.111232621664830E-01  0.262514834189540E+02  0.846196952421016E+01
     0.360000000000000E+01  0.324648624489657E-01  0.114363963130187E-01  0.274020939262245E+02  0.965293496744356E+01
     0.365000000000000E+01  0.303670773696330E-01  0.117661128502583E-01  0.286319578315493E+02  0.110938185742804E+02
     0.370000000000000E+01  0.282117979137197E-01  0.121145823238181E-01  0.299275869854222E+02  0.128513686861414E+02
     0.375000000000000E+01  0.259963784337349E-01  0.124843976117555E-01  0.312579746925828E+02  0.150112057183316E+02
     0.379999999999999E+01  0.237179496546743E-01  0.128786807732699E-01  0.325616406434927E+02  0.176807431252316E+02
     0.384999999999999E+01  0.213734188945772E-01  0.133012220022695E-01  0.337255530464742E+02  0.209882691408946E+02
     0.390000000000000E+01  0.189594894328370E-01  0.137566610286849E-01  0.345529694090933E+02  0.250710067578169E+02
     0.394999999999999E+01  0.164727147951561E-01  0.142507240655689E-01  0.347208109618937E+02  0.300373497935037E+02
     0.399999999999999E+01  0.139096149884046E-01  0.147905316971369E-01  0.337417739458459E+02  0.358786909256431E+02
     0.404999999999999E+01  0.112669005832349E-01  0.153849927488854E-01  0.309835772488748E+02  0.423081847387356E+02
     0.409999999999999E+01  0.854188118311594E-02  0.160452906315795E-01  0.258519709160619E+02  0.485610110764899E+02
     0.414999999999999E+01  0.573318135788747E-02  0.167854390683036E-01  0.182225392097481E+02  0.533514121534270E+02
     0.419999999999999E+01  0.284194741529509E-02  0.176228064924551E-01  0.891899212005655E+01  0.553063267087820E+02
     0.424999999999999E+01  -.126226305529720E-03  0.185783344509684E-01  -.365692682281376E+00  0.538236537081845E+02
     0.429999999999999E+01  -.315849808943836E-02  0.196758482723236E-01  -.795360832872302E+01  0.495469638613177E+02
     0.434999999999999E+01  -.623140562179381E-02  0.209394156750916E-01  -.130558184003677E+02  0.438715155225462E+02
     0.439999999999999E+01  -.930839877454082E-02  0.223875924306604E-01  -.158346339193421E+02  0.380838143123523E+02
     0.444999999999999E+01  -.123414160375976E-01  0.240247706391863E-01  -.169176332158365E+02  0.329331947428189E+02
     0.449999999999999E+01  -.152795242593733E-01  0.258335188138683E-01  -.169615210243799E+02  0.286773177657243E+02
     0.454999999999999E+01  -.180826988271336E-01  0.277746167691327E-01  -.164625631125341E+02  0.252861249230226E+02
     0.459999999999999E+01  -.207324593679070E-01  0.297971826686758E-01  -.157337404264011E+02  0.226129051661241E+02
     0.464999999999999E+01  -.232326269710093E-01  0.318527740458721E-01  -.149468038967968E+02  0.204926101480786E+02
     0.469999999999999E+01  -.256010470042884E-01  0.339047258828762E-01  -.141838452424616E+02  0.187843639687955E+02
     0.474999999999999E+01  -.278607912872613E-01  0.359278527518468E-01  -.134786304035928E+02  0.173813530076680E+02
     0.479999999999999E+01  -.300385393182041E-01  0.379075112144172E-01  -.128408609341245E+02  0.162046854111879E+02
     0.484999999999999E+01  -.321568097808536E-01  0.398429996249781E-01  -.122664515344741E+02  0.151984051657655E+02
     0.489999999999999E+01  -.342244747157459E-01  0.417335488921273E-01  -.117488604156597E+02  0.143266374328932E+02
     0.494999999999999E+01  -.362567887814456E-01  0.435669295964870E-01  -.112856959020663E+02  0.135611325585542E+02
     0.499999999999999E+01  -.382845957373186E-01  0.453487826825558E-01  -.108694431547379E+02  0.128750482018052E+02
