#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.290000000000000E+01  0.460736602270135E-01  0.834619313449682E-02  0.210147766748725E+02  0.380680379945090E+01
     0.295000000000000E+01  0.445341160141847E-01  0.857354667553838E-02  0.216522089787855E+02  0.416840483033279E+01
     0.300000000000000E+01  0.429536210535044E-01  0.880922171135036E-02  0.223412382910033E+02  0.458189360022538E+01
     0.305000000000000E+01  0.413308247394797E-01  0.905409711917814E-02  0.230870893372255E+02  0.505755088063150E+01
     0.310000000000000E+01  0.396642597820037E-01  0.930919202423052E-02  0.238953622873613E+02  0.560823565709222E+01
     0.315000000000000E+01  0.379523299516583E-01  0.957569578455103E-02  0.247718761160938E+02  0.625015512887990E+01
     0.320000000000000E+01  0.361932971842325E-01  0.985500588946278E-02  0.257223488292233E+02  0.700389074563910E+01
     0.325000000000000E+01  0.343852686477846E-01  0.101487762176938E-01  0.267517948907002E+02  0.789576439109347E+01
     0.330000000000000E+01  0.325261849267116E-01  0.104589789369359E-01  0.278634355311672E+02  0.895964546680736E+01
     0.335000000000000E+01  0.306138114243660E-01  0.107879844472303E-01  0.290567734656717E+02  0.102393006832488E+02
     0.340000000000000E+01  0.286457367065067E-01  0.111386652433270E-01  0.303242412304970E+02  0.117913382813324E+02
     0.345000000000000E+01  0.266193842796426E-01  0.115145314271252E-01  0.316454375652038E+02  0.136886105832407E+02
     0.350000000000000E+01  0.245320490307326E-01  0.119199077369730E-01  0.329773670718096E+02  0.160234137968590E+02
     0.355000000000000E+01  0.223809775990452E-01  0.123601638916195E-01  0.342383362461108E+02  0.189085327263077E+02
     0.360000000000000E+01  0.201635254655097E-01  0.128420103243507E-01  0.352826861175413E+02  0.224712994841765E+02
     0.365000000000000E+01  0.178774456469096E-01  0.133738662815782E-01  0.358651146773884E+02  0.268301891300549E+02
     0.370000000000000E+01  0.155213979652358E-01  0.139662880309648E-01  0.356019049477587E+02  0.320349017572448E+02
     0.375000000000000E+01  0.130958137380692E-01  0.146323928203079E-01  0.339615333907822E+02  0.379463626539937E+02
     0.379999999999999E+01  0.106042913786738E-01  0.153880945074030E-01  0.303635216907415E+02  0.440610998575886E+02
     0.384999999999999E+01  0.805566554346371E-02  0.162517337687822E-01  0.244843680648145E+02  0.493954756611143E+02
     0.390000000000000E+01  0.546660845924318E-02  0.172423451820264E-01  0.167081436553330E+02  0.526995087363583E+02
     0.394999999999999E+01  0.286380878808912E-02  0.183756230534608E-01  0.828013653458113E+01  0.531294786242264E+02
     0.399999999999999E+01  0.283477013138467E-03  0.196574484807576E-01  0.733454620976701E+00  0.508607250556171E+02
     0.404999999999999E+01  -.223440858853152E-02  0.210774532670116E-01  -.497362390960325E+01  0.469168110346597E+02
     0.409999999999999E+01  -.465649601590834E-02  0.226077622235602E-01  -.873977028721043E+01  0.424324745187710E+02
     0.414999999999999E+01  -.696514270984072E-02  0.242097028199789E-01  -.109752460095962E+02  0.381481694399567E+02
     0.419999999999999E+01  -.916053057986210E-02  0.258444671434357E-01  -.121839577297307E+02  0.343744166866562E+02
     0.424999999999999E+01  -.112557283373442E-01  0.274819337655565E-01  -.127623476796308E+02  0.311604885186287E+02
     0.429999999999999E+01  -.132675651681553E-01  0.291026126887872E-01  -.129693942447429E+02  0.284485700826910E+02
     0.434999999999999E+01  -.152135420614257E-01  0.306919807808745E-01  -.129648028833343E+02  0.261553476052134E+02
     0.439999999999999E+01  -.171158562850866E-01  0.322432356539178E-01  -.128441608997349E+02  0.241961196547225E+02
     0.444999999999999E+01  -.189897112789941E-01  0.337636945267733E-01  -.126547776454706E+02  0.225001865720068E+02
     0.449999999999999E+01  -.208329744986200E-01  0.352546459091843E-01  -.124234830111024E+02  0.210236658497420E+02
     0.454999999999999E+01  -.226543844428508E-01  0.366984441646265E-01  -.121797966291494E+02  0.197303787996942E+02
     0.459999999999999E+01  -.244877884648009E-01  0.380963064322173E-01  -.119395529521136E+02  0.185746813592912E+02
     0.464999999999999E+01  -.263428223737188E-01  0.394852593919244E-01  -.116921755925779E+02  0.175254032988300E+02
     0.469999999999999E+01  -.281814590901379E-01  0.408771042862193E-01  -.114320270720869E+02  0.165821138406604E+02
     0.474999999999999E+01  -.299889634469812E-01  0.422236170807079E-01  -.111808512060037E+02  0.157423240317496E+02
     0.479999999999999E+01  -.318250421435518E-01  0.434943693062283E-01  -.109567973919805E+02  0.149743397049005E+02
     0.484999999999999E+01  -.337439770740167E-01  0.447489495107232E-01  -.107426424468817E+02  0.142461560892128E+02
     0.489999999999999E+01  -.356975610469756E-01  0.460632031438641E-01  -.105112328549967E+02  0.135634211439550E+02
     0.494999999999999E+01  -.375908758921524E-01  0.474056596935083E-01  -.102696914624474E+02  0.129510549321290E+02
     0.499999999999999E+01  -.394303003927283E-01  0.486616003762742E-01  -.100518268012888E+02  0.124051294051527E+02
